"iso3c","year","BankAcc","BankBranches","StockOutTop10","PrivateCredit","MarketCap","NIM","MarketTurn","ZScore","StockVol"
"AUS",1984,NA,NA,NA,26.4595,26.512,NA,19.7306,NA,14.1688
"AUS",1985,NA,NA,NA,30.6341,28.3761,NA,29.8434,NA,12.0312
"AUS",1986,NA,NA,NA,35.6693,47.3696,NA,26.2795,NA,11.7302
"AUS",1987,NA,NA,NA,37.5312,70.908,NA,42.8908,NA,17.1037
"AUS",1988,NA,NA,NA,40.0637,66.2274,NA,26.247,NA,34.3826
"AUS",1989,NA,NA,NA,47.9859,50.0082,NA,29.0992,NA,17.6518
"AUS",1990,NA,NA,NA,56.6343,39.2086,NA,32.9798,NA,14.4305
"AUS",1991,NA,NA,NA,59.6196,39.2202,NA,35.7965,NA,14.6072
"AUS",1992,NA,NA,NA,59.0723,42.5068,NA,30.4543,NA,12.6027
"AUS",1993,NA,NA,NA,59.8383,52.6261,NA,40.6951,NA,11.7087
"AUS",1994,NA,NA,NA,61.5341,65.226,NA,47.386,NA,13.1438
"AUS",1995,NA,NA,NA,64.9297,65.9731,NA,40.5332,NA,12.9037
"AUS",1996,NA,NA,NA,67.0981,70.5695,2.53472,51.3162,20.1483,11.0776
"AUS",1997,NA,NA,NA,69.452,70.8727,1.29863,48.7716,18.8621,12.1048
"AUS",1998,NA,NA,51.1401,73.5342,73.5544,1.65587,53.0094,18.9364,16.2981
"AUS",1999,NA,NA,53.5907,77.77,94.1488,1.64242,54.3386,16.4472,14.9214
"AUS",2000,NA,NA,51.5,81.16,97.7804,2.53805,52.5173,11.26,13.6398
"AUS",2001,NA,NA,49.5,82.8885,91.7903,1.78696,69.2662,9.55324,12.6921
"AUS",2002,NA,NA,51.5687,84.2837,94.6416,1.43758,77.8968,13.9826,12.2432
"AUS",2003,NA,NA,55.2382,89.6324,107.874,1.15076,83.7945,18.2232,11.6219
"AUS",2004,NA,"30.6643",57.4738,94.3988,121.907,0.587955,72.9806,5.68472,8.45275
"AUS",2005,NA,"30.641",61.4234,98.5283,117.57,3.46279,75.1519,18.7712,7.56282
"AUS",2006,NA,"31.2382",NA,104.089,128.221,3.31643,89.7912,17.0624,10.8218
"AUS",2007,NA,"31.6687",65.338,109.468,143.971,2.26354,111.809,15.547,13.7177
"AUS",2008,NA,"31.563",60.0359,115.672,104.158,2.02112,76.4913,14.3726,22.2439
"AUS",2009,NA,"31.2111",57.6418,123.216,98.0009,2.02675,92.546,15.5613,29.7404
"AUS",2010,NA,"30.7473",57.2845,120.831,129.55,2.05262,76.1937,16.075,20.5371
"AUS",2011,NA,"30.4056",58.1687,118.865,101.896,2.09154,79.2957,15.0909,15.8344
"AUS",2012,NA,"30.9271",59.0012,121.105,85.756,1.89526,68.3048,14.5669,17.5928
"AUS",2013,NA,"30.1204",62.4559,121.101,87.4227,1.90372,57.1781,14.4081,12.7557
"AUS",2014,NA,"29.1434",62.3898,123.379,85.8041,1.9746,55.8694,14.1468,11.2953
"AUS",2015,NA,"28.7323",64.9607,131.144,87.5509,1.56644,63.4376,14.0687,12.5567
"AUS",2016,NA,"27.7228",68.8859,135.034,95.4801,1.80338,68.8091,14.9753,16.3384
"AUS",2017,NA,"29.6119",66,133.956,106.139,1.97448,57.2901,15.4924,12.4278
"AUT",1980,NA,NA,NA,68.0422,2.52921,NA,5.07361,NA,NA
"AUT",1981,NA,NA,NA,71.2144,2.26001,NA,5.25108,NA,NA
"AUT",1982,NA,NA,NA,72.1258,2.11802,NA,4.84225,NA,NA
"AUT",1983,NA,NA,NA,71.7028,2.05567,NA,8.94394,NA,NA
"AUT",1984,NA,NA,NA,72.3721,2.12838,NA,7.83698,NA,NA
"AUT",1985,NA,NA,NA,74.7553,4.34727,NA,26.5787,NA,NA
"AUT",1986,NA,NA,NA,76.4605,6.53272,NA,18.4798,NA,NA
"AUT",1987,NA,NA,NA,76.1995,6.46122,NA,17.2475,NA,15.9372
"AUT",1988,NA,NA,NA,78.8848,6.84362,NA,21.8038,NA,16.2778
"AUT",1989,NA,NA,NA,81.6982,12.649,NA,155.67,NA,12.1718
"AUT",1990,NA,NA,NA,84.8927,16.5377,NA,209.491,NA,27.6497
"AUT",1991,NA,NA,NA,87.0954,14.4862,NA,30.5284,NA,31.631
"AUT",1992,NA,NA,NA,88.6857,11.8474,NA,20.585,NA,22.9806
"AUT",1993,NA,NA,NA,90.1747,11.8822,NA,29.1148,NA,21.0743
"AUT",1994,NA,NA,NA,89.0938,13.7653,NA,31.3126,NA,16.4258
"AUT",1995,NA,NA,NA,89.611,13.2549,NA,40.692,NA,13.3571
"AUT",1996,NA,NA,NA,92.3299,12.9598,1.74219,33.6238,14.295,13.7288
"AUT",1997,NA,NA,NA,95.9081,15.1728,1.56917,37.3892,15.5367,14.0549
"AUT",1998,NA,NA,33.8395,NA,8.94626,1.7404,92.4731,15.0524,21.1209
"AUT",1999,NA,NA,29.4841,NA,8.09921,1.44526,67.1572,14.9308,23.8074
"AUT",2000,NA,NA,31.3,98.3451,14.857,1.7193,33.0582,13.1391,17.5851
"AUT",2001,NA,NA,27.1,88.7495,13.8117,1.54315,26.8336,12.7928,14.7083
"AUT",2002,NA,NA,21.5994,87.6879,14.1003,1.70639,21.6283,12.7366,14.3371
"AUT",2003,NA,NA,18.7696,86.8504,18.4882,1.7219,24.8762,15.9463,14.3373
"AUT",2004,NA,"13.9282",15.8899,85.5864,24.875,2.02259,34.6396,17.1258,13.4106
"AUT",2005,NA,"13.3214",20.6803,88.8413,33.9188,1.82351,40.4276,18.2958,14.0682
"AUT",2006,NA,"13.0933",23.58,91.8057,47.6631,2.14506,51.8086,25.3462,16.8236
"AUT",2007,NA,"12.8815",26.7156,90.4993,57.3181,2.50148,57.9626,27.8362,20.1497
"AUT",2008,NA,"12.57",19.8049,93.0004,38.615,2.80552,59.0626,21.4665,26.8567
"AUT",2009,NA,"11.7648",22.7439,97.2881,23.241,2.04955,55.3844,26.3785,46.8156
"AUT",2010,NA,"11.2862",21.4241,96.5187,29.9406,1.95951,41.6232,23.5766,35.3095
"AUT",2011,NA,"15.1264",21.9266,95.2286,25.4614,1.87837,35.3358,22.3781,24.4206
"AUT",2012,NA,"15.9733",18.6097,93.591,22.5488,2.24187,25.6059,23.8753,28.5176
"AUT",2013,NA,"15.5435",19.9106,92.0369,26.3503,2.11386,23.4089,23.4546,21.645
"AUT",2014,NA,"14.8354",21.6306,88.3382,24.2463,2.08546,26.7984,23.0458,16.817
"AUT",2015,NA,"13.7962",NA,84.7514,23.126,1.25001,35.9391,24.7955,17.7289
"AUT",2016,NA,"12.6447",NA,82.4659,27.3532,1.24206,24.6344,25.5993,22.3785
"AUT",2017,NA,"12.0405",NA,81.69,32.7586,2.2656,29.2837,26.1376,18.5065
"AZE",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1992,NA,NA,NA,4.10095,NA,NA,NA,NA,NA
"AZE",1993,NA,NA,NA,5.46906,NA,NA,NA,NA,NA
"AZE",1994,NA,NA,NA,1.53058,NA,NA,NA,NA,NA
"AZE",1995,NA,NA,NA,0.983299,NA,NA,NA,NA,NA
"AZE",1996,NA,NA,NA,1.04938,NA,4.89117,NA,4.25235,NA
"AZE",1997,NA,NA,NA,1.74201,NA,3.91633,NA,3.95939,NA
"AZE",1998,NA,NA,NA,2.89568,0.073875,4.27681,NA,6.33251,NA
"AZE",1999,NA,NA,NA,2.86009,0.065693,5.0132,NA,5.75567,NA
"AZE",2000,NA,NA,NA,4.11716,NA,4.52491,NA,4.7684,NA
"AZE",2001,NA,NA,NA,5.20129,NA,3.08366,NA,5.62999,NA
"AZE",2002,NA,NA,NA,5.06734,NA,6.51904,NA,7.54044,NA
"AZE",2003,NA,NA,NA,5.7916,NA,8.20014,NA,8.3238,NA
"AZE",2004,NA,"6.51808",NA,7.42401,NA,8.34489,NA,7.65695,NA
"AZE",2005,"93.2156","6.75205",NA,7.90028,NA,10.1462,NA,8.50916,NA
"AZE",2006,"143.843","7.33347",NA,8.88126,NA,8.3898,NA,7.52086,NA
"AZE",2007,"194.292","8.20872",NA,10.8729,NA,7.51451,NA,8.66489,NA
"AZE",2008,"262.511","9.1875",NA,13.1766,NA,8.05844,NA,8.23058,NA
"AZE",2009,"303.937","9.78643",NA,17.8742,NA,7.05796,NA,7.99197,NA
"AZE",2010,"360.858","9.86153",NA,16.6786,NA,5.79322,NA,5.63314,NA
"AZE",2011,"401.783","10.0015",NA,15.858,NA,4.74978,NA,8.58307,NA
"AZE",2012,"465.221","9.69745",NA,17.8626,NA,4.92911,NA,7.43974,NA
"AZE",2013,"542.39","10.203",NA,21.7401,NA,5.15195,NA,8.00396,NA
"AZE",2014,"626.1","10.8279",NA,27.5297,NA,6.76591,NA,8.182,NA
"AZE",2015,NA,"10.6606",NA,35.663,NA,3.87359,NA,3.30617,NA
"AZE",2016,NA,NA,NA,33.5758,NA,4.93631,NA,6.70657,NA
"AZE",2017,NA,NA,NA,25.2209,NA,6.10295,NA,10.7686,NA
"BHS",1980,NA,NA,NA,14.5081,NA,NA,NA,NA,NA
"BHS",1981,NA,NA,NA,15.8771,NA,NA,NA,NA,NA
"BHS",1982,NA,NA,NA,15.3387,NA,NA,NA,NA,NA
"BHS",1983,NA,NA,NA,14.7813,NA,NA,NA,NA,NA
"BHS",1984,NA,NA,NA,14.5476,NA,NA,NA,NA,NA
"BHS",1985,NA,NA,NA,14.3883,NA,NA,NA,NA,NA
"BHS",1986,NA,NA,NA,14.9256,NA,NA,NA,NA,NA
"BHS",1987,NA,NA,NA,15.7061,NA,NA,NA,NA,NA
"BHS",1988,NA,NA,NA,16.894,NA,NA,NA,NA,NA
"BHS",1989,NA,NA,NA,16.3591,NA,NA,NA,NA,NA
"BHS",1990,NA,NA,NA,19.5458,NA,NA,NA,NA,NA
"BHS",1991,NA,NA,NA,22.3232,NA,NA,NA,NA,NA
"BHS",1992,NA,NA,NA,23.3833,NA,NA,NA,NA,NA
"BHS",1993,NA,NA,NA,25.7513,NA,NA,NA,NA,NA
"BHS",1994,NA,NA,NA,27.8095,NA,NA,NA,NA,NA
"BHS",1995,NA,NA,NA,29.9087,NA,NA,NA,NA,NA
"BHS",1996,NA,NA,NA,31.4718,NA,1.12606,NA,6.40142,NA
"BHS",1997,NA,NA,NA,35.0582,NA,1.33444,NA,7.75801,NA
"BHS",1998,NA,NA,NA,38.4529,NA,1.97417,NA,12.0297,NA
"BHS",1999,NA,NA,NA,37.8462,NA,2.17213,NA,16.5708,NA
"BHS",2000,NA,NA,NA,40.8413,NA,3.19059,NA,16.4624,NA
"BHS",2001,NA,NA,NA,43.9539,NA,1.93906,NA,12.3283,NA
"BHS",2002,NA,NA,NA,43.3167,NA,1.74097,NA,8.45464,NA
"BHS",2003,NA,NA,NA,44.7037,NA,1.60521,NA,12.0933,NA
"BHS",2004,NA,NA,NA,45.0071,NA,1.12524,NA,15.3924,NA
"BHS",2005,NA,NA,NA,45.7946,NA,2.69336,NA,15.5235,NA
"BHS",2006,NA,NA,NA,51.3004,NA,2.87297,NA,16.4497,NA
"BHS",2007,NA,"40.5344",NA,55.603,NA,3.46186,NA,18.8269,NA
"BHS",2008,NA,"39.4757",NA,60.8815,NA,3.25149,NA,18.1756,NA
"BHS",2009,NA,"37.313",NA,65.5422,NA,3.69557,NA,20.6349,NA
"BHS",2010,NA,"36.7333",NA,64.9072,NA,3.47271,NA,19.3337,NA
"BHS",2011,NA,"36.0998",NA,65.9109,NA,3.55265,NA,14.8491,NA
"BHS",2012,NA,"35.8404",NA,62.1924,NA,3.54747,NA,17.2932,NA
"BHS",2013,NA,"34.9346",NA,61.8866,NA,3.48906,NA,16.2746,NA
"BHS",2014,NA,"34.4524",NA,59.6707,NA,4.53597,NA,12.7034,NA
"BHS",2015,NA,"30.658",NA,55.3111,NA,4.91945,NA,14.8932,NA
"BHS",2016,NA,"30.6188",NA,52.8946,NA,3.72294,NA,15.8474,NA
"BHS",2017,NA,"27.0025",NA,49.9373,NA,4.8461,NA,16.9796,NA
"BHR",1980,NA,NA,NA,34.3785,NA,NA,NA,NA,NA
"BHR",1981,NA,NA,NA,35.4871,NA,NA,NA,NA,NA
"BHR",1982,NA,NA,NA,32.592,NA,NA,NA,NA,NA
"BHR",1983,NA,NA,NA,34.9148,NA,NA,NA,NA,NA
"BHR",1984,NA,NA,NA,36.6177,NA,NA,NA,NA,NA
"BHR",1985,NA,NA,NA,38.5215,NA,NA,NA,NA,NA
"BHR",1986,NA,NA,NA,46.1726,NA,NA,NA,NA,NA
"BHR",1987,NA,NA,NA,38.9528,NA,NA,NA,NA,NA
"BHR",1988,NA,NA,NA,29.4348,NA,NA,NA,NA,NA
"BHR",1989,NA,NA,NA,27.6983,NA,NA,NA,NA,NA
"BHR",1990,NA,NA,NA,25.5881,NA,NA,NA,NA,NA
"BHR",1991,NA,NA,NA,27.9119,NA,NA,NA,NA,NA
"BHR",1992,NA,NA,NA,31.53,NA,NA,NA,NA,NA
"BHR",1993,NA,NA,NA,33.5658,NA,NA,NA,NA,NA
"BHR",1994,NA,NA,NA,35.8891,NA,NA,NA,NA,NA
"BHR",1995,NA,NA,NA,36.7927,NA,NA,NA,NA,NA
"BHR",1996,NA,NA,NA,35.8364,77.4361,2.63669,3.73965,10.9945,NA
"BHR",1997,NA,NA,NA,37.3768,99.9093,1.0044,7.55898,10.8724,NA
"BHR",1998,NA,NA,NA,42.6805,118.383,1.74148,7.87358,11.0816,NA
"BHR",1999,NA,NA,NA,43.197,105.008,1.94517,6.40611,13.0229,NA
"BHR",2000,NA,NA,NA,39.4236,76.1308,1.75163,3.55728,12.6524,NA
"BHR",2001,NA,NA,NA,NA,NA,1.83305,NA,13.8154,NA
"BHR",2002,NA,NA,NA,NA,NA,1.74645,NA,12.2336,NA
"BHR",2003,NA,NA,NA,NA,NA,1.45505,NA,11.0676,NA
"BHR",2004,NA,NA,NA,43.6747,102.343,1.22553,2.3156,16.4577,NA
"BHR",2005,NA,NA,NA,40.1099,97.1855,1.55297,4.52527,17.5694,11.2118
"BHR",2006,NA,NA,NA,41.511,104.533,1.66785,7.13985,14.1584,11.4438
"BHR",2007,NA,NA,NA,46.3036,112.521,1.64914,4.27275,13.7539,9.61815
"BHR",2008,NA,NA,NA,54.4289,92.0143,1.80855,8.80737,12.4492,9.36551
"BHR",2009,NA,NA,NA,71.4758,78.7351,1.73472,2.58178,12.9102,13.4103
"BHR",2010,NA,NA,NA,65.8842,70.7941,1.96015,1.5797,14.7286,11.9348
"BHR",2011,NA,NA,NA,64.6383,63.3116,2.08667,0.856966,15.0853,9.47327
"BHR",2012,NA,NA,NA,67.6163,54.4382,2.19367,1.84213,15.5828,7.55339
"BHR",2013,NA,NA,NA,67.9906,NA,2.14612,NA,15.6658,7.10425
"BHR",2014,NA,NA,NA,66.0513,65.4358,2.12608,3.2855,15.3867,7.09008
"BHR",2015,NA,NA,25.4342,71.4231,66.6837,2.08541,1.41666,15.3059,7.02882
"BHR",2016,NA,NA,22.8599,NA,60.9449,2.25134,1.6938,16.377,7.07538
"BHR",2017,NA,NA,19.9276,NA,58.709,2.41484,2.70644,16.6817,7.70564
"BGD",1980,NA,NA,NA,4.12488,NA,NA,NA,NA,NA
"BGD",1981,NA,NA,NA,4.86831,NA,NA,NA,NA,NA
"BGD",1982,NA,NA,NA,5.48321,NA,NA,NA,NA,NA
"BGD",1983,NA,NA,NA,6.1771,NA,NA,NA,NA,NA
"BGD",1984,NA,NA,NA,7.96443,NA,NA,NA,NA,NA
"BGD",1985,NA,NA,NA,9.7339,NA,NA,NA,NA,NA
"BGD",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BGD",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BGD",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BGD",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BGD",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BGD",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BGD",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BGD",1993,NA,NA,NA,12.5018,1.38023,NA,3.23303,NA,NA
"BGD",1994,NA,NA,NA,12.2582,2.11448,NA,15.0833,NA,NA
"BGD",1995,NA,NA,NA,14.6018,3.86794,NA,10.2256,NA,NA
"BGD",1996,NA,NA,NA,16.673,9.89251,1.65982,18.5667,11.1176,NA
"BGD",1997,NA,NA,NA,17.6648,10.4699,1.88741,11.2677,5.81861,NA
"BGD",1998,NA,NA,NA,18.0815,4.70927,3.99199,42.8564,15.9535,NA
"BGD",1999,NA,NA,NA,18.2144,3.36653,1.87794,56.1048,6.86,NA
"BGD",2000,NA,NA,NA,18.908,3.41533,1.6899,51.3251,6.15393,NA
"BGD",2001,NA,NA,NA,20.6257,2.78652,2.23508,17.3548,5.74913,NA
"BGD",2002,NA,NA,NA,22.5191,14.145,3.25104,59.0031,5.7149,NA
"BGD",2003,NA,NA,NA,23.0402,2.66763,2.88184,23.6218,5.74263,NA
"BGD",2004,"248.137","6.91538",NA,23.8658,4.30481,3.01869,36.5643,7.55429,NA
"BGD",2005,"254.538","6.86144",NA,25.3006,4.62703,2.57763,6.39747,7.12509,NA
"BGD",2006,"259.082","6.8923",NA,26.6238,4.81303,2.76982,6.84154,7.15857,NA
"BGD",2007,"263.679","6.92762",NA,27.7116,7.76689,3.29719,11.4475,7.64509,NA
"BGD",2008,"269.123","6.97722",NA,29.3501,11.2951,2.88222,14.1228,7.20184,NA
"BGD",2009,"271.048","7.18934",NA,30.8146,15.6751,5.49701,14.5627,7.67759,NA
"BGD",2010,"324.731","7.44327",NA,33.1188,26.2521,5.57938,15.9851,9.48961,NA
"BGD",2011,"463.833","7.64622",NA,36.1947,34.3251,4.77107,5.03778,8.72091,NA
"BGD",2012,"532.185","7.84514",NA,36.8756,14.4579,4.77431,65.0859,5.43382,NA
"BGD",2013,"511.932","8.01532",NA,37.1743,NA,3.9931,NA,7.75982,NA
"BGD",2014,"519.965","8.21022",NA,37.7568,NA,3.91957,NA,7.64182,17.2023
"BGD",2015,"634.575","8.36229",NA,38.5423,NA,2.02341,NA,7.82329,13.297
"BGD",2016,"675.129","8.44574",NA,39.0383,31.0044,2.42593,NA,6.65291,11.2357
"BGD",2017,"715.069","8.57799",NA,40.721,31.1717,2.42703,NA,6.72349,8.58394
"BRB",1980,NA,NA,NA,26.3605,NA,NA,NA,NA,NA
"BRB",1981,NA,NA,NA,29.3248,NA,NA,NA,NA,NA
"BRB",1982,NA,NA,NA,32.2399,NA,NA,NA,NA,NA
"BRB",1983,NA,NA,NA,32.8608,NA,NA,NA,NA,NA
"BRB",1984,NA,NA,NA,32.0486,NA,NA,NA,NA,NA
"BRB",1985,NA,NA,NA,31.6914,NA,NA,NA,NA,NA
"BRB",1986,NA,NA,NA,30.7137,NA,NA,NA,NA,NA
"BRB",1987,NA,NA,NA,31.0684,NA,NA,NA,NA,NA
"BRB",1988,NA,NA,NA,32.6235,NA,NA,NA,NA,NA
"BRB",1989,NA,NA,NA,33.5431,NA,NA,NA,NA,NA
"BRB",1990,NA,NA,NA,35.549,NA,NA,NA,NA,NA
"BRB",1991,NA,NA,NA,36.6242,14.6013,NA,3.07101,NA,NA
"BRB",1992,NA,NA,NA,38.7357,14.5744,NA,0.703404,NA,NA
"BRB",1993,NA,NA,NA,36.5603,16.0216,NA,1.34215,NA,NA
"BRB",1994,NA,NA,NA,37.0452,19.4712,NA,1.36076,NA,NA
"BRB",1995,NA,NA,NA,39.8882,22.1305,NA,0.621272,NA,NA
"BRB",1996,NA,NA,NA,40.5234,25.8782,4.01254,0.986943,12.0417,NA
"BRB",1997,NA,NA,NA,43.5691,38.7743,5.31915,2.34402,13.7312,NA
"BRB",1998,NA,NA,NA,42.4265,50.347,6.30531,2.19941,15.6996,NA
"BRB",1999,NA,NA,NA,45.2463,62.617,6.01266,0.540276,16.9645,NA
"BRB",2000,NA,NA,NA,46.4334,59.4901,6.1455,2.59022,15.4479,NA
"BRB",2001,NA,NA,NA,52.4144,56.6889,5.82751,0.582977,14.4983,NA
"BRB",2002,NA,NA,NA,56.6964,82.7621,5.60028,31.6951,15.3003,NA
"BRB",2003,NA,NA,NA,57.8831,106.658,4.75162,5.64113,14.5419,NA
"BRB",2004,NA,NA,NA,59.5823,123.514,5.44768,5.30534,15.3939,NA
"BRB",2005,NA,NA,NA,63.8333,137.998,5.07177,1.69482,14.4962,NA
"BRB",2006,NA,"19.0508",NA,67.7136,122.465,7.10928,19.6061,11.5222,NA
"BRB",2007,NA,"19.3712",NA,66.3802,116.438,4.95437,5.55554,11.8895,NA
"BRB",2008,NA,"19.239",NA,71.1674,118.622,5.0121,3.48058,13.464,NA
"BRB",2009,NA,"18.6799",NA,79.8743,101.618,4.72812,0.342834,14.8266,NA
"BRB",2010,NA,"18.5898",NA,NA,46.7803,4.69968,1.58558,15.0629,NA
"BRB",2011,NA,"19.8071",NA,NA,72.3086,4.49941,3.47691,13.9878,NA
"BRB",2012,NA,"20.6021",NA,84.3284,107.304,2.4215,0.400944,16.9185,NA
"BRB",2013,NA,"19.2273",NA,83.6215,NA,3.79692,NA,17.387,NA
"BRB",2014,NA,"20.919",NA,82.2607,NA,3.54213,NA,18.0248,NA
"BRB",2015,NA,"16.0821",NA,81.0671,NA,1.29402,NA,14.0771,NA
"BRB",2016,NA,"16.4576",NA,81.1339,67.221,1.94224,NA,14.8667,NA
"BRB",2017,NA,"17.2656",NA,80.1955,68.5072,7.02236,NA,16.9969,NA
"BLR",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1994,NA,NA,NA,17.574,NA,NA,NA,NA,NA
"BLR",1995,NA,NA,NA,4.319,NA,NA,NA,NA,NA
"BLR",1996,NA,NA,NA,5.12484,NA,NA,NA,3.14378,NA
"BLR",1997,NA,NA,NA,5.80586,NA,8.95134,NA,2.11083,NA
"BLR",1998,NA,NA,NA,10.2036,NA,8.8041,NA,1.79123,NA
"BLR",1999,NA,NA,NA,6.48863,NA,6.03091,NA,2.42844,NA
"BLR",2000,NA,NA,NA,5.92418,NA,21.186,NA,4.2524,NA
"BLR",2001,NA,NA,NA,7.03966,NA,12.0474,NA,4.4713,NA
"BLR",2002,NA,NA,NA,7.38778,NA,10.9031,NA,4.05172,NA
"BLR",2003,NA,NA,NA,9.11829,NA,11.374,NA,5.07953,NA
"BLR",2004,NA,"6.09645",NA,11.2684,NA,9.39228,NA,6.26558,NA
"BLR",2005,NA,"5.79904",NA,13.1648,NA,6.58593,NA,3.84316,NA
"BLR",2006,NA,"5.56751",NA,16.0885,NA,4.69437,NA,4.30207,NA
"BLR",2007,NA,"4.87553",NA,19.5681,NA,3.98187,NA,4.06774,NA
"BLR",2008,NA,"4.39022",NA,22.5936,NA,3.5755,NA,4.53671,NA
"BLR",2009,NA,"3.66787",NA,31.1292,NA,4.96899,NA,4.5622,NA
"BLR",2010,NA,"3.19241",NA,34.4339,NA,7.72863,NA,4.03034,NA
"BLR",2011,NA,"2.09858",NA,29.6261,NA,4.39746,NA,2.28529,NA
"BLR",2012,NA,"1.70722",NA,21.1662,NA,6.3911,NA,3.11943,NA
"BLR",2013,NA,"1.56274",NA,19.1606,NA,6.77324,NA,3.30722,NA
"BLR",2014,NA,"1.20365",NA,20.2682,NA,6.33425,NA,3.23969,NA
"BLR",2015,NA,"0.892142",NA,22.1272,NA,4.28108,NA,2.69043,NA
"BLR",2016,NA,"0.856622",NA,22.6771,NA,6.41935,NA,2.98766,NA
"BLR",2017,NA,"0.783214",NA,20.9426,NA,6.79528,NA,3.28107,NA
"BEL",1980,NA,NA,NA,26.0323,9.42764,NA,6.4265,NA,NA
"BEL",1981,NA,NA,NA,26.5778,7.7367,NA,7.62605,NA,NA
"BEL",1982,NA,NA,NA,25.6058,8.3275,NA,13.4155,NA,NA
"BEL",1983,NA,NA,NA,25.1175,10.5391,NA,14.2414,NA,NA
"BEL",1984,NA,NA,NA,24.8629,13.1277,NA,13.1143,NA,NA
"BEL",1985,NA,NA,NA,24.6935,19.0539,NA,13.3818,NA,NA
"BEL",1986,NA,NA,NA,24.6946,26.9681,NA,14.7549,NA,NA
"BEL",1987,NA,NA,NA,26.311,28.9118,NA,18.5371,NA,NA
"BEL",1988,NA,NA,NA,28.168,30.9444,NA,16.3157,NA,NA
"BEL",1989,NA,NA,NA,31.7928,39.3439,NA,13.075,NA,NA
"BEL",1990,NA,NA,NA,34.257,37.4506,NA,9.42429,NA,NA
"BEL",1991,NA,NA,NA,35.102,32.0322,NA,9.97317,NA,NA
"BEL",1992,NA,NA,NA,54.7827,29.6721,NA,11.0952,NA,NA
"BEL",1993,NA,NA,NA,73.8053,30.5159,NA,15.3118,NA,NA
"BEL",1994,NA,NA,NA,71.8282,33.6257,NA,15.6941,NA,NA
"BEL",1995,NA,NA,NA,70.9713,34.1008,NA,15.3894,NA,NA
"BEL",1996,NA,NA,NA,72.0221,38.3775,1.47669,20.2609,7.40796,NA
"BEL",1997,NA,NA,NA,72.2609,47.0932,1.23808,23.7226,7.30891,NA
"BEL",1998,NA,NA,NA,NA,72.8509,1.23121,31.0565,8.79052,16.6889
"BEL",1999,NA,NA,NA,NA,80.5448,1.00959,24.1256,8.57398,21.7748
"BEL",2000,NA,NA,NA,77.3392,72.0916,1.36305,22.4968,8.35188,19.1158
"BEL",2001,NA,NA,NA,65.6121,72.5772,1.33839,21.8839,9.5961,14.2456
"BEL",2002,NA,NA,NA,64.0047,58.6571,2.16397,25.1368,11.1614,17.7489
"BEL",2003,NA,NA,NA,62.4153,51.4065,1.73573,25.2186,10.0879,26.0621
"BEL",2004,NA,"57.2777",NA,60.4967,62.8181,1.24067,32.2363,8.61153,15.7562
"BEL",2005,NA,"53.7693",NA,61.5673,73.1079,0.928423,37.6146,7.55164,8.92685
"BEL",2006,NA,"53.5081",NA,63.1227,84.0015,1.15109,39.2894,8.73792,10.0092
"BEL",2007,NA,"51.4438",NA,64.9827,86.5609,0.932632,56.7,10.5263,12.8714
