"iso3c","year","RevCoups"
"FJI",1986,0
"FJI",1987,2
"FJI",1988,0
"FJI",1989,0
"FJI",1990,0
"FJI",1991,0
"FJI",1992,0
"FJI",1993,0
"FJI",1994,0
"FJI",1995,0
"FJI",1996,0
"FJI",1997,0
"FJI",1998,0
"FJI",1999,0
"FJI",2000,2
"FJI",2001,0
"FJI",2002,0
"FJI",2003,0
"FJI",2004,0
"FJI",2005,0
"FJI",2006,2
"FJI",2007,0
"FJI",2008,0
"FJI",2009,0
"FJI",2010,0
"FJI",2011,0
"FJI",2012,0
"FJI",2013,0
"FJI",2014,0
"FJI",2015,0
"FJI",2016,0
"FJI",2017,0
"FJI",2018,0
"FJI",2019,0
"KBI",1999,0
"KBI",2000,0
"KBI",2001,0
"KBI",2002,0
"KBI",2003,0
"KBI",2004,0
"KBI",2005,0
"KBI",2006,0
"KBI",2007,0
"KBI",2008,0
"KBI",2009,0
"KBI",2010,0
"KBI",2011,0
"KBI",2012,0
"KBI",2013,0
"KBI",2014,0
"KBI",2015,0
"KBI",2016,0
"KBI",2017,0
"KBI",2018,0
"KBI",2019,0
"MSI",1991,0
"MSI",1992,0
"MSI",1993,0
"MSI",1994,0
"MSI",1995,0
"MSI",1996,0
"MSI",1997,0
"MSI",1998,0
"MSI",1999,0
"MSI",2000,0
"MSI",2001,0
"MSI",2002,0
"MSI",2003,0
"MSI",2004,0
"MSI",2005,0
"MSI",2006,0
"MSI",2007,0
"MSI",2008,0
"MSI",2009,0
"MSI",2010,0
"MSI",2011,0
"MSI",2012,0
"MSI",2013,0
"MSI",2014,0
"MSI",2015,0
"MSI",2016,0
"MSI",2017,0
"MSI",2018,0
"MSI",2019,0
"PAL",1994,0
"PAL",1995,0
"PAL",1996,0
"PAL",1997,0
"PAL",1998,0
"PAL",1999,0
"PAL",2000,0
"PAL",2001,0
"PAL",2002,0
"PAL",2003,0
"PAL",2004,0
"PAL",2005,0
"PAL",2006,0
"PAL",2007,0
"PAL",2008,0
"PAL",2009,0
"PAL",2010,0
"PAL",2011,0
"PAL",2012,0
"PAL",2013,0
"PAL",2014,0
"PAL",2015,0
"PAL",2016,0
"PAL",2017,0
"PAL",2018,0
"PAL",2019,0
"FSM",1991,0
"FSM",1992,0
"FSM",1993,0
"FSM",1994,0
"FSM",1995,0
"FSM",1996,0
"FSM",1997,0
"FSM",1998,0
"FSM",1999,0
"FSM",2000,0
"FSM",2001,0
"FSM",2002,0
"FSM",2003,0
"FSM",2004,0
"FSM",2005,0
"FSM",2006,0
"FSM",2007,0
"FSM",2008,0
"FSM",2009,0
"FSM",2010,0
"FSM",2011,0
"FSM",2012,0
"FSM",2013,0
"FSM",2014,0
"FSM",2015,0
"FSM",2016,0
"FSM",2017,0
"FSM",2018,0
"FSM",2019,0
"WSM",1980,0
"WSM",1981,0
"WSM",1982,0
"WSM",1983,0
"WSM",1984,0
"WSM",1985,0
"WSM",1986,0
"WSM",1987,0
"WSM",1988,0
"WSM",1989,0
"WSM",1990,0
"WSM",1991,0
"WSM",1992,0
"WSM",1993,0
"WSM",1994,0
"WSM",1995,0
"WSM",1996,0
"WSM",1997,0
"WSM",1998,0
"WSM",1999,0
"WSM",2000,0
"WSM",2001,0
"WSM",2002,0
"WSM",2003,0
"WSM",2004,0
"WSM",2005,0
"WSM",2006,0
"WSM",2007,0
"WSM",2008,0
"WSM",2009,0
"WSM",2010,0
"WSM",2011,0
"WSM",2012,0
"WSM",2013,0
"WSM",2014,0
"WSM",2015,0
"WSM",2016,0
"WSM",2017,0
"WSM",2018,0
"WSM",2019,0
