"iso3c","year","Top10share","Top1share"
"GNB",1968,NA,NA
"GNB",1969,NA,NA
"GNB",1970,NA,NA
"GNB",1971,NA,NA
"GNB",1972,NA,NA
"GNB",1973,NA,NA
"GNB",1974,NA,NA
"GNB",1975,NA,NA
"GNB",1976,NA,NA
"GNB",1977,NA,NA
"GNB",1978,NA,NA
"GNB",1979,NA,NA
"GNB",1980,NA,NA
"GNB",1981,NA,NA
"GNB",1982,NA,NA
"GNB",1983,NA,NA
"GNB",1984,NA,NA
"GNB",1985,NA,NA
"GNB",1986,NA,NA
"GNB",1987,NA,NA
"GNB",1988,NA,NA
"GNB",1989,NA,NA
"GNB",1990,0.5944482608,0.2357629145
"GNB",1991,0.5944482608,0.2357629145
"GNB",1992,0.5572585504,0.2151794493
"GNB",1993,0.5200688367,0.1945959957
"GNB",1994,0.5114671199,0.188533623
"GNB",1995,0.5028654155,0.1824712516
"GNB",1996,0.4942637013,0.1764088777
"GNB",1997,0.485661989,0.1703465208
"GNB",1998,0.4770602782,0.1642841485
"GNB",1999,0.4684585626,0.158221777
"GNB",2000,0.4598568478,0.1521594157
"GNB",2001,0.4512551361,0.1460970443
"GNB",2002,0.4426534214,0.1400346719
"GNB",2003,0.4621418684,0.1466775487
"GNB",2004,0.4816303034,0.1533204266
"GNB",2005,0.5011187419,0.1599633023
"GNB",2006,0.520607181,0.1666061842
"GNB",2007,0.5400956294,0.1732490624
"GNB",2008,0.5595840574,0.1798919388
"GNB",2009,0.5790725038,0.1865348206
"GNB",2010,0.5985609363,0.1931776977
"GNB",2011,0.5985609363,0.1931776977
"GNB",2012,0.5985609363,0.1931776977
"GNB",2013,0.5985609363,0.1931776977
"GNB",2014,0.5985609363,0.1931776977
"GNB",2015,0.5985609363,0.1931776977
"GNB",2016,0.5985609363,0.1931776977
"GNB",2017,0.5985609363,0.1931776977
"GNQ",1960,NA,NA
"GNQ",1961,NA,NA
"GNQ",1962,NA,NA
"GNQ",1963,NA,NA
"GNQ",1964,NA,NA
"GNQ",1965,NA,NA
"GNQ",1966,NA,NA
"GNQ",1967,NA,NA
"GNQ",1968,NA,NA
"GNQ",1969,NA,NA
"GNQ",1970,NA,NA
"GNQ",1971,NA,NA
"GNQ",1972,NA,NA
"GNQ",1973,NA,NA
"GNQ",1974,NA,NA
"GNQ",1975,NA,NA
"GNQ",1976,NA,NA
"GNQ",1977,NA,NA
"GNQ",1978,NA,NA
"GNQ",1979,NA,NA
"GNQ",1980,NA,NA
"GNQ",1981,NA,NA
"GNQ",1982,NA,NA
"GNQ",1983,NA,NA
"GNQ",1984,NA,NA
"GNQ",1985,NA,NA
"GNQ",1986,NA,NA
"GNQ",1987,NA,NA
"GNQ",1988,NA,NA
"GNQ",1989,NA,NA
"GNQ",1990,0.5184431014,0.1808813264
"GNQ",1991,0.5184407905,0.1808905379
"GNQ",1992,0.5184293843,0.1808971378
"GNQ",1993,0.5177988369,0.1803563327
"GNQ",1994,0.5171678635,0.1798121809
"GNQ",1995,0.5165344125,0.1792612618
"GNQ",1996,0.5191353903,0.1809136522
"GNQ",1997,0.5209444212,0.1827790672
"GNQ",1998,0.5227775588,0.1846614308
"GNQ",1999,0.524641772,0.1865689505
"GNQ",2000,0.5265423991,0.1885061395
"GNQ",2001,0.5232971575,0.186805055
"GNQ",2002,0.5204827833,0.1839757852
"GNQ",2003,0.5174699828,0.1803251088
"GNQ",2004,0.5166300394,0.1794346672
"GNQ",2005,0.5157417342,0.1784987286
"GNQ",2006,0.5144410368,0.1768376298
"GNQ",2007,0.5130896087,0.1751287955
"GNQ",2008,0.5124845725,0.1743331269
"GNQ",2009,0.5129727291,0.1744447516
"GNQ",2010,0.5134417238,0.1745404927
"GNQ",2011,0.5138597524,0.174589671
"GNQ",2012,0.5139752523,0.1743590561
"GNQ",2013,0.5140825854,0.1741231949
"GNQ",2014,0.5142009952,0.1739006866
"GNQ",2015,0.5139172502,0.1736512646
"GNQ",2016,0.5137190414,0.1734834989
"GNQ",2017,0.5135499532,0.173345027
"GRC",1960,NA,NA
"GRC",1961,NA,NA
"GRC",1962,NA,NA
"GRC",1963,NA,NA
"GRC",1964,NA,NA
"GRC",1965,NA,NA
"GRC",1966,NA,NA
"GRC",1967,NA,NA
"GRC",1968,NA,NA
"GRC",1969,NA,NA
"GRC",1970,NA,NA
"GRC",1971,NA,NA
"GRC",1972,NA,NA
"GRC",1973,NA,NA
"GRC",1974,NA,NA
"GRC",1975,NA,NA
"GRC",1976,NA,NA
"GRC",1977,NA,NA
"GRC",1978,NA,NA
"GRC",1979,NA,NA
"GRC",1980,0.2683,0.070699997
"GRC",1981,0.27340001,0.069399998
"GRC",1982,0.27160001,0.067400001
"GRC",1983,0.26629999,0.067000002
"GRC",1984,0.26199999,0.065499999
"GRC",1985,0.2701,0.067000002
"GRC",1986,0.2642,0.066
"GRC",1987,0.26320001,0.066
"GRC",1988,0.2597,0.065499999
"GRC",1989,0.25569999,0.065200001
"GRC",1990,0.25920001,0.065499999
"GRC",1991,0.2502,0.0647
"GRC",1992,0.2467,0.0634
"GRC",1993,0.2518,0.0647
"GRC",1994,0.25459999,0.065099999
"GRC",1995,0.26800001,0.067299999
"GRC",1996,0.2757,0.069600001
"GRC",1997,0.3071,0.0823
"GRC",1998,0.31189999,0.0858
"GRC",1999,0.33059999,0.096299998
"GRC",2000,0.32929999,0.092799999
"GRC",2001,0.32570001,0.090499997
"GRC",2002,0.33239999,0.0889
"GRC",2003,0.32570001,0.087399997
"GRC",2004,0.32949999,0.087399997
"GRC",2005,0.3202,0.085199997
"GRC",2006,0.30840001,0.081799999
"GRC",2007,0.2814,0.073399998
"GRC",2008,0.28330001,0.071000002
"GRC",2009,0.28479999,0.070600003
"GRC",2010,0.28760001,0.069700003
"GRC",2011,0.2879,0.072999999
"GRC",2012,0.29980001,0.089199997
"GRC",2013,0.31600001,0.1094
"GRC",2014,0.322,0.1122
"GRC",2015,0.3154,0.1118
"GRC",2016,0.31279999,0.1083
"GRC",2017,NA,NA
"HRV",1960,NA,NA
"HRV",1961,NA,NA
"HRV",1962,NA,NA
"HRV",1963,NA,NA
"HRV",1964,NA,NA
"HRV",1965,NA,NA
"HRV",1966,NA,NA
"HRV",1967,NA,NA
"HRV",1968,NA,NA
"HRV",1969,NA,NA
"HRV",1970,NA,NA
"HRV",1971,NA,NA
"HRV",1972,NA,NA
"HRV",1973,NA,NA
"HRV",1974,NA,NA
"HRV",1975,NA,NA
"HRV",1976,NA,NA
"HRV",1977,NA,NA
"HRV",1978,NA,NA
"HRV",1979,NA,NA
"HRV",1980,NA,NA
"HRV",1981,NA,NA
"HRV",1982,NA,NA
"HRV",1983,0.24789999,0.035799999
"HRV",1984,0.2491,0.035999998
"HRV",1985,0.25040001,0.036200002
"HRV",1986,0.2516,0.036400001
"HRV",1987,0.23810001,0.034499999
"HRV",1988,0.2379,0.034499999
"HRV",1989,0.27090001,0.039299998
"HRV",1990,0.27329999,0.0416
"HRV",1991,0.27700001,0.045000002
"HRV",1992,0.28060001,0.0482
"HRV",1993,0.2843,0.0515
"HRV",1994,0.28799999,0.0548
"HRV",1995,0.29179999,0.058200002
"HRV",1996,0.29460001,0.061000001
"HRV",1997,0.29710001,0.0634
"HRV",1998,0.29800001,0.062399998
"HRV",1999,0.30140001,0.063500002
"HRV",2000,0.29390001,0.0634
"HRV",2001,0.2915,0.064499997
"HRV",2002,0.28389999,0.065499999
"HRV",2003,0.28099999,0.065200001
"HRV",2004,0.28659999,0.067699999
"HRV",2005,0.29080001,0.069300003
"HRV",2006,0.29260001,0.072700001
"HRV",2007,0.29769999,0.074199997
"HRV",2008,0.2929,0.0722
"HRV",2009,0.289,0.067500003
"HRV",2010,0.28690001,0.066299997
"HRV",2011,0.2852,0.069399998
"HRV",2012,0.27880001,0.067599997
"HRV",2013,0.28909999,0.070299998
"HRV",2014,0.28279999,0.067500003
"HRV",2015,0.2942,0.078100003
"HRV",2016,0.2859,0.075800002
"HRV",2017,NA,NA
"HUN",1960,NA,NA
"HUN",1961,NA,NA
"HUN",1962,NA,NA
"HUN",1963,NA,NA
"HUN",1964,NA,NA
"HUN",1965,NA,NA
"HUN",1966,NA,NA
"HUN",1967,NA,NA
"HUN",1968,NA,NA
"HUN",1969,NA,NA
"HUN",1970,NA,NA
"HUN",1971,NA,NA
"HUN",1972,NA,NA
"HUN",1973,NA,NA
"HUN",1974,NA,NA
"HUN",1975,NA,NA
"HUN",1976,NA,NA
"HUN",1977,NA,NA
"HUN",1978,NA,NA
"HUN",1979,NA,NA
"HUN",1980,0.1461,0.021500001
"HUN",1981,0.14489999,0.021199999
"HUN",1982,0.1436,0.0209
"HUN",1983,0.1382,0.0207
"HUN",1984,0.1328,0.020400001
"HUN",1985,0.1344,0.0211
"HUN",1986,0.13600001,0.0218
"HUN",1987,0.14380001,0.0252
"HUN",1988,0.1517,0.0286
"HUN",1989,0.1674,0.034299999
"HUN",1990,0.1831,0.040100001
"HUN",1991,0.19949999,0.0458
"HUN",1992,0.21520001,0.051600002
"HUN",1993,0.2174,0.0539
"HUN",1994,0.22059999,0.054099999
"HUN",1995,0.213,0.0561
"HUN",1996,0.21619999,0.0612
"HUN",1997,0.2252,0.0634
"HUN",1998,0.22830001,0.065899998
"HUN",1999,0.23710001,0.067900002
"HUN",2000,0.2369,0.071099997
"HUN",2001,0.2467,0.075800002
"HUN",2002,0.25260001,0.074000001
"HUN",2003,0.25400001,0.072899997
"HUN",2004,0.2466,0.071500003
"HUN",2005,0.2545,0.0779
"HUN",2006,0.28150001,0.088200003
"HUN",2007,0.29460001,0.089000002
"HUN",2008,0.28569999,0.0823
"HUN",2009,0.28549999,0.081299998
"HUN",2010,0.28009999,0.082699999
"HUN",2011,0.2762,0.075800002
"HUN",2012,0.27849999,0.078400001
"HUN",2013,0.27720001,0.080899999
"HUN",2014,0.29139999,0.0876
"HUN",2015,0.26789999,0.071000002
"HUN",2016,0.27360001,0.077200003
"HUN",2017,NA,NA
"IDN",1960,NA,NA
"IDN",1961,NA,NA
"IDN",1962,NA,NA
"IDN",1963,NA,NA
"IDN",1964,NA,NA
"IDN",1965,NA,NA
"IDN",1966,NA,NA
"IDN",1967,NA,NA
"IDN",1968,NA,NA
"IDN",1969,NA,NA
"IDN",1970,NA,NA
"IDN",1971,NA,NA
"IDN",1972,NA,NA
"IDN",1973,NA,NA
"IDN",1974,NA,NA
"IDN",1975,NA,NA
"IDN",1976,NA,NA
"IDN",1977,NA,NA
"IDN",1978,NA,NA
"IDN",1979,NA,NA
"IDN",1980,NA,NA
"IDN",1981,NA,NA
"IDN",1982,NA,0.071699999
"IDN",1983,NA,NA
"IDN",1984,NA,NA
"IDN",1985,NA,NA
"IDN",1986,NA,NA
"IDN",1987,NA,0.079899997
"IDN",1988,NA,NA
"IDN",1989,NA,NA
"IDN",1990,NA,0.080499999
"IDN",1991,NA,NA
"IDN",1992,NA,NA
"IDN",1993,NA,0.090999998
"IDN",1994,NA,NA
"IDN",1995,NA,NA
"IDN",1996,NA,0.096900001
"IDN",1997,NA,NA
"IDN",1998,NA,0.1242
"IDN",1999,NA,0.1365
"IDN",2000,NA,0.1382
"IDN",2001,NA,0.1552
"IDN",2002,NA,0.1047
"IDN",2003,NA,0.097599998
"IDN",2004,NA,0.084600002
"IDN",2005,NA,NA
"IDN",2006,NA,NA
"IDN",2007,NA,NA
"IDN",2008,NA,NA
"IDN",2009,NA,NA
"IDN",2010,NA,NA
"IDN",2011,NA,NA
"IDN",2012,NA,NA
"IDN",2013,NA,NA
"IDN",2014,NA,NA
"IDN",2015,NA,NA
"IDN",2016,NA,NA
"IDN",2017,NA,NA
"IND",1960,0.36930001,0.1318
"IND",1961,0.3716,0.12710001
"IND",1962,0.36939999,0.1258
"IND",1963,0.34549999,0.1221
"IND",1964,0.35510001,0.1199
"IND",1965,0.359,0.12639999
"IND",1966,0.36219999,0.12899999
"IND",1967,0.35800001,0.126
"IND",1968,0.3515,0.1211
"IND",1969,0.36179999,0.1293
"IND",1970,0.3653,0.1295
"IND",1971,0.3443,0.1138
"IND",1972,0.34110001,0.1097
"IND",1973,0.34,0.1024
"IND",1974,0.34040001,0.1013
"IND",1975,0.3416,0.1041
"IND",1976,0.34369999,0.1028
"IND",1977,0.3416,0.097400002
"IND",1978,0.3369,0.092600003
"IND",1979,0.32249999,0.080200002
"IND",1980,0.315,0.073399998
"IND",1981,0.3071,0.067000002
"IND",1982,0.30050001,0.061099999
"IND",1983,0.35280001,0.1031
"IND",1984,0.33379999,0.0889
"IND",1985,0.3479,0.1045
"IND",1986,0.35069999,0.1081
"IND",1987,0.34470001,0.1032
"IND",1988,0.3538,0.1111
"IND",1989,0.35409999,0.1102
"IND",1990,0.33489999,0.1046
"IND",1991,0.34099999,0.1016
"IND",1992,0.3506,0.1001
"IND",1993,0.3671,0.1247
"IND",1994,0.38240001,0.1236
"IND",1995,0.38299999,0.1301
"IND",1996,0.37940001,0.1321
"IND",1997,0.3874,0.1383
"IND",1998,0.3924,0.1436
"IND",1999,0.39489999,0.147
"IND",2000,0.3987,0.1512
"IND",2001,0.4095,0.15889999
"IND",2002,0.4206,0.16680001
"IND",2003,0.43180001,0.1751
"IND",2004,0.44319999,0.1837
"IND",2005,0.45480001,0.1926
"IND",2006,0.46759999,0.19660001
"IND",2007,0.48069999,0.2005
"IND",2008,0.4941,0.2045
"IND",2009,0.50779998,0.20829999
"IND",2010,0.52170002,0.2122
"IND",2011,0.54140002,0.2114
"IND",2012,0.55000001,0.213
"IND",2013,0.55229998,0.2159
"IND",2014,0.56099999,0.21340001
"IND",2015,0.56099999,0.21340001
"IND",2016,NA,NA
"IND",2017,NA,NA
"IRL",1960,NA,NA
"IRL",1961,NA,NA
"IRL",1962,NA,NA
"IRL",1963,NA,NA
"IRL",1964,NA,NA
"IRL",1965,NA,NA
"IRL",1966,NA,NA
"IRL",1967,NA,NA
"IRL",1968,NA,NA
"IRL",1969,NA,NA
"IRL",1970,NA,NA
"IRL",1971,NA,NA
"IRL",1972,NA,NA
"IRL",1973,NA,NA
"IRL",1974,NA,NA
"IRL",1975,NA,NA
"IRL",1976,NA,NA
"IRL",1977,NA,NA
"IRL",1978,NA,NA
"IRL",1979,NA,NA
"IRL",1980,0.25889999,0.064599998
"IRL",1981,0.25440001,0.062700003
"IRL",1982,0.26640001,0.066100001
"IRL",1983,0.27149999,0.067299999
"IRL",1984,0.25920001,0.063500002
"IRL",1985,0.25709999,0.061900001
"IRL",1986,0.2554,0.061000001
"IRL",1987,0.2563,0.060899999
"IRL",1988,0.25170001,0.060899999
"IRL",1989,0.25170001,0.062399998
"IRL",1990,0.2554,0.064199999
"IRL",1991,0.26550001,0.068800002
"IRL",1992,0.27649999,0.0726
"IRL",1993,0.2721,0.070699997
"IRL",1994,0.2825,0.073399998
"IRL",1995,0.2798,0.076200001
"IRL",1996,0.26989999,0.074900001
"IRL",1997,0.2766,0.080899999
"IRL",1998,0.2915,0.092200004
"IRL",1999,0.2915,0.091600001
"IRL",2000,0.30239999,0.0986
"IRL",2001,0.301,0.095399998
"IRL",2002,0.294,0.093599997
"IRL",2003,0.29530001,0.092900001
"IRL",2004,0.3017,0.096000001
"IRL",2005,0.31279999,0.103
"IRL",2006,0.32460001,0.1118
"IRL",2007,0.31580001,0.1038
"IRL",2008,0.2938,0.0889
"IRL",2009,0.29809999,0.088600002
"IRL",2010,0.30289999,0.087700002
"IRL",2011,0.31819999,0.092600003
"IRL",2012,0.30939999,0.090000004
"IRL",2013,0.3299,0.095700003
"IRL",2014,0.37459999,0.1239
"IRL",2015,0.33399999,0.1065
"IRL",2016,0.35049999,0.12800001
"IRL",2017,NA,NA
"IRN",1960,NA,NA
"IRN",1961,NA,NA
"IRN",1962,NA,NA
"IRN",1963,NA,NA
"IRN",1964,NA,NA
"IRN",1965,NA,NA
"IRN",1966,NA,NA
"IRN",1967,NA,NA
"IRN",1968,NA,NA
"IRN",1969,NA,NA
"IRN",1970,NA,NA
"IRN",1971,NA,NA
"IRN",1972,NA,NA
"IRN",1973,NA,NA
"IRN",1974,NA,NA
"IRN",1975,NA,NA
"IRN",1976,NA,NA
"IRN",1977,NA,NA
"IRN",1978,NA,NA
"IRN",1979,NA,NA
"IRN",1980,NA,NA
"IRN",1981,NA,NA
"IRN",1982,NA,NA
"IRN",1983,NA,NA
"IRN",1984,NA,NA
"IRN",1985,NA,NA
"IRN",1986,NA,NA
"IRN",1987,NA,NA
"IRN",1988,NA,NA
"IRN",1989,NA,NA
"IRN",1990,0.50940001,0.1802
"IRN",1991,0.50940001,0.1802
"IRN",1992,0.50940001,0.1802
"IRN",1993,0.50940001,0.1802
"IRN",1994,0.50940001,0.1802
"IRN",1995,0.50940001,0.1802
"IRN",1996,0.50940001,0.1802
"IRN",1997,0.50940001,0.1802
"IRN",1998,0.50940001,0.1802
"IRN",1999,0.50940001,0.1802
"IRN",2000,0.50940001,0.1802
"IRN",2001,0.50940001,0.1802
"IRN",2002,0.50940001,0.1802
"IRN",2003,0.50940001,0.1802
"IRN",2004,0.50940001,0.1802
"IRN",2005,0.50940001,0.1802
"IRN",2006,0.50940001,0.1802
"IRN",2007,0.50940001,0.1802
"IRN",2008,0.50940001,0.1802
"IRN",2009,0.50940001,0.1802
"IRN",2010,0.50940001,0.1802
"IRN",2011,0.50940001,0.1802
"IRN",2012,0.48460001,0.1626
"IRN",2013,0.48460001,0.1626
"IRN",2014,0.48460001,0.1626
"IRN",2015,0.48460001,0.1626
"IRN",2016,0.48460001,0.1626
"IRN",2017,NA,NA
"IRQ",1960,NA,NA
"IRQ",1961,NA,NA
"IRQ",1962,NA,NA
"IRQ",1963,NA,NA
"IRQ",1964,NA,NA
"IRQ",1965,NA,NA
"IRQ",1966,NA,NA
"IRQ",1967,NA,NA
"IRQ",1968,NA,NA
"IRQ",1969,NA,NA
"IRQ",1970,NA,NA
"IRQ",1971,NA,NA
"IRQ",1972,NA,NA
"IRQ",1973,NA,NA
"IRQ",1974,NA,NA
"IRQ",1975,NA,NA
"IRQ",1976,NA,NA
"IRQ",1977,NA,NA
"IRQ",1978,NA,NA
"IRQ",1979,NA,NA
"IRQ",1980,NA,NA
"IRQ",1981,NA,NA
"IRQ",1982,NA,NA
"IRQ",1983,NA,NA
"IRQ",1984,NA,NA
"IRQ",1985,NA,NA
"IRQ",1986,NA,NA
"IRQ",1987,NA,NA
"IRQ",1988,NA,NA
"IRQ",1989,NA,NA
"IRQ",1990,0.52899998,0.2202
"IRQ",1991,0.52899998,0.2202
"IRQ",1992,0.52899998,0.2202
"IRQ",1993,0.52899998,0.2202
"IRQ",1994,0.52899998,0.2202
"IRQ",1995,0.52899998,0.2202
"IRQ",1996,0.52899998,0.2202
"IRQ",1997,0.52899998,0.2202
"IRQ",1998,0.52899998,0.2202
"IRQ",1999,0.52899998,0.2202
"IRQ",2000,0.52899998,0.2202
"IRQ",2001,0.52899998,0.2202
"IRQ",2002,0.52899998,0.2202
"IRQ",2003,0.52899998,0.2202
"IRQ",2004,0.52899998,0.2202
"IRQ",2005,0.52899998,0.2202
"IRQ",2006,0.52899998,0.2202
"IRQ",2007,0.52899998,0.2202
"IRQ",2008,0.52899998,0.2202
"IRQ",2009,0.52899998,0.2202
"IRQ",2010,0.52899998,0.2202
"IRQ",2011,0.52899998,0.2202
"IRQ",2012,0.52899998,0.2202
"IRQ",2013,0.52899998,0.2202
"IRQ",2014,0.52899998,0.2202
"IRQ",2015,0.52899998,0.2202
"IRQ",2016,0.52899998,0.2202
"IRQ",2017,NA,NA
"ISL",1960,NA,NA
"ISL",1961,NA,NA
"ISL",1962,NA,NA
"ISL",1963,NA,NA
"ISL",1964,NA,NA
"ISL",1965,NA,NA
"ISL",1966,NA,NA
"ISL",1967,NA,NA
"ISL",1968,NA,NA
"ISL",1969,NA,NA
"ISL",1970,NA,NA
"ISL",1971,NA,NA
"ISL",1972,NA,NA
"ISL",1973,NA,NA
"ISL",1974,NA,NA
"ISL",1975,NA,NA
"ISL",1976,NA,NA
"ISL",1977,NA,NA
"ISL",1978,NA,NA
"ISL",1979,NA,NA
"ISL",1980,NA,NA
"ISL",1981,NA,NA
"ISL",1982,NA,NA
"ISL",1983,NA,NA
"ISL",1984,NA,NA
"ISL",1985,NA,NA
"ISL",1986,NA,NA
"ISL",1987,NA,NA
"ISL",1988,NA,NA
"ISL",1989,NA,NA
"ISL",1990,0.25830001,0.055500001
"ISL",1991,0.25830001,0.0548
"ISL",1992,0.25940001,0.056400001
"ISL",1993,0.26010001,0.055799998
"ISL",1994,0.26109999,0.0559
"ISL",1995,0.26120001,0.0561
"ISL",1996,0.2613,0.0561
"ISL",1997,0.2615,0.056699999
"ISL",1998,0.26109999,0.056699999
"ISL",1999,0.26190001,0.057999998
"ISL",2000,0.26089999,0.059700001
"ISL",2001,0.2712,0.070699997
"ISL",2002,0.2773,0.076200001
"ISL",2003,0.2764,0.080200002
"ISL",2004,0.26899999,0.0713
"ISL",2005,0.27810001,0.085900001
"ISL",2006,0.28830001,0.090599999
"ISL",2007,0.3159,0.1217
"ISL",2008,0.26730001,0.068899997
"ISL",2009,0.2481,0.056499999
"ISL",2010,0.2421,0.0482
"ISL",2011,0.2456,0.0493
"ISL",2012,0.2476,0.051800001
"ISL",2013,0.26679999,0.068800002
"ISL",2014,0.2642,0.068899997
"ISL",2015,0.26289999,0.067299999
"ISL",2016,0.25940001,0.0678
"ISL",2017,NA,NA
"ITA",1960,NA,NA
"ITA",1961,NA,NA
"ITA",1962,NA,NA
"ITA",1963,NA,NA
"ITA",1964,NA,NA
"ITA",1965,NA,NA
"ITA",1966,NA,NA
"ITA",1967,NA,NA
"ITA",1968,NA,NA
"ITA",1969,NA,NA
"ITA",1970,NA,NA
"ITA",1971,NA,NA
"ITA",1972,NA,NA
"ITA",1973,NA,NA
"ITA",1974,NA,NA
"ITA",1975,NA,NA
"ITA",1976,NA,NA
"ITA",1977,NA,NA
"ITA",1978,NA,NA
"ITA",1979,NA,NA
"ITA",1980,0.2326,0.048900001
"ITA",1981,0.22319999,0.0451
"ITA",1982,0.2218,0.044100001
"ITA",1983,0.221,0.043900002
"ITA",1984,0.22490001,0.0451
"ITA",1985,0.2298,0.048300002
"ITA",1986,0.2403,0.055300001
"ITA",1987,0.24609999,0.056600001
"ITA",1988,0.25529999,0.059900001
"ITA",1989,0.25819999,0.0612
"ITA",1990,0.2588,0.060699999
"ITA",1991,0.2579,0.061099999
"ITA",1992,0.26050001,0.061500002
"ITA",1993,0.266,0.063900001
"ITA",1994,0.26969999,0.066200003
"ITA",1995,0.2771,0.071699999
"ITA",1996,0.28080001,0.073399998
"ITA",1997,0.28200001,0.073100001
"ITA",1998,0.28600001,0.075199999
"ITA",1999,0.28459999,0.072099999
"ITA",2000,0.29170001,0.077
"ITA",2001,0.2942,0.079999998
"ITA",2002,0.2904,0.077299997
"ITA",2003,0.2902,0.077799998
"ITA",2004,0.2897,0.0766
"ITA",2005,0.28909999,0.075999998
"ITA",2006,0.2904,0.077
"ITA",2007,0.29179999,0.076700002
"ITA",2008,0.28920001,0.073100001
"ITA",2009,0.28690001,0.071699999
"ITA",2010,0.292,0.073799998
"ITA",2011,0.2947,0.074299999
"ITA",2012,0.29300001,0.073799998
"ITA",2013,0.2886,0.071800001
"ITA",2014,0.29120001,0.0726
"ITA",2015,0.28619999,0.069399998
"ITA",2016,0.29449999,0.075000003
"ITA",2017,NA,NA
"JEY",1960,0.31510001,0.086599998
"JEY",1961,0.32839999,0.097900003
"JEY",1962,0.31740001,0.088799998
"JEY",1963,0.31920001,0.087700002
"JEY",1964,0.32089999,0.094800003
"JEY",1965,0.33360001,0.099299997
"JEY",1966,0.3242,0.093199998
"JEY",1967,0.3355,0.1005
"JEY",1968,0.33680001,0.1032
"JEY",1969,0.3283,0.101
"JEY",1970,0.31639999,0.084899999
"JEY",1971,0.32350001,0.090800002
"JEY",1972,0.33590001,0.095299996
"JEY",1973,0.3267,0.089699998
"JEY",1974,0.33329999,0.0942
"JEY",1975,0.33000001,0.083499998
"JEY",1976,0.32980001,0.082800001
"JEY",1977,0.3317,0.085199997
"JEY",1978,0.3299,0.0845
"JEY",1979,0.3425,0.095399998
"JEY",1980,0.33759999,0.096299998
"JEY",1981,0.3434,0.095600002
"JEY",1982,0.37599999,0.115
"JEY",1983,0.35910001,0.1086
"JEY",1984,0.37310001,0.1202
"JEY",1985,0.3892,0.1331
"JEY",1986,0.43279999,0.17569999
"JEY",1987,0.40779999,0.1435
"JEY",1988,0.44100001,0.1806
"JEY",1989,0.41729999,0.1587
"JEY",1990,0.4109,0.1505
"JEY",1991,0.40490001,0.1347
"JEY",1992,0.42480001,0.155
"JEY",1993,0.42539999,0.1512
"JEY",1994,0.42269999,0.1454
"JEY",1995,0.4316,0.1558
"JEY",1996,0.4447,0.1684
"JEY",1997,0.45680001,0.1831
"JEY",1998,0.47099999,0.1972
"JEY",1999,0.4914,0.2114
"JEY",2000,0.50370002,0.2321
"JEY",2001,0.47830001,0.1988
"JEY",2002,0.4614,0.1768
"JEY",2003,0.4601,0.1798
"JEY",2004,0.46779999,0.1929
"JEY",2005,0.47389999,0.20460001
"JEY",2006,0.48429999,0.211
"JEY",2007,0.50590003,0.23119999
"JEY",2008,0.4928,0.2077
"JEY",2009,0.46939999,0.17990001
"JEY",2010,0.47839999,0.19320001
"JEY",2011,0.48609999,0.1934
"JEY",2012,0.4991,0.213
"JEY",2013,0.49259999,0.1981
"JEY",2014,0.49790001,0.2041
"JEY",2015,0.5011,0.207
"JEY",2016,NA,NA
"JEY",2017,NA,NA
"JOR",1960,NA,NA
"JOR",1961,NA,NA
"JOR",1962,NA,NA
"JOR",1963,NA,NA
"JOR",1964,NA,NA
"JOR",1965,NA,NA
"JOR",1966,NA,NA
"JOR",1967,NA,NA
"JOR",1968,NA,NA
"JOR",1969,NA,NA
"JOR",1970,NA,NA
"JOR",1971,NA,NA
"JOR",1972,NA,NA
"JOR",1973,NA,NA
"JOR",1974,NA,NA
"JOR",1975,NA,NA
"JOR",1976,NA,NA
"JOR",1977,NA,NA
"JOR",1978,NA,NA
"JOR",1979,NA,NA
"JOR",1980,NA,NA
"JOR",1981,NA,NA
"JOR",1982,NA,NA
"JOR",1983,NA,NA
"JOR",1984,NA,NA
"JOR",1985,NA,NA
"JOR",1986,NA,NA
"JOR",1987,NA,NA
"JOR",1988,NA,NA
"JOR",1989,NA,NA
"JOR",1990,0.5147,0.2027
"JOR",1991,0.5147,0.2027
"JOR",1992,0.5147,0.2027
"JOR",1993,0.5147,0.2027
"JOR",1994,0.5147,0.2027
"JOR",1995,0.5147,0.2027
"JOR",1996,0.5147,0.2027
"JOR",1997,0.5147,0.2027
"JOR",1998,0.46020001,0.14560001
"JOR",1999,0.4603,0.14579999
"JOR",2000,0.4603,0.14579999
"JOR",2001,0.4603,0.14579999
"JOR",2002,0.4603,0.14579999
"JOR",2003,0.4603,0.14579999
"JOR",2004,0.46990001,0.15279999
"JOR",2005,0.46990001,0.15279999
"JOR",2006,0.46990001,0.15279999
"JOR",2007,0.47350001,0.15700001
"JOR",2008,0.47350001,0.15700001
"JOR",2009,0.5151,0.21950001
"JOR",2010,0.5151,0.21950001
"JOR",2011,0.5151,0.21950001
"JOR",2012,0.47549999,0.161
"JOR",2013,0.47549999,0.161
"JOR",2014,0.47549999,0.161
"JOR",2015,0.47549999,0.161
"JOR",2016,0.47549999,0.161
"JOR",2017,NA,NA
"JPN",1960,0.33989999,0.094700001
"JPN",1961,0.33939999,0.099100001
"JPN",1962,0.3448,0.1003
"JPN",1963,0.31729999,0.090099998
"JPN",1964,0.31040001,0.0876
"JPN",1965,0.30379999,0.082599998
"JPN",1966,0.2985,0.080399998
