"year","EducIndex","iso3c"
2012,0.549,"ZWE"
2013,0.398,"AFG"
2013,0.732,"ALB"
2013,0.66,"DZA"
2013,0.715,"AND"
2013,0.447,"AGO"
2013,0.669,"ATG"
2013,0.804,"ARG"
2013,0.739,"ARM"
2013,0.921,"AUS"
2013,0.833,"AUT"
2013,0.698,"AZE"
2013,0.726,"BHS"
2013,0.674,"BHR"
2013,0.465,"BGD"
2013,0.777,"BRB"
2013,0.835,"BLR"
2013,0.88,"BEL"
2013,0.704,"BLZ"
2013,0.454,"BEN"
2013,0.429,"BTN"
2013,0.663,"BOL"
2013,0.686,"BIH"
2013,0.654,"BWA"
2013,0.655,"BRA"
2013,0.711,"BRN"
2013,0.779,"BGR"
2013,0.262,"BFA"
2013,0.408,"BDI"
2013,0.538,"CPV"
2013,0.474,"KHM"
2013,0.526,"CMR"
2013,0.87,"CAN"
2013,0.329,"CAF"
2013,0.286,"TCD"
2013,0.775,"CHL"
2013,0.627,"CHN"
2013,0.664,"COL"
2013,0.468,"COM"
2013,0.508,"COG"
2013,0.455,"COD"
2013,0.691,"CRI"
2013,0.787,"HRV"
2013,0.76,"CUB"
2013,0.788,"CYP"
2013,0.882,"CZE"
2013,0.399,"CIV"
2013,0.941,"DNK"
2013,0.306,"DJI"
2013,0.614,"DMA"
2013,0.619,"DOM"
2013,0.656,"ECU"
2013,0.583,"EGY"
2013,0.576,"SLV"
2013,0.439,"GNQ"
2013,0.272,"ERI"
2013,0.875,"EST"
2013,0.522,"SWZ"
2013,0.319,"ETH"
2013,0.766,"FJI"
2013,0.898,"FIN"
2013,0.822,"FRA"
2013,0.618,"GAB"
2013,0.36,"GMB"
2013,0.804,"GEO"
2013,0.933,"DEU"
2013,0.548,"GHA"
2013,0.812,"GRC"
2013,0.74,"GRD"
2013,0.452,"GTM"
2013,0.333,"GIN"
2013,0.384,"GNB"
2013,0.593,"GUY"
2013,0.416,"HTI"
2013,0.478,"HND"
2013,0.83,"HKG"
2013,0.834,"HUN"
2013,0.898,"ISL"
2013,0.515,"IND"
2013,0.614,"IDN"
2013,0.738,"IRN"
2013,0.501,"IRQ"
2013,0.894,"IRL"
2013,0.87,"ISR"
2013,0.794,"ITA"
2013,0.679,"JAM"
2013,0.83,"JPN"
2013,0.686,"JOR"
2013,0.802,"KAZ"
2013,0.522,"KEN"
2013,0.623,"KIR"
2013,0.861,"KOR"
2013,0.601,"KWT"
2013,0.721,"KGZ"
2013,0.471,"LAO"
2013,0.859,"LVA"
2013,0.623,"LBN"
2013,0.499,"LSO"
2013,0.42,"LBR"
2013,0.616,"LBY"
2013,0.824,"LIE"
2013,0.848,"LTU"
2013,0.778,"LUX"
2013,0.492,"MDG"
2013,0.442,"MWI"
2013,0.701,"MYS"
2013,0.538,"MDV"
2013,0.279,"MLI"
2013,0.789,"MLT"
2013,NA,"MHL"
2013,0.371,"MRT"
2013,0.707,"MUS"
2013,0.648,"MEX"
2013,0.59,"FSM"
2013,0.716,"MDA"
2013,0.745,"MNG"
2013,0.791,"MNE"
2013,0.495,"MAR"
2013,0.383,"MOZ"
2013,0.427,"MMR"
2013,0.562,"NAM"
2013,0.484,"NPL"
2013,0.899,"NLD"
2013,0.905,"NZL"
2013,0.536,"NIC"
2013,0.204,"NER"
2013,0.475,"NGA"
2013,0.914,"NOR"
2013,0.681,"OMN"
2013,0.38,"PAK"
2013,0.81,"PLW"
2013,0.654,"PSE"
2013,0.674,"PAN"
2013,0.425,"PNG"
2013,0.628,"PRY"
2013,0.674,"PER"
2013,0.655,"PHL"
2013,0.853,"POL"
2013,0.751,"PRT"
2013,0.701,"QAT"
2013,0.767,"ROU"
2013,0.806,"RUS"
2013,0.44,"RWA"
2013,0.663,"KNA"
2013,0.652,"LCA"
2013,0.661,"VCT"
2013,0.688,"WSM"
2013,0.489,"STP"
2013,0.77,"SAU"
2013,0.34,"SEN"
2013,0.744,"SRB"
2013,0.702,"SYC"
2013,0.372,"SLE"
2013,0.818,"SGP"
2013,0.823,"SVK"
2013,0.881,"SVN"
2013,0.453,"SLB"
2013,0.695,"ZAF"
2013,0.297,"SSD"
2013,0.804,"ESP"
2013,0.747,"LKA"
2013,0.316,"SDN"
2013,0.617,"SUR"
2013,0.863,"SWE"
2013,0.889,"CHE"
2013,0.451,"SYR"
2013,0.667,"TJK"
2013,0.412,"TZA"
2013,0.617,"THA"
2013,0.673,"MKD"
2013,0.504,"TLS"
2013,0.489,"TGO"
2013,0.763,"TON"
2013,0.714,"TTO"
2013,0.638,"TUN"
2013,0.667,"TUR"
2013,0.626,"TKM"
2013,0.489,"UGA"
2013,0.791,"UKR"
2013,0.727,"ARE"
2013,0.912,"GBR"
2013,0.897,"USA"
2013,0.731,"URY"
2013,0.699,"UZB"
2013,0.529,"VUT"
2013,0.724,"VEN"
2013,0.614,"VNM"
2013,0.349,"YEM"
2013,0.575,"ZMB"
2013,0.55,"ZWE"
2014,0.406,"AFG"
2014,0.733,"ALB"
2014,0.661,"DZA"
2014,0.716,"AND"
2014,0.46,"AGO"
2014,0.669,"ATG"
2014,0.808,"ARG"
2014,0.742,"ARM"
2014,0.924,"AUS"
2014,0.844,"AUT"
2014,0.709,"AZE"
2014,0.726,"BHS"
2014,0.685,"BHR"
2014,0.477,"BGD"
2014,0.777,"BRB"
2014,0.835,"BLR"
2014,0.883,"BEL"
2014,0.704,"BLZ"
2014,0.46,"BEN"
2014,0.443,"BTN"
2014,0.667,"BOL"
2014,0.699,"BIH"
2014,0.656,"BWA"
2014,0.664,"BRA"
2014,0.71,"BRN"
2014,0.786,"BGR"
2014,0.266,"BFA"
2014,0.419,"BDI"
2014,0.543,"CPV"
2014,0.479,"KHM"
2014,0.537,"CMR"
2014,0.887,"CAN"
2014,0.334,"CAF"
2014,0.292,"TCD"
2014,0.784,"CHL"
2014,0.637,"CHN"
2014,0.666,"COL"
2014,0.471,"COM"
2014,0.514,"COG"
2014,0.467,"COD"
2014,0.698,"CRI"
2014,0.793,"HRV"
2014,0.767,"CUB"
2014,0.793,"CYP"
2014,0.893,"CZE"
2014,0.393,"CIV"
2014,0.927,"DNK"
2014,0.307,"DJI"
2014,0.615,"DMA"
2014,0.624,"DOM"
2014,0.671,"ECU"
2014,0.586,"EGY"
2014,0.568,"SLV"
2014,0.439,"GNQ"
2014,0.274,"ERI"
2014,0.87,"EST"
2014,0.528,"SWZ"
2014,0.321,"ETH"
2014,0.77,"FJI"
2014,0.903,"FIN"
2014,0.833,"FRA"
2014,0.618,"GAB"
2014,0.364,"GMB"
2014,0.816,"GEO"
2014,0.936,"DEU"
2014,0.541,"GHA"
2014,0.831,"GRC"
2014,0.747,"GRD"
2014,0.51,"GTM"
2014,0.339,"GIN"
2014,0.389,"GNB"
2014,0.596,"GUY"
2014,0.421,"HTI"
2014,0.483,"HND"
2014,0.846,"HKG"
2014,0.821,"HUN"
2014,0.906,"ISL"
2014,0.532,"IND"
2014,0.615,"IDN"
2014,0.738,"IRN"
2014,0.501,"IRQ"
2014,0.91,"IRL"
2014,0.875,"ISR"
2014,0.788,"ITA"
2014,0.684,"JAM"
2014,0.838,"JPN"
2014,0.696,"JOR"
2014,0.806,"KAZ"
2014,0.528,"KEN"
2014,0.62,"KIR"
2014,0.862,"KOR"
2014,0.608,"KWT"
2014,0.728,"KGZ"
2014,0.477,"LAO"
2014,0.865,"LVA"
2014,0.626,"LBN"
2014,0.502,"LSO"
2014,0.425,"LBR"
2014,0.616,"LBY"
2014,0.818,"LIE"
2014,0.88,"LTU"
2014,0.783,"LUX"
2014,0.494,"MDG"
2014,0.445,"MWI"
2014,0.708,"MYS"
2014,0.551,"MDV"
2014,0.285,"MLI"
2014,0.798,"MLT"
2014,NA,"MHL"
2014,0.381,"MRT"
2014,0.729,"MUS"
2014,0.655,"MEX"
2014,0.59,"FSM"
2014,0.714,"MDA"
2014,0.75,"MNG"
2014,0.791,"MNE"
2014,0.504,"MAR"
2014,0.383,"MOZ"
2014,0.431,"MMR"
2014,0.565,"NAM"
2014,0.488,"NPL"
2014,0.902,"NLD"
2014,0.907,"NZL"
2014,0.553,"NIC"
2014,0.207,"NER"
2014,0.475,"NGA"
2014,0.907,"NOR"
2014,0.692,"OMN"
2014,0.395,"PAK"
2014,0.818,"PLW"
2014,0.655,"PSE"
2014,0.681,"PAN"
2014,0.42,"PNG"
2014,0.63,"PRY"
2014,0.696,"PER"
2014,0.657,"PHL"
2014,0.822,"POL"
2014,0.755,"PRT"
2014,0.698,"QAT"
2014,0.765,"ROU"
2014,0.812,"RUS"
2014,0.445,"RWA"
2014,0.674,"KNA"
2014,0.661,"LCA"
2014,0.654,"VCT"
2014,0.688,"WSM"
2014,0.5,"STP"
2014,0.787,"SAU"
2014,0.347,"SEN"
2014,0.756,"SRB"
2014,0.715,"SYC"
2014,0.374,"SLE"
2014,0.828,"SGP"
2014,0.821,"SVK"
2014,0.876,"SVN"
2014,0.458,"SLB"
2014,0.703,"ZAF"
2014,0.297,"SSD"
2014,0.813,"ESP"
2014,0.749,"LKA"
2014,0.32,"SDN"
2014,0.621,"SUR"
2014,0.882,"SWE"
2014,0.892,"CHE"
2014,0.431,"SYR"
2014,0.664,"TJK"
2014,0.42,"TZA"
2014,0.629,"THA"
2014,0.676,"MKD"
2014,0.504,"TLS"
2014,0.499,"TGO"
2014,0.766,"TON"
2014,0.714,"TTO"
2014,0.64,"TUN"
2014,0.678,"TUR"
2014,0.627,"TKM"
2014,0.495,"UGA"
2014,0.794,"UKR"
2014,0.732,"ARE"
2014,0.92,"GBR"
2014,0.898,"USA"
2014,0.736,"URY"
2014,0.702,"UZB"
2014,0.529,"VUT"
2014,0.729,"VEN"
2014,0.613,"VNM"
2014,0.349,"YEM"
2014,0.577,"ZMB"
2014,0.558,"ZWE"
2015,0.41,"AFG"
2015,0.733,"ALB"
2015,0.662,"DZA"
2015,0.715,"AND"
2015,0.472,"AGO"
2015,0.676,"ATG"
2015,0.812,"ARG"
2015,0.746,"ARM"
2015,0.926,"AUS"
2015,0.847,"AUT"
2015,0.709,"AZE"
2015,0.726,"BHS"
2015,0.723,"BHR"
2015,0.488,"BGD"
2015,0.777,"BRB"
2015,0.836,"BLR"
2015,0.89,"BEL"
2015,0.704,"BLZ"
2015,0.466,"BEN"
2015,0.445,"BTN"
2015,0.672,"BOL"
2015,0.695,"BIH"
2015,0.658,"BWA"
2015,0.68,"BRA"
2015,0.705,"BRN"
2015,0.811,"BGR"
2015,0.277,"BFA"
2015,0.421,"BDI"
2015,0.549,"CPV"
2015,0.479,"KHM"
2015,0.542,"CMR"
2015,0.89,"CAN"
2015,0.339,"CAF"
2015,0.297,"TCD"
2015,0.797,"CHL"
2015,0.641,"CHN"
2015,0.669,"COL"
2015,0.473,"COM"
2015,0.521,"COG"
2015,0.478,"COD"
2015,0.713,"CRI"
2015,0.793,"HRV"
2015,0.768,"CUB"
2015,0.792,"CYP"
2015,0.891,"CZE"
2015,0.412,"CIV"
2015,0.918,"DNK"
2015,0.308,"DJI"
2015,0.618,"DMA"
2015,0.643,"DOM"
2015,0.675,"ECU"
2015,0.601,"EGY"
2015,0.571,"SLV"
2015,0.44,"GNQ"
2015,0.278,"ERI"
2015,0.869,"EST"
2015,0.528,"SWZ"
2015,0.322,"ETH"
2015,0.785,"FJI"
2015,0.904,"FIN"
2015,0.84,"FRA"
2015,0.618,"GAB"
2015,0.368,"GMB"
2015,0.831,"GEO"
2015,0.94,"DEU"
2015,0.556,"GHA"
2015,0.833,"GRC"
2015,0.754,"GRD"
2015,0.509,"GTM"
2015,0.339,"GIN"
2015,0.389,"GNB"
2015,0.596,"GUY"
2015,0.426,"HTI"
2015,0.494,"HND"
2015,0.852,"HKG"
2015,0.818,"HUN"
2015,0.906,"ISL"
2015,0.542,"IND"
2015,0.616,"IDN"
2015,0.741,"IRN"
2015,0.502,"IRQ"
2015,0.91,"IRL"
2015,0.876,"ISR"
2015,0.791,"ITA"
2015,0.686,"JAM"
2015,0.839,"JPN"
2015,0.706,"JOR"
2015,0.806,"KAZ"
2015,0.534,"KEN"
2015,0.62,"KIR"
2015,0.862,"KOR"
2015,0.616,"KWT"
2015,0.728,"KGZ"
2015,0.484,"LAO"
2015,0.866,"LVA"
2015,0.63,"LBN"
2015,0.498,"LSO"
2015,0.425,"LBR"
2015,0.616,"LBY"
2015,0.82,"LIE"
2015,0.88,"LTU"
2015,0.788,"LUX"
2015,0.498,"MDG"
2015,0.445,"MWI"
2015,0.713,"MYS"
2015,0.561,"MDV"
2015,0.286,"MLI"
2015,0.81,"MLT"
2015,NA,"MHL"
2015,0.381,"MRT"
2015,0.721,"MUS"
2015,0.666,"MEX"
2015,0.59,"FSM"
2015,0.709,"MDA"
2015,0.754,"MNG"
2015,0.79,"MNE"
2015,0.51,"MAR"
2015,0.385,"MOZ"
2015,0.436,"MMR"
2015,0.565,"NAM"
2015,0.495,"NPL"
2015,0.903,"NLD"
2015,0.914,"NZL"
2015,0.553,"NIC"
2015,0.208,"NER"
2015,0.477,"NGA"
2015,0.908,"NOR"
2015,0.706,"OMN"
2015,0.398,"PAK"
2015,0.826,"PLW"
2015,0.657,"PSE"
2015,0.681,"PAN"
2015,0.429,"PNG"
2015,0.637,"PRY"
2015,0.686,"PER"
2015,0.661,"PHL"
2015,0.853,"POL"
2015,0.757,"PRT"
2015,0.698,"QAT"
2015,0.767,"ROU"
2015,0.828,"RUS"
2015,0.434,"RWA"
2015,0.674,"KNA"
2015,0.676,"LCA"
2015,0.655,"VCT"
2015,0.689,"WSM"
2015,0.534,"STP"
2015,0.787,"SAU"
2015,0.354,"SEN"
2015,0.766,"SRB"
2015,0.721,"SYC"
2015,0.376,"SLE"
2015,0.83,"SGP"
2015,0.831,"SVK"
2015,0.879,"SVN"
2015,0.465,"SLB"
2015,0.708,"ZAF"
2015,0.297,"SSD"
2015,0.819,"ESP"
2015,0.751,"LKA"
2015,0.324,"SDN"
2015,0.632,"SUR"
2015,0.902,"SWE"
2015,0.894,"CHE"
2015,0.412,"SYR"
2015,0.662,"TJK"
2015,0.441,"TZA"
2015,0.64,"THA"
2015,0.689,"MKD"
2015,0.505,"TLS"
2015,0.5,"TGO"
2015,0.769,"TON"
2015,0.715,"TTO"
2015,0.646,"TUN"
2015,0.683,"TUR"
2015,0.627,"TKM"
2015,0.501,"UGA"
2015,0.794,"UKR"
2015,0.737,"ARE"
2015,0.911,"GBR"
2015,0.9,"USA"
2015,0.731,"URY"
2015,0.704,"UZB"
2015,0.529,"VUT"
2015,0.733,"VEN"
2015,0.619,"VNM"
2015,0.349,"YEM"
2015,0.577,"ZMB"
2015,0.558,"ZWE"
2016,0.41,"AFG"
2016,0.742,"ALB"
2016,0.663,"DZA"
2016,0.714,"AND"
2016,0.487,"AGO"
2016,0.676,"ATG"
2016,0.814,"ARG"
2016,0.749,"ARM"
2016,0.929,"AUS"
2016,0.852,"AUT"
2016,0.709,"AZE"
2016,0.726,"BHS"
2016,0.758,"BHR"
2016,0.49,"BGD"
2016,0.777,"BRB"
2016,0.838,"BLR"
2016,0.893,"BEL"
2016,0.705,"BLZ"
2016,0.471,"BEN"
2016,0.446,"BTN"
2016,0.683,"BOL"
2016,0.718,"BIH"
2016,0.659,"BWA"
2016,0.686,"BRA"
2016,0.704,"BRN"
2016,0.805,"BGR"
2016,0.285,"BFA"
2016,0.424,"BDI"
2016,0.555,"CPV"
2016,0.483,"KHM"
2016,0.547,"CMR"
2016,0.894,"CAN"
2016,0.341,"CAF"
2016,0.298,"TCD"
2016,0.8,"CHL"
2016,0.644,"CHN"
2016,0.676,"COL"
2016,0.473,"COM"
2016,0.526,"COG"
2016,0.486,"COD"
2016,0.715,"CRI"
2016,0.791,"HRV"
2016,0.774,"CUB"
2016,0.808,"CYP"
2016,0.893,"CZE"
2016,0.421,"CIV"
2016,0.92,"DNK"
2016,0.309,"DJI"
2016,0.616,"DMA"
2016,0.643,"DOM"
2016,0.695,"ECU"
2016,0.604,"EGY"
2016,0.58,"SLV"
2016,0.443,"GNQ"
2016,0.279,"ERI"
2016,0.868,"EST"
2016,0.528,"SWZ"
2016,0.325,"ETH"
2016,0.785,"FJI"
2016,0.905,"FIN"
2016,0.84,"FRA"
2016,0.621,"GAB"
2016,0.368,"GMB"
2016,0.845,"GEO"
2016,0.94,"DEU"
2016,0.558,"GHA"
2016,0.838,"GRC"
2016,0.758,"GRD"
2016,0.514,"GTM"
2016,0.339,"GIN"
2016,0.392,"GNB"
2016,0.596,"GUY"
2016,0.428,"HTI"
2016,0.502,"HND"
2016,0.855,"HKG"
2016,0.815,"HUN"
2016,0.912,"ISL"
2016,0.556,"IND"
2016,0.622,"IDN"
2016,0.741,"IRN"
2016,0.502,"IRQ"
2016,0.918,"IRL"
2016,0.874,"ISR"
2016,0.791,"ITA"
2016,0.69,"JAM"
2016,0.846,"JPN"
2016,0.711,"JOR"
2016,0.809,"KAZ"
2016,0.543,"KEN"
2016,0.62,"KIR"
2016,0.862,"KOR"
2016,0.618,"KWT"
2016,0.735,"KGZ"
2016,0.485,"LAO"
2016,0.866,"LVA"
2016,0.634,"LBN"
2016,0.502,"LSO"
2016,0.43,"LBR"
2016,0.616,"LBY"
2016,0.827,"LIE"
2016,0.879,"LTU"
2016,0.792,"LUX"
2016,0.498,"MDG"
2016,0.45,"MWI"
2016,0.719,"MYS"
2016,0.56,"MDV"
2016,0.287,"MLI"
2016,0.818,"MLT"
2016,NA,"MHL"
2016,0.385,"MRT"
2016,0.729,"MUS"
2016,0.678,"MEX"
2016,0.592,"FSM"
2016,0.71,"MDA"
2016,0.766,"MNG"
2016,0.79,"MNE"
2016,0.525,"MAR"
2016,0.385,"MOZ"
2016,0.44,"MMR"
2016,0.569,"NAM"
2016,0.502,"NPL"
2016,0.905,"NLD"
2016,0.917,"NZL"
2016,0.558,"NIC"
2016,0.212,"NER"
2016,0.483,"NGA"
2016,0.915,"NOR"
2016,0.706,"OMN"
2016,0.411,"PAK"
2016,0.837,"PLW"
2016,0.66,"PSE"
2016,0.687,"PAN"
2016,0.429,"PNG"
2016,0.631,"PRY"
2016,0.688,"PER"
2016,0.661,"PHL"
2016,0.862,"POL"
2016,0.759,"PRT"
2016,0.698,"QAT"
2016,0.762,"ROU"
2016,0.832,"RUS"
2016,0.45,"RWA"
2016,0.674,"KNA"
2016,0.676,"LCA"
2016,0.655,"VCT"
2016,0.692,"WSM"
2016,0.546,"STP"
2016,0.787,"SAU"
2016,0.361,"SEN"
2016,0.778,"SRB"
2016,0.724,"SYC"
2016,0.382,"SLE"
2016,0.83,"SGP"
2016,0.831,"SVK"
2016,0.887,"SVN"
2016,0.465,"SLB"
2016,0.708,"ZAF"
2016,0.297,"SSD"
2016,0.824,"ESP"
2016,0.749,"LKA"
2016,0.326,"SDN"
2016,0.636,"SUR"
2016,0.904,"SWE"
2016,0.897,"CHE"
2016,0.412,"SYR"
2016,0.66,"TJK"
2016,0.441,"TZA"
2016,0.65,"THA"
2016,0.691,"MKD"
2016,0.505,"TLS"
2016,0.506,"TGO"
2016,0.769,"TON"
2016,0.722,"TTO"
2016,0.656,"TUN"
2016,0.689,"TUR"
2016,0.629,"TKM"
2016,0.504,"UGA"
2016,0.794,"UKR"
2016,0.738,"ARE"
2016,0.914,"GBR"
2016,0.903,"USA"
2016,0.733,"URY"
2016,0.708,"UZB"
2016,0.529,"VUT"
2016,0.733,"VEN"
2016,0.621,"VNM"
2016,0.349,"YEM"
2016,0.58,"ZMB"
2016,0.558,"ZWE"
2017,0.415,"AFG"
2017,0.745,"ALB"
2017,0.664,"DZA"
2017,0.714,"AND"
2017,0.498,"AGO"
2017,0.676,"ATG"
2017,0.816,"ARG"
2017,0.749,"ARM"
2017,0.929,"AUS"
2017,0.852,"AUT"
2017,0.709,"AZE"
2017,0.726,"BHS"
2017,0.758,"BHR"
2017,0.508,"BGD"
2017,0.777,"BRB"
2017,0.838,"BLR"
2017,0.893,"BEL"
2017,0.705,"BLZ"
2017,0.471,"BEN"
2017,0.445,"BTN"
2017,0.687,"BOL"
2017,0.718,"BIH"
2017,0.659,"BWA"
2017,0.686,"BRA"
2017,0.704,"BRN"
2017,0.805,"BGR"
2017,0.286,"BFA"
2017,0.424,"BDI"
2017,0.555,"CPV"
2017,0.487,"KHM"
2017,0.547,"CMR"
2017,0.899,"CAN"
2017,0.341,"CAF"
2017,0.298,"TCD"
2017,0.8,"CHL"
2017,0.644,"CHN"
2017,0.676,"COL"
2017,0.473,"COM"
2017,0.526,"COG"
2017,0.496,"COD"
2017,0.719,"CRI"
2017,0.791,"HRV"
2017,0.78,"CUB"
2017,0.808,"CYP"
2017,0.893,"CZE"
2017,0.424,"CIV"
2017,0.92,"DNK"
2017,0.309,"DJI"
2017,0.613,"DMA"
2017,0.643,"DOM"
2017,0.697,"ECU"
2017,0.604,"EGY"
2017,0.58,"SLV"
2017,0.443,"GNQ"
2017,0.281,"ERI"
2017,0.869,"EST"
2017,0.528,"SWZ"
2017,0.327,"ETH"
2017,0.785,"FJI"
2017,0.905,"FIN"
2017,0.84,"FRA"
2017,0.628,"GAB"
2017,0.372,"GMB"
2017,0.845,"GEO"
2017,0.94,"DEU"
2017,0.558,"GHA"
2017,0.838,"GRC"
2017,0.758,"GRD"
2017,0.514,"GTM"
2017,0.339,"GIN"
2017,0.392,"GNB"
2017,0.596,"GUY"
2017,0.433,"HTI"
2017,0.502,"HND"
2017,0.855,"HKG"
2017,0.815,"HUN"
2017,0.912,"ISL"
2017,0.556,"IND"
2017,0.622,"IDN"
2017,0.741,"IRN"
2017,0.534,"IRQ"
2017,0.918,"IRL"
2017,0.874,"ISR"
2017,0.791,"ITA"
2017,0.69,"JAM"
2017,0.848,"JPN"
2017,0.711,"JOR"
2017,0.814,"KAZ"
2017,0.551,"KEN"
2017,0.62,"KIR"
2017,0.862,"KOR"
2017,0.62,"KWT"
2017,0.735,"KGZ"
2017,0.485,"LAO"
2017,0.866,"LVA"
2017,0.637,"LBN"
2017,0.502,"LSO"
2017,0.434,"LBR"
2017,0.616,"LBY"
2017,0.827,"LIE"
2017,0.879,"LTU"
2017,0.792,"LUX"
2017,0.498,"MDG"
2017,0.451,"MWI"
2017,0.719,"MYS"
2017,0.56,"MDV"
2017,0.293,"MLI"
2017,0.818,"MLT"
2017,0.723,"MHL"
2017,0.389,"MRT"
2017,0.729,"MUS"
2017,0.678,"MEX"
2017,0.59,"FSM"
2017,0.71,"MDA"
2017,0.766,"MNG"
2017,0.79,"MNE"
2017,0.529,"MAR"
2017,0.385,"MOZ"
2017,0.443,"MMR"
2017,0.571,"NAM"
2017,0.502,"NPL"
2017,0.906,"NLD"
2017,0.917,"NZL"
2017,0.558,"NIC"
2017,0.214,"NER"
2017,0.483,"NGA"
2017,0.915,"NOR"
2017,0.706,"OMN"
2017,0.411,"PAK"
2017,0.844,"PLW"
2017,0.66,"PSE"
2017,0.692,"PAN"
2017,0.43,"PNG"
2017,0.631,"PRY"
2017,0.689,"PER"
2017,0.661,"PHL"
2017,0.866,"POL"
2017,0.759,"PRT"
2017,0.698,"QAT"
2017,0.762,"ROU"
2017,0.832,"RUS"
2017,0.45,"RWA"
2017,0.68,"KNA"
2017,0.676,"LCA"
2017,0.655,"VCT"
2017,0.692,"WSM"
2017,0.557,"STP"
2017,0.787,"SAU"
2017,0.368,"SEN"
2017,0.778,"SRB"
2017,0.727,"SYC"
2017,0.39,"SLE"
2017,0.832,"SGP"
2017,0.831,"SVK"
2017,0.886,"SVN"
2017,0.469,"SLB"
2017,0.708,"ZAF"
2017,0.297,"SSD"
2017,0.824,"ESP"
2017,0.749,"LKA"
2017,0.328,"SDN"
2017,0.636,"SUR"
2017,0.904,"SWE"
2017,0.897,"CHE"
2017,0.412,"SYR"
2017,0.659,"TJK"
2017,0.441,"TZA"
2017,0.661,"THA"
2017,0.691,"MKD"
2017,0.505,"TLS"
2017,0.506,"TGO"
2017,0.77,"TON"
2017,0.722,"TTO"
2017,0.659,"TUN"
2017,0.689,"TUR"
2017,0.626,"TKM"
2017,0.525,"UGA"
2017,0.794,"UKR"
2017,0.738,"ARE"
2017,0.914,"GBR"
2017,0.903,"USA"
2017,0.733,"URY"
2017,0.718,"UZB"
2017,0.529,"VUT"
2017,0.741,"VEN"
2017,0.626,"VNM"
2017,0.349,"YEM"
2017,0.58,"ZMB"
2017,0.558,"ZWE"
