"iso3c","year","globFin","globRestrict","globSoc","globPol"
"SUR",2010,41.65730286,28.41898537,66.3936615,34.68669128
"SUR",2011,53.49097061,29.24479866,67.15155029,33.62046814
"SUR",2012,49.54421997,30.26983452,67.88191986,35.30192566
"SUR",2013,46.24575043,29.57516289,68.88401794,35.16178131
"SUR",2014,39.84917068,27.48003769,66.56817627,36.50013351
"SUR",2015,37.13320541,28.96832466,61.25274277,37.0960083
"SVK",1980,NA,NA,NA,NA
"SVK",1981,NA,NA,NA,NA
"SVK",1982,NA,NA,NA,NA
"SVK",1983,NA,NA,NA,NA
"SVK",1984,NA,NA,NA,NA
"SVK",1985,NA,NA,NA,NA
"SVK",1986,NA,NA,NA,NA
"SVK",1987,NA,NA,NA,NA
"SVK",1988,NA,NA,NA,NA
"SVK",1989,NA,NA,NA,NA
"SVK",1990,NA,NA,NA,NA
"SVK",1991,NA,NA,NA,NA
"SVK",1992,NA,NA,NA,NA
"SVK",1993,30.5772171,40.3029747,58.67997742,62.87335968
"SVK",1994,32.56116486,40.27152634,61.38933563,64.9082489
"SVK",1995,31.83508873,40.25016022,66.33591461,68.23097229
"SVK",1996,32.62236786,43.01708984,66.52436066,69.68304443
"SVK",1997,38.42806244,48.85996628,67.52541351,71.22628021
"SVK",1998,42.31738281,52.00725555,69.98339844,70.16758728
"SVK",1999,37.4900322,55.56562424,69.47093201,72.37626648
"SVK",2000,42.62861633,60.66082382,70.92160797,75.16130829
"SVK",2001,44.10610199,65.0113678,73.47958374,78.07468414
"SVK",2002,46.70692062,56.84544373,75.02455902,79.1687088
"SVK",2003,52.37319946,65.70652008,74.71322632,80.56059265
"SVK",2004,74.47354889,80.23426819,75.0012207,81.82899475
"SVK",2005,74.94425964,81.60572052,75.72233582,82.23942566
"SVK",2006,75.47325897,80.44100952,76.95625305,83.50627899
"SVK",2007,76.02329254,80.57904816,78.54183197,84.00789642
"SVK",2008,72.07099915,78.57797241,78.41718292,84.55597687
"SVK",2009,77.44956207,79.73815155,77.76605988,84.90787506
"SVK",2010,77.40164185,80.06066895,77.00306702,85.39141846
"SVK",2011,77.39055634,79.00541687,77.01956177,85.52797699
"SVK",2012,77.24556732,76.97206879,76.59680176,85.55640411
"SVK",2013,77.32449341,76.61791229,75.31218719,85.71178436
"SVK",2014,77.4631424,84.24043274,77.68608856,84.42010498
"SVK",2015,77.89651489,81.34734344,78.02752686,85.15068054
"SVN",1980,NA,NA,NA,NA
"SVN",1981,NA,NA,NA,NA
"SVN",1982,NA,NA,NA,NA
"SVN",1983,NA,NA,NA,NA
"SVN",1984,NA,NA,NA,NA
"SVN",1985,NA,NA,NA,NA
"SVN",1986,NA,NA,NA,NA
"SVN",1987,NA,NA,NA,NA
"SVN",1988,NA,NA,NA,NA
"SVN",1989,NA,NA,NA,NA
"SVN",1990,NA,NA,NA,NA
"SVN",1991,36.94049835,45.03728485,52.59060669,31.72051811
"SVN",1992,36.85641861,44.995224,61.18501282,39.61817932
"SVN",1993,36.70457458,44.62631226,64.91161346,38.02316284
"SVN",1994,36.5085144,44.58301163,68.19126129,44.18571472
"SVN",1995,36.37641525,43.10858154,68.16557312,47.65906906
"SVN",1996,39.76556396,43.91017914,71.09339142,51.68534851
"SVN",1997,42.83883667,53.18360901,71.09372711,63.42905045
"SVN",1998,43.67294312,54.83480072,71.46673584,66.18421173
"SVN",1999,42.89075089,57.47810745,71.60986328,67.75640106
"SVN",2000,49.05450821,61.84644699,72.30815887,70.5942688
"SVN",2001,50.84397125,65.06389618,74.6410141,72.50214386
"SVN",2002,55.2032547,61.86349487,75.93955994,74.94659424
"SVN",2003,58.00350952,70.71273041,77.18559265,76.06853485
"SVN",2004,60.03198242,75.04329681,76.74919891,78.14950562
"SVN",2005,62.84487152,75.11916351,76.25228119,78.3416214
"SVN",2006,70.12361908,73.20720673,76.67565918,79.79969025
"SVN",2007,78.84191132,72.29991913,77.304245,80.98402405
"SVN",2008,77.80771637,71.5920105,77.43378448,81.99227142
"SVN",2009,72.24658203,70.27642822,78.1210022,82.46321106
"SVN",2010,70.7199707,69.66372681,79.59620667,82.79465485
"SVN",2011,74.19556427,67.69006348,80.4573288,82.97109985
"SVN",2012,73.94784546,66.02459717,78.93158722,83.49995422
"SVN",2013,73.42764282,65.33630371,78.82956696,83.66609955
"SVN",2014,75.31469727,71.72714996,80.88004303,82.76662445
"SVN",2015,79.60157013,69.20166779,80.85367584,82.76934052
"SWE",1980,26.16637611,82.9925766,77.8296051,92.59014893
"SWE",1981,34.54986954,84.06949615,77.69698334,92.78025818
"SWE",1982,41.67824936,85.121315,77.91123199,92.99223328
"SWE",1983,45.74412918,86.00582123,77.70366669,93.18709564
"SWE",1984,45.08607101,87.56381989,77.52751923,93.30488586
"SWE",1985,50.94866943,87.89081573,76.0493927,93.6067276
"SWE",1986,47.92470932,87.86820984,77.64450836,93.60587311
"SWE",1987,49.4378891,87.86244202,78.01312256,93.64207458
"SWE",1988,49.58123016,87.49642944,78.33837128,91.29146576
"SWE",1989,58.38622284,87.67275238,78.54400635,86.55599213
"SWE",1990,65.41722107,87.49002075,78.57536316,86.3571167
"SWE",1991,65.94236755,86.93080139,78.28633881,91.76247406
"SWE",1992,65.5138092,85.64364624,80.06814575,92.3902359
"SWE",1993,71.58557129,85.7179184,78.47277069,93.43791962
"SWE",1994,73.828125,85.63674927,79.05465698,95.23466492
"SWE",1995,76.53117371,86.0955658,80.57331085,95.5069809
"SWE",1996,74.20948029,87.88039398,81.33547211,94.52172089
"SWE",1997,75.50763702,87.1825943,82.41310883,94.61806488
"SWE",1998,77.46305847,88.40023804,82.05773163,94.84793091
"SWE",1999,81.01836395,87.17047882,82.52671051,94.26795197
"SWE",2000,84.94528198,88.03967285,83.54114532,94.64353943
"SWE",2001,86.0762558,86.88378143,83.7108078,94.98527527
"SWE",2002,86.42264557,85.97181702,84.18858337,95.11830902
"SWE",2003,88.04216766,86.10121918,84.8346405,95.44693756
"SWE",2004,90.24313354,85.4572525,85.9969101,96.01612091
"SWE",2005,91.1568985,85.3740921,86.32385254,96.0064621
"SWE",2006,93.15850067,83.19496918,86.93232727,96.18096924
"SWE",2007,93.91745758,83.8697052,87.08254242,95.93307495
"SWE",2008,92.55586243,82.55421448,86.74343872,95.96942902
"SWE",2009,93.20529938,83.23675537,86.90040588,95.82193756
"SWE",2010,92.77496338,83.10412598,86.97087097,95.50737
"SWE",2011,91.90175629,80.18146515,87.41893005,95.56125641
"SWE",2012,92.71921539,78.98902893,86.92492676,95.73332977
"SWE",2013,92.70629883,77.7148056,82.86049652,95.75687408
"SWE",2014,92.20198822,83.53847504,85.72949982,96.41725159
"SWE",2015,92.01229858,82.64333344,85.67514038,97.1634903
"SWZ",1980,70.31736755,34.19674301,44.75231934,20.43964767
"SWZ",1981,69.76264954,34.2031517,44.3683815,22.01535225
"SWZ",1982,71.28322601,34.64870071,44.37844849,22.41222763
"SWZ",1983,73.81793213,34.6915741,43.50958252,22.61560249
"SWZ",1984,72.86574554,34.78464127,42.60229874,22.64338684
"SWZ",1985,81.55324554,34.8683548,41.38216782,22.8631649
"SWZ",1986,79.67768097,34.92350006,41.78580475,23.46912575
"SWZ",1987,78.64128113,34.95571136,41.95410156,24.08558464
"SWZ",1988,79.65216064,34.99670029,42.18081665,24.11570549
"SWZ",1989,84.30953217,35.01524734,44.96298218,24.44222641
"SWZ",1990,73.73294067,35.01881027,44.57887268,24.70793915
"SWZ",1991,74.42603302,35.02889633,43.29554367,26.84443855
"SWZ",1992,74.51715851,35.05826187,42.84249115,26.85911179
"SWZ",1993,73.41255951,35.10121155,42.15576935,26.80877686
"SWZ",1994,74.97193909,35.16896439,41.99765778,26.71828651
"SWZ",1995,71.20500946,35.21819687,41.8224411,33.35266876
"SWZ",1996,74.42765045,29.5927372,43.02321243,33.65715408
"SWZ",1997,70.53565216,29.45279884,42.75589752,33.73156738
"SWZ",1998,76.12978363,29.35923958,42.9410553,33.65544128
"SWZ",1999,78.07015991,30.40634918,44.97545242,34.01053238
"SWZ",2000,75.27988434,32.57582092,47.67853928,33.98067474
"SWZ",2001,72.10125732,32.67136002,48.22650909,34.16293335
"SWZ",2002,81.29666138,32.6037941,47.72332382,34.5633316
"SWZ",2003,66.73751068,32.50831985,49.83754349,35.4888382
"SWZ",2004,68.38787079,32.25790405,49.40415573,35.11852264
"SWZ",2005,66.22103119,32.22540665,49.91518402,35.30084991
"SWZ",2006,67.74411011,32.24296188,52.41802597,35.69105148
"SWZ",2007,64.54497528,32.21066666,53.09967041,36.0775032
"SWZ",2008,64.10182953,32.20375824,51.25368881,36.25674438
"SWZ",2009,66.38858032,32.20489883,51.44436646,36.26538467
"SWZ",2010,62.07001114,32.89822006,51.12419128,37.1957016
"SWZ",2011,58.45618057,33.77241516,51.39339447,37.37939453
"SWZ",2012,59.54493713,33.33053207,49.06367493,38.64306641
"SWZ",2013,57.82777405,34.51399994,50.77815628,38.68033981
"SWZ",2014,57.13697052,37.99766922,51.70335007,39.05588531
"SWZ",2015,55.23281097,38.10461426,48.62646103,39.61590576
"SYC",1980,66.78948212,59.03022003,54.82403946,16.28973579
"SYC",1981,55.04673767,59.03560257,57.6112709,16.09452057
"SYC",1982,55.31865311,59.0681076,56.50382614,16.68196869
"SYC",1983,54.52388,59.1035614,54.6598587,17.2630291
"SYC",1984,54.63362122,59.20317459,52.26181412,17.47458839
"SYC",1985,56.98468781,59.26266479,53.1139946,17.3031044
"SYC",1986,56.20592117,58.95124054,54.86593246,17.50866127
"SYC",1987,61.73625565,58.42733765,54.12048721,18.31762314
"SYC",1988,58.65975571,57.56591034,54.73991013,18.53032494
"SYC",1989,53.28892899,58.26477051,57.87043762,18.47034264
"SYC",1990,51.95178986,58.26522446,58.16518784,18.74731636
"SYC",1991,54.5794754,57.91902542,57.9783783,20.51197815
"SYC",1992,49.23003006,57.93906403,58.48682022,20.57621765
"SYC",1993,48.41631699,56.24910736,57.67024994,20.78063774
"SYC",1994,52.11352539,56.72945404,59.12170792,21.33154106
"SYC",1995,59.7020874,56.82025146,59.28053665,21.3056221
"SYC",1996,56.63967896,56.24328613,61.62037659,21.65730476
"SYC",1997,52.77524948,56.21640015,63.0573616,21.58540154
"SYC",1998,52.28797913,56.20824814,62.56825256,21.77579689
"SYC",1999,57.7972374,56.39728928,62.56780624,27.42733002
"SYC",2000,66.88694,56.25405884,66.30977631,28.66793251
"SYC",2001,64.66719055,56.98805618,67.81484985,30.08913231
"SYC",2002,72.63857269,59.42378998,72.09229279,30.09970284
"SYC",2003,70.68403625,59.91028976,66.90194702,31.20940208
"SYC",2004,61.32889175,53.65462875,68.02814484,31.2119236
"SYC",2005,64.56859589,58.3002243,71.73931885,31.89457893
"SYC",2006,67.11207581,60.30455399,73.09190369,33.30404663
"SYC",2007,71.14601898,59.00092316,68.02249908,33.4863472
"SYC",2008,73.51971436,67.16213226,70.41752625,33.27755737
"SYC",2009,80.16494751,67.86945343,68.98681641,34.17987823
"SYC",2010,68.74054718,65.59268188,71.92450714,34.90518951
"SYC",2011,81.38800812,64.21772003,72.14659119,34.53198624
"SYC",2012,94.27884674,64.90897369,73.08087921,36.02608109
"SYC",2013,88.91130066,69.95876312,73.23934937,35.87229538
"SYC",2014,86.91983795,66.08506012,73.6736908,38.29400253
"SYC",2015,87.33763123,67.11712646,72.81936646,39.8011055
"SYR",1980,31.71648216,17.67697334,30.65279198,52.58289337
"SYR",1981,23.03341293,17.84806442,30.85153961,51.9701767
"SYR",1982,23.43574333,18.17873573,30.83545113,51.35147858
"SYR",1983,23.10564804,18.49909973,30.66302109,54.81438828
"SYR",1984,22.46761703,18.80061722,30.56382179,55.6391983
"SYR",1985,27.18784142,18.93098068,30.54839706,56.08179474
"SYR",1986,33.24956894,19.26016617,29.80146217,56.50801849
"SYR",1987,46.4262886,19.23678207,28.97712517,54.11763763
"SYR",1988,48.35377502,19.39476013,27.73342896,51.68470764
"SYR",1989,52.92259216,19.74145508,27.11205673,49.22946167
"SYR",1990,50.307827,19.92477608,26.52552986,49.53069687
"SYR",1991,55.45547485,19.92911339,26.83880806,51.76359177
"SYR",1992,58.77315521,19.40386391,26.90426254,51.52650452
"SYR",1993,55.6304512,17.79923248,27.64188194,52.19368362
"SYR",1994,66.20763397,18.65494156,27.94677353,51.35491943
"SYR",1995,64.15463257,19.33540154,28.506073,51.07606125
"SYR",1996,62.10915375,19.13414192,28.5980072,52.36155319
"SYR",1997,59.92806244,19.63342857,28.57050896,53.02301788
"SYR",1998,56.71485519,19.79411888,28.44542885,53.65456772
"SYR",1999,57.49376678,19.9284935,29.39331245,53.57402039
"SYR",2000,56.17594528,20.96086311,30.59448051,53.76813126
"SYR",2001,52.64496231,20.15322685,32.17093658,54.27996063
"SYR",2002,49.64292908,19.16969681,34.59021378,54.0932579
"SYR",2003,48.36163712,18.77445412,37.23142624,55.52306747
"SYR",2004,44.77645493,18.54157257,39.05239487,56.57349777
"SYR",2005,32.85439682,29.458498,40.99130249,57.02929688
"SYR",2006,31.77808762,25.30239677,44.44320297,58.51890182
"SYR",2007,38.23614502,28.26233673,43.87254333,59.48630524
"SYR",2008,38.68758011,27.93759537,44.8049202,60.07710648
"SYR",2009,39.2003212,29.14688492,45.92013168,60.59907913
"SYR",2010,39.33540344,29.03670311,45.90348434,61.02352905
"SYR",2011,39.37125397,36.15882874,43.61384964,59.18846512
"SYR",2012,39.33883286,34.13099289,43.78023148,58.38365936
"SYR",2013,39.069767,35.81388092,43.63716125,58.48087692
"SYR",2014,38.83142853,21.64156342,42.61314392,58.94135284
"SYR",2015,38.66489792,21.58417892,42.47498703,59.38523102
"TCD",1980,14.11128807,12.83457088,11.41049004,32.87164307
"TCD",1981,14.7604475,12.8342886,11.43596935,32.66999054
"TCD",1982,15.07219124,12.84865761,11.59527206,32.08436584
"TCD",1983,18.55828094,12.85792732,11.99929428,33.13050842
"TCD",1984,18.42003822,12.89325714,10.70310974,35.35334396
"TCD",1985,19.46309853,12.92739105,11.04168224,36.19157791
"TCD",1986,19.33427048,12.95003796,11.29988384,36.83853912
"TCD",1987,23.27537727,12.96081352,11.36506748,34.82821655
"TCD",1988,21.20175934,12.9778862,11.48044968,34.19158936
"TCD",1989,23.7325573,12.98279095,12.1792078,33.17733383
"TCD",1990,25.75104141,12.98620415,12.05083942,33.20344162
"TCD",1991,24.36118126,12.99295712,11.60142994,34.92892838
"TCD",1992,24.84866714,13.01041889,11.59445572,34.82530975
"TCD",1993,27.66065025,19.53909683,12.86081886,35.09397507
"TCD",1994,37.49014282,19.6878643,13.25276184,46.04055786
"TCD",1995,36.96251297,19.8421402,14.79289913,46.34152222
"TCD",1996,37.11163712,13.13260269,13.14448261,36.25247192
"TCD",1997,38.04526138,13.17110062,13.28649902,36.1966095
"TCD",1998,39.73019409,13.20969963,14.54351902,48.05514526
"TCD",1999,41.90700531,13.23408508,15.70094681,50.08720779
"TCD",2000,45.79155731,13.25173092,15.8647089,37.1896286
"TCD",2001,44.32242203,12.39183712,16.66840363,38.76723862
"TCD",2002,46.95591354,12.37397671,18.04006195,38.25215149
"TCD",2003,44.5438118,15.14291477,18.5943222,39.52230072
"TCD",2004,40.65063477,13.22837257,19.36765671,51.43839264
"TCD",2005,35.79702377,10.69575405,20.01088524,52.3976059
"TCD",2006,35.29419708,11.0079689,19.82831955,54.20986557
"TCD",2007,35.76826859,10.57217312,20.92763329,54.45172882
"TCD",2008,28.3960762,9.28394413,22.15632629,54.95668793
"TCD",2009,32.86000443,11.66215611,22.81757355,55.64361954
"TCD",2010,31.89118576,11.83638287,22.76900291,54.07821274
"TCD",2011,31.93063927,12.05498028,23.96186829,53.65863419
"TCD",2012,31.51881218,11.92600632,24.72413063,54.90553284
"TCD",2013,31.05202484,11.69341564,27.28399086,56.35513306
"TCD",2014,30.69984818,12.71693802,28.01819611,59.33089828
"TCD",2015,30.41235161,12.03730011,28.40822601,59.25632858
"TGO",1980,62.98597717,28.49634743,21.78888702,38.22967911
"TGO",1981,65.54212189,28.49104118,21.32905197,38.24703217
"TGO",1982,75.53372955,28.47402763,21.17666245,38.84239578
"TGO",1983,77.08129883,28.45970726,20.80938721,40.68308258
"TGO",1984,78.10056305,28.41797256,20.59165764,42.06147385
"TGO",1985,80.39338684,28.41745758,20.40094757,44.1294136
"TGO",1986,75.27397156,28.4203701,20.21213341,45.188797
"TGO",1987,69.39183044,28.43335915,19.84714127,42.41563034
"TGO",1988,65.70554352,28.44387436,20.04564095,40.98719788
"TGO",1989,66.92347717,28.4660511,19.67758179,47.56567383
"TGO",1990,64.56125641,28.47219467,19.85949135,46.86258316
"TGO",1991,63.91269302,28.462286,21.05853844,41.91568756
"TGO",1992,60.9718132,28.44669533,21.23819733,42.71892166
"TGO",1993,57.68783569,28.4492054,20.8489933,51.84733582
"TGO",1994,67.3406601,28.42970276,22.85285568,52.83218002
"TGO",1995,57.89739609,28.40925598,23.83446121,55.48163223
"TGO",1996,66.39490509,28.39741707,23.67928696,55.10380173
"TGO",1997,63.17813873,28.66365433,24.70090103,55.45870209
"TGO",1998,66.75691223,27.05387688,24.62312698,57.53380585
"TGO",1999,49.88766098,28.47714424,25.05487633,58.31178665
"TGO",2000,51.33383942,28.37837219,26.18050194,56.02069855
"TGO",2001,59.06246185,26.69729042,28.0592289,46.31703949
"TGO",2002,58.88698196,26.598032,29.01382828,46.27662659
"TGO",2003,53.41168213,26.35576439,31.31345558,57.53838348
"TGO",2004,58.74183273,26.1166687,29.52150536,60.48960495
"TGO",2005,58.82975388,34.04531097,30.05163383,60.82947159
"TGO",2006,62.58775711,37.77734756,29.50026321,63.10935211
"TGO",2007,63.21551895,37.9054184,32.66977692,63.37326813
"TGO",2008,59.48515701,37.18885422,34.36697769,62.94005966
"TGO",2009,60.71018982,38.43980026,37.52049255,63.42884445
"TGO",2010,63.43133545,38.4450531,38.26509476,63.65061188
"TGO",2011,74.05522919,38.38838959,38.72015381,63.96107864
"TGO",2012,75.04718781,38.0602684,39.76553726,64.22704315
"TGO",2013,75.49575806,37.07659531,41.00862122,64.68462372
"TGO",2014,76.66230011,31.40032959,41.633255,64.87833405
"TGO",2015,76.76048279,29.79241943,42.78748322,64.9766922
"THA",1980,31.35071182,35.36273956,27.06035423,52.885952
"THA",1981,36.06536865,35.90307236,27.65354156,52.89328003
"THA",1982,37.99231339,37.15736771,28.01341248,52.87661362
"THA",1983,37.60282135,36.98181534,28.91397476,54.36689377
"THA",1984,39.44736481,36.25957489,28.82964325,55.58775711
"THA",1985,46.11141586,36.79174423,31.04445648,57.07788086
"THA",1986,44.79746246,37.135952,32.54024506,57.36608505
"THA",1987,43.68358994,36.60160065,32.74231339,56.00570297
"THA",1988,43.30636215,35.54182816,33.15781403,54.04085159
"THA",1989,45.74167252,35.18690872,33.99997711,53.19390488
"THA",1990,47.70990753,35.00326538,35.51839066,54.50339508
"THA",1991,49.55234528,36.24039841,35.21979904,64.05722046
"THA",1992,46.33739853,36.94219971,37.36885834,66.80322266
"THA",1993,49.22837448,36.43279648,38.42002106,67.82278442
"THA",1994,50.08296967,37.17614365,40.48329926,66.73667145
"THA",1995,48.22554779,37.38884735,43.09696198,67.50312805
"THA",1996,48.32640457,40.05272675,45.99886703,68.73809814
"THA",1997,53.33623886,43.03598785,48.3439064,71.21080017
"THA",1998,63.30670929,46.9784584,48.5128479,70.62231445
"THA",1999,57.27141571,48.92222214,48.42162323,72.52869415
"THA",2000,64.98368835,49.559021,50.11525345,76.58661652
"THA",2001,66.390625,51.50192261,51.23725891,79.52590942
"THA",2002,62.08582687,46.88109589,51.35406876,79.51063538
"THA",2003,59.66173172,44.83766556,52.19433212,80.39785767
"THA",2004,60.4983139,47.2231636,53.98799133,78.23431396
"THA",2005,59.76332855,47.53610992,54.47073746,79.85940552
"THA",2006,59.89332581,52.3419838,54.8257637,81.42211914
"THA",2007,63.19283295,45.83450317,55.7497139,81.43695831
"THA",2008,58.58799744,51.37068939,56.36851883,81.89761353
"THA",2009,61.02443695,46.79877472,57.06333923,82.44415283
"THA",2010,63.99001312,47.65917969,55.14022064,82.53040314
"THA",2011,59.33514404,48.86032104,59.40724945,84.09660339
"THA",2012,67.35781097,46.87976074,62.49785995,84.22642517
"THA",2013,67.86164856,46.3061676,62.84051895,82.69606018
"THA",2014,69.5956192,46.35234451,63.17141342,82.70161438
"THA",2015,67.21015167,45.84384537,60.58798981,83.95793152
"TJK",1980,NA,NA,NA,NA
"TJK",1981,NA,NA,NA,NA
"TJK",1982,NA,NA,NA,NA
"TJK",1983,NA,NA,NA,NA
"TJK",1984,NA,NA,NA,NA
"TJK",1985,NA,NA,NA,NA
"TJK",1986,NA,NA,NA,NA
"TJK",1987,NA,NA,NA,NA
"TJK",1988,NA,NA,NA,NA
"TJK",1989,NA,NA,NA,NA
"TJK",1990,NA,NA,NA,NA
"TJK",1991,24.62636185,26.22101784,33.66278076,15.31565189
"TJK",1992,24.81568527,26.23809242,32.31236649,15.32863617
"TJK",1993,28.70968246,26.23307228,32.14206696,16.89453125
"TJK",1994,35.395298,26.22128677,31.96193123,25.03105354
"TJK",1995,38.43257904,26.21362305,28.41379166,27.69280815
"TJK",1996,41.32067871,26.2415123,28.91961861,28.88601685
"TJK",1997,44.0940094,28.94415283,29.7947979,29.1781559
"TJK",1998,40.67983246,29.48775101,28.12376022,29.99777222
"TJK",1999,43.86852646,29.43054581,27.28530502,31.19836807
"TJK",2000,49.47805405,28.96556473,29.21536446,32.21105194
"TJK",2001,46.26821899,28.12187576,26.97462845,32.57291031
"TJK",2002,48.67812729,22.48345757,29.47844124,34.04534531
"TJK",2003,50.23828506,23.43946648,29.92896843,37.62518311
"TJK",2004,43.91581726,23.47001076,30.87921333,36.87706757
"TJK",2005,41.97697067,23.37491798,33.13580704,38.91818619
"TJK",2006,47.03277969,23.30836296,37.18746567,39.8537178
"TJK",2007,46.72869492,23.16663551,39.09930801,41.05741882
"TJK",2008,45.29084015,32.69128036,40.46235275,52.9389267
"TJK",2009,44.22307968,22.92984009,41.13544464,53.85464096
"TJK",2010,68.01069641,22.87925339,41.1708107,56.46442413
"TJK",2011,64.60136414,32.11865616,41.17094421,56.22456741
"TJK",2012,64.16988373,33.00124741,41.10744858,57.06899261
"TJK",2013,63.96199036,32.37560272,43.76739883,57.62438965
"TJK",2014,63.06910324,34.94648743,46.79710007,58.15296555
"TJK",2015,62.32302475,31.944767,46.83840179,49.28159332
"TKM",1980,NA,NA,NA,NA
"TKM",1981,NA,NA,NA,NA
"TKM",1982,NA,NA,NA,NA
"TKM",1983,NA,NA,NA,NA
"TKM",1984,NA,NA,NA,NA
"TKM",1985,NA,NA,NA,NA
"TKM",1986,NA,NA,NA,NA
"TKM",1987,NA,NA,NA,NA
"TKM",1988,NA,NA,NA,NA
"TKM",1989,NA,NA,NA,NA
"TKM",1990,NA,NA,NA,NA
"TKM",1991,26.8813076,NA,33.31804276,11.88850307
"TKM",1992,26.46013451,NA,31.92183113,14.10175419
"TKM",1993,26.11954117,NA,30.89356613,15.15608215
"TKM",1994,35.54453659,NA,31.0788269,21.08627701
"TKM",1995,45.12340546,NA,31.12427521,22.99741936
"TKM",1996,48.23600388,NA,30.85562897,24.65480614
"TKM",1997,58.79566193,NA,31.87972641,27.14409256
"TKM",1998,61.07744217,NA,31.10579491,27.45091629
"TKM",1999,66.29841614,NA,32.66401291,29.16665268
"TKM",2000,66.10649872,NA,32.30096054,29.40120506
"TKM",2001,58.76203537,NA,31.39711189,34.03736877
"TKM",2002,53.27036285,NA,31.6800499,33.77136612
"TKM",2003,41.9703331,NA,31.88887978,35.12005997
"TKM",2004,40.5989151,NA,33.13883209,34.38547134
"TKM",2005,35.47369385,NA,33.184021,34.67608643
"TKM",2006,35.24723053,NA,33.49119568,35.44428253
"TKM",2007,35.25634003,NA,34.03734207,36.75235748
"TKM",2008,33.34697342,NA,35.00172806,36.69802094
"TKM",2009,40.42196655,NA,36.38855362,37.65675354
"TKM",2010,46.59536743,NA,37.6776619,38.10739517
"TKM",2011,47.22460938,NA,38.81632614,38.37513733
"TKM",2012,46.63141251,NA,40.6453743,38.46250153
"TKM",2013,45.78550339,NA,41.21549606,37.98617172
"TKM",2014,45.02905655,NA,40.46211624,38.58631516
"TKM",2015,44.46998596,NA,41.95345688,39.94215393
"TMP",1980,NA,NA,NA,NA
"TMP",1981,NA,NA,NA,NA
"TMP",1982,NA,NA,NA,NA
"TMP",1983,NA,NA,NA,NA
"TMP",1984,NA,NA,NA,NA
"TMP",1985,NA,NA,NA,NA
"TMP",1986,NA,NA,NA,NA
"TMP",1987,NA,NA,NA,NA
"TMP",1988,NA,NA,NA,NA
"TMP",1989,NA,NA,NA,NA
"TMP",1990,NA,NA,NA,NA
"TMP",1991,NA,NA,NA,NA
"TMP",1992,NA,NA,NA,NA
"TMP",1993,NA,NA,NA,NA
"TMP",1994,NA,NA,NA,NA
"TMP",1995,NA,NA,NA,NA
"TMP",1996,NA,NA,NA,NA
"TMP",1997,NA,NA,NA,NA
"TMP",1998,NA,NA,NA,NA
"TMP",1999,NA,NA,NA,NA
"TMP",2000,NA,NA,NA,NA
"TMP",2001,NA,NA,NA,NA
"TMP",2002,63.23165512,67.10057831,36.24902725,11.62638092
"TMP",2003,61.98400497,67.45330811,36.39107132,11.95764065
"TMP",2004,60.75265121,67.7750473,39.19240189,17.80755615
"TMP",2005,60.02098083,68.19559479,38.77410507,18.21985817
"TMP",2006,66.5776825,68.45964813,38.70179749,29.12407875
"TMP",2007,67.849617,68.55751801,41.86172104,28.83833885
"TMP",2008,70.56841278,68.6243515,43.45334625,19.10556984
"TMP",2009,72.70912933,68.45322418,47.73441696,21.73946381
"TMP",2010,87.79187012,68.36532593,48.51908112,23.62760544
"TMP",2011,86.79650116,66.29140472,49.42974472,33.2005043
"TMP",2012,88.41802216,63.4895134,49.04232407,34.8201561
"TMP",2013,89.41641235,66.32831573,51.34524155,34.61157608
"TMP",2014,89.91507721,60.68743134,52.38763046,33.81419373
"TMP",2015,90.25171661,60.13441467,53.75221634,34.69898987
"TON",1980,34.15908432,NA,47.79169846,11.96975803
"TON",1981,42.90376282,NA,47.58127975,12.36390591
"TON",1982,45.79500198,NA,48.33396912,12.56308937
"TON",1983,36.56616592,NA,48.46641541,12.57086086
"TON",1984,32.35050201,NA,48.55821609,12.58692837
"TON",1985,41.27358627,NA,50.27727127,12.60230541
"TON",1986,44.16601181,NA,49.20295334,12.61461926
"TON",1987,52.69602585,NA,49.85197067,12.63115025
"TON",1988,44.65291977,NA,50.58106995,12.64245605
"TON",1989,40.96732712,NA,51.4319191,12.79370213
"TON",1990,42.73895264,NA,52.24108124,12.70294952
"TON",1991,33.09288406,NA,52.68347549,14.13322353
"TON",1992,35.69259644,NA,52.79752731,14.03013134
"TON",1993,40.8242569,NA,52.84566116,14.47383213
"TON",1994,37.64057159,NA,51.255867,14.52377129
"TON",1995,39.10389328,NA,51.78187561,14.77435112
"TON",1996,36.26202774,NA,50.20701599,14.84319401
"TON",1997,35.67259979,NA,51.42051697,20.75333023
"TON",1998,39.78335571,NA,51.86646271,20.78513527
"TON",1999,38.04456329,NA,52.34905624,20.76654053
"TON",2000,39.52383423,NA,54.35452271,21.08108521
"TON",2001,41.81085968,NA,54.73794174,22.03766441
"TON",2002,45.42537689,NA,55.12420654,21.8935051
"TON",2003,45.98476028,NA,55.50587082,23.00939751
"TON",2004,43.16105652,NA,56.66899872,22.84422684
"TON",2005,37.62730789,NA,58.63814545,23.03325272
"TON",2006,39.12500381,NA,59.99291992,23.45383263
"TON",2007,47.1821785,NA,60.70845032,23.29683876
"TON",2008,42.70942307,NA,61.44694138,23.67011452
"TON",2009,48.69316101,NA,64.42110443,24.42154121
"TON",2010,50.41624069,NA,64.6013031,24.98608589
