"iso3c","year","Top10share","Top1share","country","NatRes","GovExp","GDSavings","PopGrowth","PopTot","Infl","EducExp","VAI","VAA","NetFDIin","RuleofLaw","GDPpc","GDPgrowth","TradeOpen","LifeExp","Unemployment","WarYears","RevCoups","EquipI","NonequipI","kaopen","FID","FIA","FIE","FMD","EFW","EducIndex","CLandPR","LeftWing","GiniNet","RedistAbs","globFin","globRestrict","globSoc","globPol","GDPpc#GDPpc","Infl#Infl","EducIndex#EducIndex"
"SEN",2002,0.4994173773,0.1747964264,"Senegal",2.50788867718311,13.2664169102,6.75965213130567,2.43710290635036,16.1460705781726,2.33730187454298,3.18,22.3377486830729,13.6190067947348,1.21886699134128,0.0656045,7.79353252965477,0.654803647565046,67.5141107056266,58.675,5.65000009536743,0,0,0.0398065508975132,0.113715791102487,-1.21001923084259,0.0832174,0.0291841,0.5333329,0.0072287,5.845335578,0.242,2.5,0,40.2233375538486,4.58788684721797,49.61436844,30.01201248,37.97925568,72.45090485,60.739149290787,5.46298005274213,0.058564
"SEN",2003,0.4870605433,0.1610070282,"Senegal",2.8183995219075,13.0014465004406,10.1622469596598,2.4756697280447,16.170827275453,-0.0519970242714233,3.24,21.4377992117492,15.1124218334535,0.99393750315923,-0.0605521,7.833469605627,6.68322817784941,65.3593054350026,59.259,6.77600002288818,0,0,0.0401417961459301,0.15005942685407,-1.21001923084259,0.0866255,0.0304983,0.5576866,0.0047616,5.776200439,0.249,2.5,0,40.032624666965,4.51147516329979,50.05640793,27.99768829,40.73680115,73.49841309,61.363246062282,0.00270369053308298,0.062001
"SEN",2004,0.474703701,0.1472176293,"Senegal",1.97143847219263,13.4590630043074,8.9949880337335,2.51625922087616,16.1959898676618,0.514781781022974,3.56,21.7274650743438,13.7032346782809,1.3507517987357,0.0035158,7.86535604773323,5.87077221306964,66.9073992924548,59.912,7.95800018310547,0,0,0.0423601686404975,0.151333737359503,-1.21001923084259,0.0897777,0.0311511,0.5607848,0.0057641,5.791992433,0.256,2.5,0,39.9089148467477,4.40589538142438,49.82397842,32.26034546,43.27626801,74.80306244,61.8638257576137,0.265000282073185,0.065536
"SEN",2005,0.4623468533,0.1334282305,"Senegal",1.92863871970607,13.2960590359244,9.07953113514824,2.55749514838353,16.2215648191456,1.71133325855505,4.36,20.5408474188175,14.6115566722622,1.52299876347431,0.0100265,7.89448333870172,5.62260685646076,69.4415856443407,60.62,9.08800029754639,0,0,0.0338675937979171,0.196663026202083,-1.21001923084259,0.0964442,0.0393893,0.574469,0.0092542,5.875013455,0.263,2.5,0,39.7117095258143,4.46517209620645,44.77874756,38.76620102,45.74475098,75.32956696,62.322867185039,2.92866152183665,0.069169
"SEN",2006,0.4639292669,0.1329288662,"Senegal",1.91792387669257,13.6529993767768,7.23234468378728,2.60024446721441,16.2475672638177,2.11228583877112,4.41,20.6687188411816,12.9374347145511,2.44418082392117,-0.2216022,7.89279851196597,2.4615702538924,68.7236922188397,61.365,10.0299997329712,0,0,0.0387119724634838,0.190188981536516,-1.21001923084259,0.0945419,0.0456915,0.5773647,0.0095143,5.822227602,0.267,2.5,0,39.5543722082637,4.58563153528319,39.99221802,36.6951561,47.88855743,76.03762054,62.2962683504922,4.46175146467301,0.071289
"SGP",2000,0.38060001,0.13259999,"Singapore",0.000326852725562804,10.5041646441155,47.6406186229264,1.73204223254257,15.2087524788025,1.36162392448454,2.2,32.4585044954973,0.092131732680321,16.1492370418812,1.298522,10.8658340436571,9.03919573987264,364.364520468218,77.9512195121951,3.70000004768372,0,0,0.0520126412246915,0.357639293775309,2.34670782089233,0.7943305,0.3461356,0.751926,0.7238851,8.538252227,0.649,5,0,38.424348985196,4.99108091834998,96.82837677,86.84900665,81.93018341,66.35936737,118.066349464298,1.85401971172868,0.421201
"SGP",2002,0.43529999,0.1506,"Singapore",0.000436804120266552,11.8403288872956,41.9771862199989,0.912639805776796,15.2448524352929,-0.391676866585046,2.59857142857143,30.7456754181249,0.0710328000140013,6.65377082451956,1.406749,10.8573854118667,3.91467511031902,349.746013985676,78.5512195121951,5.65000009536743,0,0,0.0443189162302803,0.28839856176972,2.34670782089233,0.8455164,0.4024419,0.7323027,0.8063697,8.667274076,0.67,4.5,0,38.8606992888685,4.82373725798025,97.10616302,84.78482056,84.00882721,69.71072388,117.882817981817,0.15341076781788,0.4489
"SGP",2003,0.4136,0.1424,"Singapore",0.000597659431066246,11.4140839970397,43.0505549386631,-1.47453284191939,15.2301071068737,0.507905300237538,2.59714285714286,30.2248029160953,0.0611340723110266,17.4625857657165,1.5733,10.9164902156184,4.53580677936465,377.218564301581,79.0390243902439,5.92999982833862,0,0,0.0420819822061754,0.219326465793825,2.34670782089233,0.855703,0.3699928,0.7293182,0.8558616,8.636844318,0.681,4.5,0,38.9365554512947,4.88926434221984,97.14916229,87.34056091,84.38957977,70.0872345,119.169758627693,0.257967794009384,0.463761
"SGP",2004,0.3892,0.13600001,"Singapore",0.000560692085931744,10.318670184588,47.6829036223275,1.2519166730553,15.2426262736042,1.6627271986307,2.59571428571429,31.8858938554669,0.0556489896262466,21.2024239409461,1.657221,10.9976392164356,9.81952686187282,401.523712538509,79.490243902439,5.84000015258789,0,0,0.0730250493386734,0.254940895661327,2.34670782089233,0.8304682,0.3679308,0.7309831,0.8744381,8.690551629,0.688,4.5,0,39.1759826358991,4.75247789102522,97.79210663,88.36604309,84.42586517,67.78180695,120.948068334882,2.76466173706629,0.473344
"SGP",2005,0.38249999,0.13600001,"Singapore",0.000313116061302177,9.89714323321879,50.2549794803571,2.35051128857175,15.2661313864899,0.425106276569107,2.59428571428571,31.4076522049802,0.0550481142142599,14.154344018195,1.707485,11.045142613565,7.35903620997027,420.430512920559,79.990243902439,5.59000015258789,0,0,0.065853361912479,0.218750979087521,2.34670782089233,0.7850921,0.372734,0.7318097,0.8758655,8.725174783,0.735,4.5,0,39.1477291337941,4.73313362174504,97.86257935,88.05115509,84.34064484,58.1733551,121.99517535399,0.18071534637845,0.540225
"SGP",2006,0.3924,0.14229999,"Singapore",0.00032500310710688,9.90693550272105,51.9869680909625,3.1293891560754,15.2974252780507,0.963047410320312,2.59285714285714,30.8942965496098,0.0488654244516825,24.8427622445824,1.586578,11.1000740134552,9.00518800134542,425.363399543019,80.1414634146341,4.48000001907349,0,0,0.0641106758594688,0.207033893140531,2.34670782089233,0.7786397,0.3717015,0.7370209,0.8748963,8.782278049,0.729,4.5,0,39.3980515702609,4.62445003710735,98.63040161,88.41177368,84.04419708,69.90706635,123.211643104184,0.927460314524659,0.531441
"SGP",2007,0.37819999,0.1406,"Singapore",0.000397234093742894,9.13612734398836,54.0979091858527,4.16600286360933,15.3390853066868,2.10492580841585,2.59142857142857,28.2257709638809,0.0428679973714474,26.3804010173358,1.612359,11.14479456475,9.02211656565626,394.288471919078,80.4414634146342,3.90000009536743,0,0,0.0629432621025249,0.216748135897475,2.34670782089233,0.7790291,0.3728785,0.7209809,0.8658593,8.792840352,0.735,4.5,0,39.5156595460894,4.5788554055019,98.63787079,89.12337494,80.41078949,72.46190643,124.206445890481,4.43071265893512,0.540225
"SGP",2008,0.43599999,0.1515,"Singapore",0.000625934888898924,10.1132139112862,49.9358622421713,5.32151708302623,15.392300477517,6.62799724626855,2.59,26.4153381596662,0.0414321884664469,6.30162701136146,1.606087,11.1100891504747,1.86821239491819,437.326714891057,80.790243902439,3.96000003814697,0,0,0.0950607948213755,0.343925477178624,2.34670782089233,0.8099184,0.3665629,0.7374128,0.8514152,8.749590597,0.75,4.5,0,39.4057724445309,4.74042417425532,98.19734192,87.69654846,80.51128387,73.76110077,123.434080931495,43.9303474965435,0.5625
"SGP",2009,0.41350001,0.1366,"Singapore",0.000584036530331446,9.92997384864082,50.9671045293021,3.0159499147579,15.4224599766646,0.596873454585425,2.88,27.0163193688262,0.0406877612701381,12.2693428902087,1.566005,11.0811389579172,0.121003809616198,358.192811828842,81.2414634146342,5.8600001335144,0,0,0.0728017443121749,0.303540134687825,2.34670782089233,0.7761402,0.373774,0.720268,0.8866984,8.625441313,0.753,4.5,0,39.3522135808421,4.84226397262061,98.56661224,87.99124146,80.81807709,75.03771973,122.79164060467,0.356257920788739,0.567009
"SGP",2010,0.3962,0.1339,"Singapore",0.000460531665204983,9.691568385966,53.9705933174526,1.77183287926401,15.4401783054573,2.82327718641822,2.94,26.6366362968266,0.0361795717843379,22.9665172389586,1.625942,11.1990492293634,14.5256466619866,369.685555787646,81.5414634146342,4.11999988555908,0,0,0.0980701727159673,0.282688679284033,2.34670782089233,0.7563109,0.40303,0.7103472,0.8888183,8.569910252,0.795,4.5,0,39.3677400088919,4.78849272732653,98.13444519,88.69378662,81.29613495,74.7039032,125.418703641705,7.97089407134958,0.632025
"SGP",2011,0.41850001,0.13850001,"Singapore",0.000520354356780962,9.23684263701949,54.1475473428278,2.08490245606007,15.4610273300179,5.24791020820135,2.82,25.2604463868213,0.0346645211472078,17.5963671617229,1.669992,11.2389402812475,6.26226776242771,379.098631377539,81.7439024390244,3.89000010490417,0,0,0.0979212570860723,0.293468946913928,2.34670782089233,0.7952191,0.4019993,0.7164235,0.8713778,8.565096285,0.803,4,0,39.2507656515621,4.82124399623237,98.02323914,87.82197571,80.33039856,74.73072052,126.313778645448,27.5405615533439,0.644809
"SGP",2012,0.4181,0.1357,"Singapore",0.000398638961483106,8.85786688468844,53.8360850447636,2.45339033031018,15.485561233321,4.57595985196851,2.88,25.022798732545,0.0333269608062467,18.7438843921531,1.731186,11.2579381294783,4.44931580454463,369.212965787665,81.9951219512195,3.72000002861023,0,0,0.100018120702207,0.330086194297794,2.34670782089233,0.8211688,0.3972451,0.713658,0.8882936,8.455081776,0.816,4,0,39.2387405764279,4.85868423364897,98.15290833,87.18451691,80.50823212,74.51446533,126.741170927162,20.9394085668277,0.665856
"SGP",2013,0.4249,0.1357,"Singapore",0.00033957792126248,9.74421772737465,52.9223221433299,1.61930809858875,15.5017543143069,2.35860114594609,2.76,23.4452229751166,0.0344271823520807,20.9344810446532,1.705524,11.2887721836074,4.81504503767849,367.041780049019,82.2463414634147,3.85999989509583,0,0,0.0965790324520638,0.333142680547936,2.34670782089233,0.8488082,0.3890957,0.725831,0.8967528,8.45832119,0.818,4,0,39.0895392270465,4.66231742685394,98.15354156,87.50972748,80.56168365,74.15871429,127.436377413389,5.56299936565821,0.669124
"SGP",2014,0.43759999,0.1402,"Singapore",0.000541367291923655,9.6310320219758,52.78458665906,1.29844017799226,15.5147387160868,1.0249825282285,2.76,24.1695218849379,0.0345909829328591,21.8193490738118,1.824775,11.314052011038,3.90057322758308,360.467319166237,82.4951219512195,3.74000000953674,0,0,0.079785599054607,0.295911029945393,2.34670782089233,0.8802164,0.3989816,0.7270924,0.9187691,8.657882577,0.828,4,0,38.8144894914856,4.75751866750543,98.15740204,89.06876373,80.46691895,65.93862152,128.007772908473,1.05058918317369,0.685584
"SLE",2007,0.4530515111,0.1162060275,"Sierra Leone",11.9319819616728,8.64646187591551,1.81797091316797,2.71440244570903,15.6055406994333,11.6499744518106,2.39,9.66532699388671,52.1760471776566,4.42299326519641,-0.9883282,7.02942592485083,8.05814515228806,40.2953871705296,46.52,3.41700005531311,0,0,0.0270424348826918,0.0543638981173082,-1.21001923084259,0.023241,0.0201548,0.199349,0.003173,6.019291565,0.326,3,0,39.3558862022024,4.70173585849096,52.7135849,29.02468109,27.36042595,52.08571243,49.412828832965,135.72190472784,0.106276
"SLE",2008,0.4453806045,0.1134345966,"Sierra Leone",11.4808172594748,9.65365486831351,-1.62040209786082,2.37522009025499,15.6292929003359,8.20461492682667,2.19,7.83421941730239,53.6535083221127,2.11917578386721,-0.9353673,7.05824990457654,5.39828520960739,39.2134766212099,47.508,3.50500011444092,0,0,0.0242587903373055,0.0560817516626945,-0.0036780268419534,0.0258859,0.0255362,0.1974792,0.0183726,6.002917327,0.334,3,1,38.7947725785381,4.71960138210133,43.47538757,39.92943192,27.63749886,53.65729141,49.8188917154547,67.315706097507,0.111556
"SLE",2009,0.4377097038,0.1106631754,"Sierra Leone",12.2643573540873,10.5131302216528,-4.44649319421055,2.24299618904846,15.6517228622264,7.46916666666666,2.56,6.5472134159243,55.2608826771866,4.50019191524705,-0.9009484,7.06720282024713,3.18805121556103,41.4365302397403,48.468,4.03299999237061,0,0,0.0193923801658127,0.0583724368341873,-1.91655135154724,0.0308105,0.0312994,0.2719721,0.0229854,6.127512768,0.342,3,1,38.2457897729552,4.89302474887699,39.45503998,32.20747375,28.20014572,54.70280075,49.945355702509,55.7884506944443,0.116964
"SLE",2010,0.430038788,0.1078917465,"Sierra Leone",10.4657960127347,10.3997147358601,13.3962895219667,2.25255197872295,15.6742483820136,7.19353613051804,2.5,7.7813701706959,52.9426802645402,9.24754561558085,-0.9336411,7.09676170933141,5.34646605237529,51.277552995909,49.382,3.79099988937378,0,0,0.0678479338810156,0.175869930118984,-1.91655135154724,0.0308048,0.0329063,0.2999073,0.0226775,6.127415629,0.349,3,1,37.7998330593441,4.9663035225065,46.42783737,33.79387665,29.1409111,56.99011612,50.3640267590325,51.7469620610685,0.121801
"SLE",2011,0.4223678921,0.1051203225,"Sierra Leone",12.1309821431774,10.0732507029687,-6.14640158625952,2.2746559416047,15.6969949414296,6.78819444444446,2.55,7.869629662271,54.5934658718491,32.3011921201947,-0.8541309,7.13525177299848,6.31504503637647,80.7169470499489,50.234,3.74000000953674,0,0,0.0719791538505404,0.21365572114946,-1.91655135154724,0.0343476,0.0337638,0.3067647,0.0233581,6.064964209,0.357,3,1,37.5765094443464,5.00770047357002,66.73221588,32.64533997,29.92575264,57.20661545,50.911817864078,46.0795838155866,0.127449
"SVK",2000,0.2414,0.055799998,"Slovak Republic",0.392477510631421,20.742683750993,24.6805232432628,-0.135376487794425,15.4998184378742,12.0357805974299,3.7,29.4168544604008,1.71030559393339,7.48413662230409,0.342357,9.65793488925205,1.16652715796093,108.788415121954,73.0512195121951,19.0620002746582,0,0,0.0369501343231681,0.156074992676832,-1.21001923084259,0.2534406,0.4691772,0.4711192,0.1240296,6.936075826,0.712,1.5,0,25.6559837126525,17.7935291477657,42.62861633,60.66082382,70.92160797,75.16130829,93.275706325032,144.86001458947,0.506944
"SVK",2002,0.2466,0.0601,"Slovak Republic",0.257756493644214,20.3789978435286,23.652277689227,-0.0363525509687338,15.4976247896545,3.12714222984604,4.02,29.2403327127339,2.04289904767007,11.9908813300246,0.3171788,9.73625549002905,4.50944153271871,120.373886604428,73.6048780487805,18.7210006713867,0,0,0.0630930151763138,0.140700286823686,-1.21001923084259,0.2383064,0.4525268,0.6559336,0.0946527,6.988576315,0.718,1.5,0,26.3600300103917,17.8056940429305,46.70692062,56.84544373,75.02455902,79.1687088,94.7946709671208,9.77901852568646,0.515524
"SVK",2003,0.2367,0.0524,"Slovak Republic",0.26377285530814,20.7112005068142,25.1046625491948,-0.0658215070322074,15.4969665745842,8.55414305406651,4.11,30.5821565150089,1.81038352971388,2.07020745471775,0.3624235,9.79044578836418,5.49908387750746,125.147678981072,73.6048780487805,17.1200008392334,0,0,0.0610713926653661,0.124792832334634,-0.0036780268419534,0.2212751,0.4494611,0.6690773,0.0735685,7.043113959,0.729,1.5,0,26.695533246245,17.804935660236,52.37319946,65.70652008,74.71322632,80.56059265,95.8528287348979,73.1733633894343,0.531441
"SVK",2004,0.2413,0.057300001,"Slovak Republic",0.304590441842789,18.8306624735072,25.19147884671,-0.0203617202597358,15.4967629573816,7.54850088183419,4.02,32.0426492963052,1.66748149791647,7.08306463109558,0.5164097,9.84209205211,5.27888034834336,139.650377296647,73.9585365853659,18.5990009307861,0,0,0.0787866819643464,0.148714621035654,-0.0036780268419534,0.2383979,0.4662063,0.6527302,0.0709831,7.598088964,0.74,1,0,26.7928031170603,17.6204541429088,74.47354889,80.23426819,75.0012207,81.82899475,96.8667759622067,56.9798655630515,0.5476
"SVK",2005,0.2396,0.056699999,"Slovak Republic",0.33081543945926,18.4824765303671,26.5439056124923,0.00980913417308711,15.4968610487234,2.70908494588391,3.63,31.9269842623046,1.61878627564451,6.25095631821214,0.5449038,9.90612735243432,6.62346160878337,147.727895586359,73.9048780487805,16.2560005187988,0,0,0.0941262096509806,0.159967646349019,0.252625584602356,0.2549291,0.4875706,0.645794,0.0549174,7.719371805,0.753,1,0,26.7972549014048,17.3843578514982,74.94425964,81.60572052,75.72233582,82.23942566,98.1313591226474,7.33914124401483,0.567009
"SVK",2006,0.23980001,0.056699999,"Slovak Republic",0.307438743169348,18.7691759035546,26.3248950856015,0.00459711883568263,15.4969070199117,4.48333120449611,3.59,34.2862427626697,1.84829606419639,8.05627728383579,0.5467787,9.98759848100066,8.49317694925051,164.626286507128,74.2048780487805,13.3730001449585,0,0,0.079408996243869,0.185406304756131,0.508929193019867,0.2624302,0.508314,0.6870247,0.0552854,7.677408477,0.765,1,0,25.6162738523911,17.1086271863631,75.47325897,80.44100952,76.95625305,83.50627899,99.7521234176867,20.1002586892085,0.585225
"SVK",2007,0.2445,0.0557,"Slovak Republic",0.336983888466274,17.1425053565872,28.6377154271357,0.0291784011934372,15.4971988039236,2.75672371638138,3.49,33.544719095972,2.29599752717367,5.85227181985294,0.4927937,10.090152304026,10.8320279014178,166.329552934429,74.2073170731707,11.1429996490479,0,0,0.0764627482603811,0.192569044739619,0.765232861042023,0.2782492,0.5222556,0.6879484,0.0531478,7.761863558,0.779,1,1,25.2653576715301,17.0447217167427,76.02329254,80.57904816,78.54183197,84.00789642,101.811173518441,7.59952564845957,0.606841
"SVK",2008,0.2445,0.059999999,"Slovak Republic",0.397800749577068,17.5331788494313,26.6391963065924,0.0857552995195914,15.4980563569188,4.59817976325028,3.43,33.0565541303411,2.5332008641309,4.62020639856726,0.5902709,10.1435450894746,5.57488636038981,162.070856599542,74.7048780487805,9.50800037384033,0,0,0.0915228193023567,0.190763645697643,1.02153646945953,0.2481376,0.5501137,0.6996448,0.0394915,7.728255124,0.788,1,1,25.2474691151865,16.6621192817552,72.07099915,78.57797241,78.41718292,84.55597687,102.891506982205,21.1432571351644,0.620944
"SVK",2009,0.23360001,0.049699999,"Slovak Republic",0.2698104192206,19.9933415002069,20.3344683112715,0.133257321027673,15.4993889301291,1.61510464058236,3.8,29.4367021195351,2.08513328365435,1.70592312742902,0.5397606,10.0861126124317,-5.45553223748067,136.24069102241,74.909756097561,12.0249996185303,0,0,0.066057264186677,0.144325316813323,1.2778400182724,0.2871997,0.5377324,0.6976164,0.059957,7.530768621,0.795,1,1,25.6529949116509,16.5712659576951,77.44956207,79.73815155,77.76605988,84.90787506,101.729667630653,2.60856300003067,0.632025
"SVK",2010,0.2476,0.061999999,"Slovak Republic",0.337636118658471,19.2447181473845,23.5637165096823,0.0931912731899838,15.500320842861,0.957018132975136,3.71,30.6682199940658,1.66764513290977,2.34793052178339,0.571119,10.1408125943286,5.7208447993039,154.944067348867,75.1121951219512,14.378999710083,0,0,0.066470221052961,0.157025068947039,1.2778400182724,0.2899414,0.5416976,0.7126371,0.060056,7.584656982,0.802,1,1,25.7073054393746,16.3672597191561,77.40164185,80.06066895,77.00306702,85.39141846,102.836080073294,0.915883706843215,0.643204
"SVK",2011,0.2475,0.060699999,"Slovak Republic",0.360916354646186,18.336542024858,25.9493422305243,0.128936462723796,15.5016102074883,3.91928599146294,3.72,31.0737533976105,2.1633521889334,5.48157567422246,0.6070484,10.1677650772535,2.86444294782228,169.324719455916,75.9585365853659,13.6169996261597,0,0,0.0943833353613607,0.146717244638639,1.2778400182724,0.2819464,0.5447161,0.6820223,0.0611061,7.586819969,0.818,1,1,25.3331693388658,16.2134601733839,77.39055634,79.00541687,77.01956177,85.52797699,103.383446666215,15.3608026828776,0.669124
"SVK",2012,0.23100001,0.050099999,"Slovak Republic",0.532683275328046,17.7372075175948,26.1925543284888,0.170183855326072,15.5033120460415,3.60610263522886,3.74,31.1755327587615,2.27293430654709,1.88182403373238,0.4923032,10.1848438813234,1.89581081230277,176.552487974836,76.109756097561,13.9630002975464,0,0,0.0800615298807257,0.134350325119274,1.2778400182724,0.284246,0.5626742,0.6995595,0.0711535,7.489567443,0.824,1,1,24.9038260246456,16.1792879454763,77.24556732,76.97206879,76.59680176,85.55640411,103.731044886931,13.0039762158045,0.678976
"SVK",2013,0.22759999,0.048,"Slovak Republic",0.471986806148603,17.9831199970896,26.5279175822369,0.107458009492367,15.5043866261364,1.40047368963031,3.82919027947079,28.7777871099052,2.73200757798634,1.0167850541083,0.4785463,10.1904553455585,0.670844582231595,181.62732502502,76.4121951219512,14.2200002670288,0,0,0.0729221610463456,0.144340866953654,1.2778400182724,0.2903964,0.5736725,0.7218813,0.101196,7.504941664,0.823,1,1,25.1203547255761,15.740550470182,77.32449341,76.61791229,75.31218719,85.71178436,103.845380149821,1.96132655534673,0.677329
"SVK",2014,0.24869999,0.065200001,"Slovak Republic",0.443291909113212,18.3634893561486,26.5652371668348,0.0970454215834878,15.5053570803523,-0.0761653295419824,3.98032010654749,30.7997172046695,3.22757376167937,-0.358250883177306,0.4960261,10.21663725024,2.75243433140047,178.218641988623,76.8121951219512,13.1840000152588,0,0,0.0888067197283373,0.149808987271663,1.2778400182724,0.3039407,0.5992779,0.7191586,0.0920336,7.554960081,0.821,1,1,24.6738139377561,15.6189197476128,77.4631424,84.24043274,77.68608856,84.42010498,104.379676702992,0.00580115742423878,0.674041
"SVN",2000,0.2472,0.054200001,"Slovenia",0.166155857605058,18.460688898104,25.2249181859641,0.29607496005045,14.5031048497345,8.91174418658764,5.28319430960091,30.4678710507469,3.08556216843025,0.66930750249216,1.035779,10.0277988927831,3.67236899158758,103.947772151477,75.4121951219512,6.91800022125244,0,0,0.0622319840876097,0.24400410391239,1.06518971920013,0.2222549,0.6801215,0.6184815,0.1087892,6.648304344,0.795,1.5,1,23.326667807909,14.7507172837055,49.05450821,61.84644699,72.30815887,70.5942688,100.556750634101,79.4191844471786,0.632025
"SVN",2002,0.24959999,0.052000001,"Slovenia",0.13839592721707,18.6552387729203,26.4356832845883,0.123915442323272,14.5059189915782,7.48077770703756,5.21465201920183,29.9670591663296,2.9792041227801,7.87487724277896,0.9887834,10.0910994059743,3.50559938805222,103.651281873494,76.0073170731707,5.92199993133545,0,0,0.0625255670434141,0.210561099956586,1.06518971920013,0.239596,0.728937,0.6167194,0.1697191,6.879625834,0.831,1,1,23.2318392143046,15.4858381024892,55.2032547,61.86349487,75.93955994,74.94659424,101.830287221254,55.9620351021101,0.690561
"SVN",2003,0.25400001,0.053599998,"Slovenia",0.147209492881312,18.7735605539821,26.244581888323,0.0602967792572922,14.5065219593708,5.54416421752898,5.18038087400227,30.2466589356518,2.25206901926764,1.80733992216734,0.9739602,10.1196693431368,2.96026024772419,102.32462473328,76.8585365853659,6.47900009155273,0,0,0.0698841364686367,0.219800278531363,1.32149338722229,0.2522934,0.7659084,0.6269782,0.1835362,7.013499856,0.843,1,1,23.2280712817495,15.8930910678367,58.00350952,70.71273041,77.18559265,76.06853485,102.407707614423,30.7377568709287,0.710649
"SVN",2004,0.25459999,0.0546,"Slovenia",0.243633659178116,18.8253156947783,27.3506529870633,0.0640662022616923,14.5071626213934,3.59297594249513,5.26,30.2548722972758,2.4296301143734,2.21736097143392,0.9280055,10.1616972228643,4.35919303625849,111.556539590778,77.2073170731707,6.01200008392334,0,0,0.0813388792148965,0.252209219785104,1.57779693603516,0.2846861,0.8544069,0.6523045,0.2270514,6.994144999,0.852,1,1,23.4299251845781,15.9941006140704,60.03198242,75.04329681,76.74919891,78.14950562,103.260090449169,12.9094761233488,0.725904
"SVN",2005,0.25420001,0.0537,"Slovenia",0.189044147243834,18.9082224091752,27.8208930199898,0.173208905073743,14.5088947104442,2.45150132316474,5.21,29.790480507757,2.42520399418095,2.68129418565538,0.8933845,10.1972413662524,3.79797049059447,120.262615191456,77.6121951219512,6.50600004196167,0,0,0.0887493666818357,0.256338131318164,1.83410060405731,0.3054073,0.8724995,0.6667461,0.218004,6.979086986,0.854,1,0,23.7905372322314,16.0336883104006,62.84487152,75.11916351,76.25228119,78.3416214,103.98373148161,6.00985873747847,0.729316
"SVN",2006,0.25279999,0.053399999,"Slovenia",0.211791322199694,18.6533041337344,30.243618682885,0.31911453657107,14.5120858558099,2.45792444195864,5.15,30.1219190161362,2.11914641191574,1.7527944188078,0.9102269,10.2499237806963,5.74639693377593,129.788395142552,78.0865853658537,5.94999980926514,0,0,0.101041609975925,0.262065863024075,2.09040427207947,0.3376769,0.8749868,0.6594836,0.2900563,7.048549348,0.862,1,0,23.6321155665229,16.0669730272217,70.12361908,73.20720673,76.67565918,79.79969025,105.060937510084,6.04139256237769,0.743044
"SVN",2007,0.25060001,0.0537,"Slovenia",0.227425130607762,17.45405033679,31.7175824833596,0.559207815536831,14.5176779339652,3.65749563284104,4.85,30.6536864764414,2.04806961681752,3.92553373703869,0.9238243,10.3118049359594,6.98016242822632,137.12714631186,78.5609756097561,4.81799983978271,0,0,0.100204573698585,0.289752049301415,2.34670782089233,0.4063213,0.9130117,0.7078392,0.3846697,7.056535952,0.862,1,0,23.3935493053384,16.2779050109884,78.84191132,72.29991913,77.304245,80.98402405,106.333321037277,13.3772743042513,0.743044
"SVN",2008,0.2498,0.0548,"Slovenia",0.388849253843198,18.1602884526499,30.7807159998536,0.158140843634363,14.5192593424016,5.64742380573934,4.76,29.7882593732745,1.82791258181652,1.94544191956981,1.008982,10.3447200340332,3.50984122639673,134.731524530398,78.7658536585366,4.37099981307983,0,0,0.0980830383064882,0.285440395693512,2.09040427207947,0.3750701,0.9279389,0.7261061,0.2380783,7.113376558,0.868,1,0,23.4805545158962,16.0533639247914,77.80771637,71.5920105,77.43378448,81.99227142,107.013232582528,31.8933956416314,0.753424
"SVN",2009,0.24770001,0.0515,"Slovenia",0.197224068832543,20.1577396083083,24.8580000592526,0.903875535210913,14.5282980977537,0.83926224679384,5.22,27.3738167301404,1.81591262943127,-0.688871869815731,1.075426,10.2571959382113,-7.54843872032357,113.121872199269,78.9707317073171,5.85699987411499,0,0,0.0672974968041989,0.207568339195801,1.83410060405731,0.4167467,0.931787,0.6836002,0.2950769,7.107724475,0.873,1,1,24.1873719377897,16.222183761758,72.24658203,70.27642822,78.1210022,82.46321106,105.210068514859,0.704361118893444,0.762129
"SVN",2010,0.25170001,0.052900001,"Slovenia",0.277718193993828,20.4195363549113,23.4198064523833,0.43607948463593,14.5326588926,1.80117022137136,5.26,26.506087104045,1.89386512991367,0.662657066374074,1.008394,10.2661831458444,1.34374847578032,127.491479780224,79.4219512195122,7.23600006103516,0,0,0.070975616817647,0.194585964182353,1.57779693603516,0.4319198,0.922712,0.6728853,0.263146,6.92966567,0.878,1,1,24.6504369824864,16.3264086876278,70.7199707,69.66372681,79.59620667,82.79465485,105.394516384019,3.24421416635495,0.770884
"SVN",2011,0.24770001,0.0506,"Slovenia",0.353523878530569,20.5629372714994,22.9064386848499,0.207732702329724,14.5347362196233,1.80285171941907,5.24,26.8088273078107,2.14260563943247,1.70032628994743,1.052852,10.2726822265585,0.861329048743073,139.27790412957,79.9707317073171,8.16600036621094,0,0,0.0808637661398879,0.185278065860112,1.32149338722229,0.4079075,0.9171996,0.6272118,0.1993782,6.997275069,0.878,1,1,24.8217102255478,16.5997870285512,74.19556427,67.69006348,80.4573288,82.97109985,105.528000127852,3.2502743222123,0.770884
