"iso3c","year","EquipI","NonequipI"
"ESP",2004,0.0452306796403387,0.256200290359661
"ESP",2005,0.051761162022282,0.273095863977718
"ESP",2006,0.0596152942967569,0.294314910703243
"ESP",2007,0.0678566626925149,0.311117924307485
"ESP",2008,0.0696544798968599,0.29151953710314
"ESP",2009,0.0589193817595497,0.24808849724045
"EST",1980,NA,NA
"EST",1981,NA,NA
"EST",1982,NA,NA
"EST",1983,NA,NA
"EST",1984,NA,NA
"EST",1985,NA,NA
"EST",1986,NA,NA
"EST",1987,NA,NA
"EST",1988,NA,NA
"EST",1989,NA,NA
"EST",1990,0.0229834701039678,0.251002064896032
"EST",1991,0.0217062000118647,0.192940287988135
"EST",1992,0.0224700151924915,0.166961964807508
"EST",1993,0.0169397478241957,0.162285011175804
"EST",1994,0.0215076041470604,0.15590600885294
"EST",1995,0.0243754862444387,0.144555744755561
"EST",1996,0.0333706312500799,0.15206914874992
"EST",1997,0.043519042100464,0.168081007899536
"EST",1998,0.0552290821711708,0.173584789828829
"EST",1999,0.0422418697396834,0.141964258260317
"EST",2000,0.0421132586960428,0.152563796303957
"EST",2001,0.0478185367991976,0.167562489200802
"EST",2002,0.0561924829766072,0.178712223023393
"EST",2003,0.0679311519839547,0.209845596016045
"EST",2004,0.0763087438170711,0.219830854182929
"EST",2005,0.0838999234360595,0.223605862563941
"EST",2006,0.108018521310647,0.268687184689353
"EST",2007,0.118267914033696,0.274767199966304
"EST",2008,0.114711378473213,0.215892697526786
"EST",2009,0.0758297729645653,0.149001078035435
"ETH",1980,0.0101801194407418,0.0373109425592582
"ETH",1981,0.00927163936976686,0.0335570026302331
"ETH",1982,0.00904566255251159,0.0294786114474884
"ETH",1983,0.00856804039794554,0.0282286446020545
"ETH",1984,0.00787329125372657,0.0266634577462734
"ETH",1985,0.00744463681172886,0.0261532091882711
"ETH",1986,0.00907518290976156,0.0309506360902384
"ETH",1987,0.00954375220989335,0.0306651317901066
"ETH",1988,0.00969972904830728,0.0293088029516927
"ETH",1989,0.0111745732458067,0.0354618367541933
"ETH",1990,0.00785275671472314,0.0272093102852769
"ETH",1991,0.0070589493739556,0.0267881856260444
"ETH",1992,0.00435162674221392,0.0265174272577861
"ETH",1993,0.00673157488130319,0.0298491961186968
"ETH",1994,0.00622063160304575,0.0452074963969543
"ETH",1995,0.00636562726747214,0.0279647147325279
"ETH",1996,0.00523536516358917,0.0466266698364108
"ETH",1997,0.0071759316235577,0.0326130413764423
"ETH",1998,0.00999031877244212,0.0426573312275579
"ETH",1999,0.00845010455635806,0.0490090454436419
"ETH",2000,0.0108658279400298,0.0783087630599702
"ETH",2001,0.0152179149011478,0.0841004180988522
"ETH",2002,0.0189282901048847,0.106635912895115
"ETH",2003,0.0242208586155416,0.0986667153844584
"ETH",2004,0.0327024163253946,0.145169138674605
"ETH",2005,0.0375199226359956,0.136924872364004
"ETH",2006,0.0416215298574457,0.144636533142554
"ETH",2007,0.0366717927975453,0.118339056202455
"ETH",2008,0.0509573229062803,0.11147691209372
"ETH",2009,0.0618242962143782,0.119257937785622
"FIN",1980,0.0424524155308084,0.360184172469192
"FIN",1981,0.0431041636235705,0.323208817376429
"FIN",1982,0.0428878989526291,0.329615799047371
"FIN",1983,0.042412250349502,0.317714751650498
"FIN",1984,0.0410772600613804,0.29933338993862
"FIN",1985,0.0462817396927362,0.287465587307264
"FIN",1986,0.0475197196483779,0.277442449351622
"FIN",1987,0.0546784868523225,0.282512350147678
"FIN",1988,0.0578589809645388,0.302154921035461
"FIN",1989,0.0668409450390631,0.328289778960937
"FIN",1990,0.0588896230299453,0.307197008970055
"FIN",1991,0.0441996846148602,0.27323021538514
"FIN",1992,0.0363535958770082,0.255529128122992
"FIN",1993,0.0285856755574727,0.243569370442527
"FIN",1994,0.032063751046768,0.252184004953232
"FIN",1995,0.037930915877242,0.249620427122758
