"iso3c","year","FID","FIA","FIE","FMD","FMA","FME"
"PER",1997,0.125213,0.0821446,0.2994709,0.1315213,0.4891861,0.2640955
"PER",1998,0.1405537,0.0891219,0.3216856,0.0948696,0.4488308,0.1903979
"PER",1999,0.1468269,0.0862368,0.2704893,0.1287035,0.4568869,0.1796771
"PER",2000,0.1375301,0.0909452,0.3752738,0.103873,0.4390334,0.1247764
"PER",2001,0.1393188,0.1013947,0.4348943,0.1014515,0.4660416,0.0769376
"PER",2002,0.1504324,0.105388,0.4353153,0.111685,0.5054195,0.0909135
"PER",2003,0.172125,0.1090118,0.4188562,0.1118668,0.5054195,0.0542165
"PER",2004,0.1639547,0.0998416,0.3942654,0.1223427,0.4303834,0.0612292
"PER",2005,0.1768737,0.1048801,0.4423218,0.1758835,0.5045416,0.0706279
"PER",2006,0.185604,0.2121259,0.436433,0.2482963,0.5485582,0.0878457
"PER",2007,0.2159986,0.285637,0.4615665,0.3630105,0.5752305,0.0861634
"PER",2008,0.1897641,0.406589,0.4867373,0.1913075,0.5485621,0.0621647
"PER",2009,0.2323073,0.4795162,0.4775473,0.2308132,0.5858943,0.0491545
"PER",2010,0.2460355,0.63078,0.4902309,0.2618294,0.5562164,0.0459765
"PER",2011,0.2271549,0.6567024,0.4805338,0.1997036,0.5024034,0.0539655
"PER",2012,0.2434059,0.6923152,0.4936278,0.2210458,0.5220156,0.0555526
"PER",2013,0.2477468,0.705797,0.516007,0.2318489,0.5758106,0.0555526
"PER",2014,0.2639814,0.7776394,0.5493217,0.2527294,0.5174925,0.0555526
"URY",1980,0.1810946,0.3153241,0.7955731,0.0152053,0.0497694,0.0676385
"URY",1981,0.191514,0.3334665,0.814468,0.0160802,0.0526329,0.0715301
"URY",1982,0.3359917,0.5850328,0.9171883,0.028211,0.092339,0.1254923
"URY",1983,0.2327053,0.4051894,0.791914,0.0195387,0.0639533,0.086915
"URY",1984,0.2027916,0.3531033,0.7250344,0.0170271,0.0557323,0.0757423
"URY",1985,0.2204288,0.3838133,0.7605543,0.0185079,0.0605794,0.0823298
"URY",1986,0.1962929,0.3417876,0.703316,0.0164814,0.0539463,0.073315
"URY",1987,0.1577424,0.274663,0.5711753,0.0132446,0.0433516,0.0589165
"URY",1988,0.1719798,0.2994533,0.6141229,0.01444,0.0472644,0.0642341
"URY",1989,0.1754667,0.3055248,0.6243318,0.0147328,0.0482227,0.0655365
"URY",1990,0.1512446,0.263349,0.5331923,0.012699,0.0415658,0.0564896
"URY",1991,0.1217452,0.2132058,0.4197992,0.010281,0.0336515,0.0457337
"URY",1992,0.1224856,0.2137257,0.3742056,0.0103061,0.0337335,0.0458452
"URY",1993,0.1198413,0.2066151,0.3362392,0.0099632,0.0326112,0.0443199
"URY",1994,0.11541,0.2038466,0.2938283,0.0108641,0.0412173,0.056016
"URY",1995,0.1281027,0.2059003,0.291626,0.0106021,0.0408013,0.0278361
"URY",1996,0.1337328,0.1897773,0.1813645,0.0122111,0.043248,0.0175076
"URY",1997,0.1300243,0.192774,0.25229,0.013057,0.043248,0.0123341
"URY",1998,0.1631028,0.2199265,0.2350369,0.0163107,0.0855813,0.018672
"URY",1999,0.180039,0.2314818,0.1654329,0.0196548,0.0855813,0.0086283
"URY",2000,0.1920507,0.24698,0.318699,0.0465965,0.0855813,0.0083929
"URY",2001,0.2231274,0.2740613,0.2779289,0.0419739,0.0855813,0.0081576
"URY",2002,0.2770014,0.2832277,0.1850988,0.0503555,0.0855813,0.0079222
"URY",2003,0.2234049,0.2803637,0.1858907,0.0510298,0.0855813,0.0076868
"URY",2004,0.1812823,0.2790003,0.2589965,0.0472564,0.0855813,0.0074514
"URY",2005,0.1730524,0.2785711,0.4538011,0.0445085,0.0855813,0.0110736
"URY",2006,0.1886469,0.2847916,0.5084434,0.0463254,0.0855813,0.0158027
"URY",2007,0.1830448,0.2860846,0.5756161,0.055372,0.0855813,0.1176089
"URY",2008,0.184216,0.2872328,0.5699002,0.04732,0.0855813,0.0474136
"URY",2009,0.1937967,0.2975046,0.4361183,0.0464513,0.0855813,0.038519
"URY",2010,0.2123209,0.3177833,0.5641257,0.0439149,0.0855813,0.0296244
"URY",2011,0.2139381,0.3454543,0.5878509,0.057255,0.0855813,0.0044092
"URY",2012,0.2351848,0.3524656,0.5650966,0.058095,0.0855813,0.0082036
"URY",2013,0.2448447,0.3621255,0.5721779,0.0584071,0.0855813,0.0082036
"URY",2014,0.2599601,0.393151,0.5064664,0.0575327,0.0855813,0.0082036
"VEN",1980,0.1519971,0.4296874,0.8276443,0.0904041,0.0103703,0.0452242
"VEN",1981,0.1478205,0.4178806,0.8191599,0.0888403,0.0103703,0.0439816
"VEN",1982,0.1629182,0.460561,0.8467123,0.0944932,0.0103703,0.0484737
"VEN",1983,0.1708299,0.4829268,0.8604425,0.0974555,0.0103703,0.0508277
"VEN",1984,0.1423588,0.4024406,0.7979142,0.0867954,0.0103703,0.0423566
"VEN",1985,0.1432126,0.4048543,0.7997753,0.087115,0.0103703,0.0426106
"VEN",1986,0.1695871,0.4794135,0.8475694,0.0969901,0.0103703,0.0504579
"VEN",1987,0.1650751,0.4666582,0.8391399,0.0953007,0.0103703,0.0491154
"VEN",1988,0.1667292,0.4713343,0.8421959,0.0959201,0.0103703,0.0496076
"VEN",1989,0.1128784,0.3191012,0.6411432,0.1034006,0.0103703,0.055552
"VEN",1990,0.092052,0.2602261,0.5278285,0.1689084,0.0229465,0.4462242
"VEN",1991,0.0965892,0.2782706,0.5506591,0.1769556,0.014868,0.3255282
"VEN",1992,0.0990489,0.270887,0.5164644,0.1419129,0.0144348,0.2750271
"VEN",1993,0.0983983,0.245286,0.489041,0.1413891,0.04908,0.2359279
"VEN",1994,0.0703596,0.2174406,0.3554255,0.1171572,0.0068353,0.1517699
"VEN",1995,0.0661919,0.2117606,0.3686571,0.0961183,0.0066472,0.1290748
"VEN",1996,0.0606204,0.2037053,0.5073514,0.1320344,0.0193707,0.1827617
"VEN",1997,0.0756709,0.2250551,0.4919671,0.1445618,0.0126263,0.3077323
"VEN",1998,0.0784882,0.2198877,0.4522716,0.1477636,0.024553,0.135814
"VEN",1999,0.0722346,0.2086258,0.3799261,0.1428585,0.0119923,0.100493
"VEN",2000,0.0680688,0.217879,0.3650703,0.1188047,0.0058352,0.0863895
"VEN",2001,0.0776497,0.2419527,0.395724,0.1223896,0.0113624,0.0540143
"VEN",2002,0.0740224,0.2400149,0.4502158,0.1622746,0.0055556,0.0205534
"VEN",2003,0.0803012,0.2392813,0.4817433,0.187571,0.0108093,0.0372362
"VEN",2004,0.0804136,0.2742291,0.5037373,0.1467495,0.0105536,0.0893665
"VEN",2005,0.0811706,0.2811415,0.5403781,0.1223239,0.0051651,0.0439932
"VEN",2006,0.0937471,0.2994061,0.5539669,0.0974751,0.0100928,0.0987077
"VEN",2007,0.1185414,0.3167023,0.5744699,0.113213,0.0098644,0.0760188
"VEN",2008,0.1218678,0.3314843,0.5733924,0.0892196,0.0096938,0.0533299
"VEN",2009,0.1327183,0.3282923,0.5770572,0.1220331,0.0094949,0.030641
"VEN",2010,0.1186455,0.3736712,0.6086105,0.1192465,0.0140026,0.007952
"VEN",2011,0.1147857,0.3852987,0.5810776,0.1230901,0.0091486,0.0084057
"VEN",2012,0.1293245,0.388072,0.6357837,0.1388049,0.0089824,0.0023135
"VEN",2013,0.1502032,0.3960731,0.6787154,0.1922781,0.0088506,0.0023135
"VEN",2014,0.2581974,0.3975994,0.6534224,0.2198237,0.0132759,0.0023135
"ATG",1980,0.1025329,0.2626264,0.4761104,NA,NA,NA
"ATG",1981,0.1159545,0.2475954,0.4037869,NA,NA,NA
"ATG",1982,0.1097171,0.2218757,0.3515015,NA,NA,NA
"ATG",1983,0.1291319,0.2335819,0.3834929,NA,NA,NA
"ATG",1984,0.1165659,0.317395,0.5223986,NA,NA,NA
"ATG",1985,0.1199701,0.450316,0.6406963,NA,NA,NA
"ATG",1986,0.1155587,0.4446579,0.5883862,NA,NA,NA
"ATG",1987,0.1371978,0.5630366,0.653434,NA,NA,NA
"ATG",1988,0.133799,0.6458316,0.7023996,NA,NA,NA
"ATG",1989,0.1378982,0.577087,0.6475033,NA,NA,NA
"ATG",1990,0.1411666,0.8020051,0.7403588,NA,NA,NA
"ATG",1991,0.1464231,0.6229793,0.5777402,NA,NA,NA
"ATG",1992,0.1569104,0.6193786,0.5619161,NA,NA,NA
"ATG",1993,0.1507882,0.5755301,0.5234846,NA,NA,NA
"ATG",1994,0.1347613,0.5067618,0.4557796,NA,NA,NA
"ATG",1995,0.157329,0.5578867,0.4863177,NA,NA,NA
"ATG",1996,0.1727032,0.5691252,0.4911917,NA,NA,NA
"ATG",1997,0.1946043,0.5888219,0.4770021,NA,NA,NA
"ATG",1998,0.1955076,0.6137414,0.5094882,NA,NA,NA
"ATG",1999,0.2015942,0.6167853,0.5188206,NA,NA,NA
"ATG",2000,0.4059679,0.6266388,0.4984431,NA,NA,NA
"ATG",2001,0.3744203,0.6050096,0.5210829,NA,NA,NA
"ATG",2002,0.3562746,0.5920533,0.5431398,NA,NA,NA
"ATG",2003,0.4148376,0.6149435,0.5307236,NA,NA,NA
"ATG",2004,0.3978309,0.587782,0.5329303,NA,NA,NA
"ATG",2005,0.3628085,0.728971,0.5152189,NA,NA,NA
"ATG",2006,0.3570193,0.7176202,0.5153763,NA,NA,NA
"ATG",2007,0.3235646,0.6876881,0.4969614,NA,NA,NA
"ATG",2008,0.3589265,0.7648338,0.5152031,NA,NA,NA
"ATG",2009,0.3830511,0.7866693,0.5391046,NA,NA,NA
"ATG",2010,0.4131459,0.7968329,0.5548089,NA,NA,NA
"ATG",2011,0.3881651,0.7824817,0.5823124,NA,NA,NA
"ATG",2012,0.372361,0.7849539,0.6145092,NA,NA,NA
"ATG",2013,0.3668864,0.802425,0.6420001,NA,NA,NA
"ATG",2014,0.3516928,0.7510713,0.6879178,NA,NA,NA
"BHS",1980,0.2792611,0.375131,0.7240348,0.047097,0.5,NA
"BHS",1981,0.2680264,0.3960837,0.7396864,0.0497276,0.5,NA
"BHS",1982,0.2899054,0.4128663,0.7432392,0.0518346,0.5,NA
"BHS",1983,0.3116572,0.4154753,0.7392534,0.0521622,0.5,NA
"BHS",1984,0.3017798,0.4089083,0.7380366,0.0513377,0.5,NA
"BHS",1985,0.2876965,0.3786715,0.7215964,0.0475415,0.5,NA
"BHS",1986,0.2931335,0.3996019,0.7328494,0.0501693,0.5,NA
"BHS",1987,0.3073981,0.4205246,0.7408362,0.0527961,0.5,NA
"BHS",1988,0.2977045,0.4634169,0.7621173,0.0581811,0.5,NA
"BHS",1989,0.2838528,0.5264402,0.7862491,0.0660936,0.5,NA
"BHS",1990,0.3319824,0.5674921,0.7903959,0.0712476,0.5,NA
"BHS",1991,0.3577379,0.659238,0.8075416,0.0827661,0.5,NA
"BHS",1992,0.3627958,0.6102795,0.7751085,0.0766195,0.5,NA
"BHS",1993,0.3774091,0.5894838,0.7864426,0.0740086,0.5,NA
"BHS",1994,0.3842835,0.5878871,0.787335,0.0738081,0.5,NA
"BHS",1995,0.397221,0.6587155,0.7474489,0.0827005,0.5,NA
"BHS",1996,0.4029219,0.6841586,0.7128649,0.1352539,0.5,NA
"BHS",1997,0.3928035,0.6565084,0.7077011,0.180336,0.4752933,NA
"BHS",1998,0.3811205,0.6369503,0.6965716,0.1671178,0.4752933,NA
"BHS",1999,0.3479238,0.5719859,0.6719396,0.2510203,0.4752933,NA
"BHS",2000,0.3255478,0.5437133,0.6916464,0.3291911,0.4752933,NA
"BHS",2001,0.3975114,0.6992056,0.7734821,0.3099322,0.4399481,NA
"BHS",2002,0.3894351,0.7609388,0.7614732,0.3302996,0.5,NA
"BHS",2003,0.377211,0.7233258,0.7402792,0.316754,0.5,NA
"BHS",2004,0.3835886,0.7403577,0.7373065,0.3310954,0.5,NA
"BHS",2005,0.4072431,0.751337,0.7473949,0.3400871,0.3915157,NA
"BHS",2006,0.4251904,0.7390263,0.7641312,0.3458616,0.3915157,NA
"BHS",2007,0.4341568,0.7592223,0.7491787,0.3363761,0.3915157,NA
"BHS",2008,0.4444418,0.7507402,0.7576127,0.3454758,0.3915157,NA
"BHS",2009,0.4557573,0.7331159,0.7333551,0.3598712,0.3534997,NA
"BHS",2010,0.4531961,0.7236082,0.6945766,0.3584014,0.5,NA
"BHS",2011,0.4557441,0.7656922,0.7315816,0.3599355,0.339012,NA
"BHS",2012,0.4474036,0.7539122,0.7406251,0.3477744,0.3326045,NA
"BHS",2013,0.4175538,0.8708802,0.695447,0.2842462,0.3326045,NA
"BHS",2014,0.4146167,0.8644756,0.6071793,0.2363515,0.3326045,NA
"ABW",1980,NA,NA,NA,NA,NA,NA
"ABW",1981,NA,NA,NA,NA,NA,NA
"ABW",1982,NA,NA,NA,NA,NA,NA
"ABW",1983,NA,NA,NA,NA,NA,NA
"ABW",1984,NA,NA,NA,NA,NA,NA
"ABW",1985,NA,NA,NA,NA,NA,NA
"ABW",1986,0.2306775,0.2365315,0.7851121,NA,NA,NA
"ABW",1987,0.3025947,0.3102738,0.8574323,NA,NA,NA
"ABW",1988,0.3183235,0.3264018,0.8715484,NA,NA,NA
"ABW",1989,0.2997932,0.3074012,0.8535668,NA,NA,NA
"ABW",1990,0.2904829,0.2978546,0.8437379,NA,NA,NA
"ABW",1991,0.275458,0.2824484,0.8268564,NA,NA,NA
"ABW",1992,0.2450925,0.2513124,0.7871035,NA,NA,NA
"ABW",1993,0.2107483,0.2160966,0.7308856,NA,NA,NA
"ABW",1994,0.1834505,0.188106,0.6750402,NA,NA,NA
"ABW",1995,0.1987194,0.2013378,0.6969601,NA,NA,NA
"ABW",1996,0.2095417,0.2077486,0.7043433,NA,NA,NA
"ABW",1997,0.1994701,0.2093578,0.7173929,NA,NA,NA
"ABW",1998,0.1932217,0.2017097,0.7026566,NA,NA,NA
"ABW",1999,0.2058947,0.190448,0.6562268,NA,NA,NA
"ABW",2000,0.2067087,0.2182184,0.7241226,NA,NA,NA
"ABW",2001,0.212317,0.2112641,0.7009341,NA,NA,NA
"ABW",2002,0.224155,0.196473,0.645863,NA,NA,NA
"ABW",2003,0.2360661,0.1872996,0.5997529,NA,NA,NA
"ABW",2004,0.2296229,0.2051796,0.6115378,NA,NA,NA
"ABW",2005,0.2333121,0.1975992,0.5929795,NA,NA,NA
"ABW",2006,0.2236222,0.2346037,0.6292689,NA,NA,NA
"ABW",2007,0.2310047,0.2085527,0.5683871,NA,NA,NA
"ABW",2008,0.236423,0.2109416,0.5778763,NA,NA,NA
"ABW",2009,0.2463357,0.2190267,0.5960983,NA,NA,NA
"ABW",2010,0.2660571,0.2264339,0.6054146,NA,NA,NA
"ABW",2011,0.2533227,0.2285213,0.6225126,NA,NA,NA
"ABW",2012,0.2895832,0.2394307,0.6267725,NA,NA,NA
"ABW",2013,0.2865166,0.2102568,0.6205075,NA,NA,NA
"ABW",2014,0.2865166,0.2077649,0.6069395,NA,NA,NA
"BRB",1980,0.2586612,0.5426674,0.5870289,0.055156,0.3452012,0.0270819
"BRB",1981,0.2865646,0.6012083,0.6072829,0.061106,0.3824402,0.0300034
"BRB",1982,0.2930384,0.5659173,0.5824975,0.0575191,0.3599909,0.0282422
"BRB",1983,0.3075902,0.5372755,0.5546683,0.054608,0.3417713,0.0268128
"BRB",1984,0.2896079,0.5041589,0.5350659,0.051242,0.3207052,0.0251601
"BRB",1985,0.2877224,0.5281771,0.5542709,0.0536832,0.3359836,0.0263588
"BRB",1986,0.2827166,0.5472111,0.5695862,0.0556178,0.3480915,0.0273087
"BRB",1987,0.2927984,0.5284389,0.5503566,0.0537098,0.3361502,0.0263718
"BRB",1988,0.3040434,0.5324327,0.5483654,0.0541157,0.3386908,0.0265711
"BRB",1989,0.3177943,0.543507,0.5507962,0.0552413,0.3457353,0.0271238
"BRB",1990,0.3214687,0.5455857,0.5507962,0.0554526,0.3470576,0.0272275
"BRB",1991,0.3684252,0.5203807,0.5104167,0.0610544,0.3821169,0.029978
"BRB",1992,0.3738608,0.4854614,0.4572556,0.0529439,0.3588112,0.006932
"BRB",1993,0.3712427,0.4758983,0.4605361,0.0621522,0.4231146,0.0133917
"BRB",1994,0.3758534,0.4797075,0.4476853,0.092416,0.5,0.0139378
"BRB",1995,0.3809491,0.5047941,0.569069,0.0841588,0.5,0.0058258
"BRB",1996,0.3784856,0.485625,0.5731569,0.1095788,0.5,0.0093286
"BRB",1997,0.3673957,0.4810352,0.5856525,0.1421846,0.5,0.0236526
"BRB",1998,0.3756944,0.4691628,0.5811757,0.2555428,0.5,0.018806
"BRB",1999,0.3180297,0.4470928,0.5850482,0.2102258,0.5,0.0044843
"BRB",2000,0.3285521,0.4626526,0.6075274,0.1714572,0.5,0.0034444
"BRB",2001,0.3743701,0.4230115,0.5256013,0.1960377,0.5,0.005587
"BRB",2002,0.3939756,0.4214074,0.5142717,0.4393023,0.5,0.3099941
"BRB",2003,0.3978546,0.4129044,0.6149687,0.3324544,0.5,0.0557819
"BRB",2004,0.4088894,0.3789013,0.5486414,0.3701602,0.4742566,0.0518165
"BRB",2005,0.4214409,0.366886,0.6171614,0.3516201,0.4742566,0.01665
"BRB",2006,0.4233486,0.3620472,0.5606851,0.4242362,0.4629644,0.1944764
"BRB",2007,0.4005937,0.3730358,0.6328679,0.360399,0.4629644,0.0543652
"BRB",2008,0.3452013,0.3946856,0.6602443,0.3407438,0.4629644,0.0348862
"BRB",2009,0.3640292,0.3889367,0.6484639,0.3238961,0.4491663,0.0033618
"BRB",2010,0.4325243,0.38599,0.6331335,0.3389205,0.4491663,0.0040404
"BRB",2011,0.437941,0.377807,0.6092602,0.3843797,0.4424943,0.0039582
"BRB",2012,0.4390314,0.4043704,0.7205243,0.4152714,0.4409307,0.0039401
"BRB",2013,0.4372,0.391954,0.7245889,0.491951,0.4409307,0.0039401
"BRB",2014,0.4474499,0.4384027,0.7688142,0.4717746,0.4409307,0.0039401
"DMA",1980,0.1758629,0.3006342,0.6191281,NA,NA,NA
"DMA",1981,0.1907859,0.3375661,0.6415892,NA,NA,NA
"DMA",1982,0.195658,0.3167334,0.6186498,NA,NA,NA
"DMA",1983,0.2065964,0.3464125,0.6374036,NA,NA,NA
"DMA",1984,0.1890019,0.3015751,0.5967877,NA,NA,NA
"DMA",1985,0.1885768,0.3209648,0.6158518,NA,NA,NA
"DMA",1986,0.1605384,0.2951517,0.6062505,NA,NA,NA
"DMA",1987,0.1546886,0.2821883,0.5946428,NA,NA,NA
"DMA",1988,0.1869789,0.2994246,0.5946428,NA,NA,NA
"DMA",1989,0.2334975,0.2922018,0.5572614,NA,NA,NA
"DMA",1990,0.265088,0.31592,0.5709522,NA,NA,NA
"DMA",1991,0.2713178,0.2775355,0.499599,NA,NA,NA
"DMA",1992,0.2874886,0.2702237,0.4756536,NA,NA,NA
"DMA",1993,0.3017226,0.2705275,0.4678232,NA,NA,NA
"DMA",1994,0.3049348,0.2881551,0.4958793,NA,NA,NA
"DMA",1995,0.3262359,0.2895914,0.4874541,NA,NA,NA
"DMA",1996,0.3168802,0.291321,0.4951499,NA,NA,NA
"DMA",1997,0.3292502,0.3016779,0.5053866,NA,NA,NA
"DMA",1998,0.3299815,0.2979229,0.4989713,NA,NA,NA
"DMA",1999,0.3397042,0.3009346,0.5002958,NA,NA,NA
"DMA",2000,0.349776,0.280086,0.4637712,NA,NA,NA
"DMA",2001,0.3737963,0.3212107,0.493066,NA,NA,NA
"DMA",2002,0.3739703,0.306682,0.4978049,NA,NA,NA
"DMA",2003,0.3671854,0.280997,0.4616172,NA,NA,NA
"DMA",2004,0.3033196,0.3386332,0.5581816,NA,NA,NA
"DMA",2005,0.3506584,0.3466806,0.5067065,NA,NA,NA
"DMA",2006,0.378297,0.3459546,0.534866,NA,NA,NA
"DMA",2007,0.3756569,0.3273286,0.6234003,NA,NA,NA
"DMA",2008,0.277872,0.3450127,0.6434634,NA,NA,NA
"DMA",2009,0.2781587,0.4167103,0.6548803,NA,NA,NA
"DMA",2010,0.289916,0.4787732,0.5877655,NA,NA,NA
"DMA",2011,0.2935112,0.4682245,0.599499,NA,NA,NA
"DMA",2012,0.2957917,0.466376,0.66817,NA,NA,NA
"DMA",2013,0.2952237,0.4821188,0.6410035,NA,NA,NA
"DMA",2014,0.2870797,0.4516947,0.6452681,NA,NA,NA
"GRD",1980,0.1638187,0.1720319,0.3897999,0.071655,NA,NA
"GRD",1981,0.1585537,0.1701485,0.3897999,0.0708705,NA,NA
"GRD",1982,0.1505709,0.1507362,0.2983759,0.0627849,NA,NA
"GRD",1983,0.1377774,0.2043552,0.4788487,0.0851183,NA,NA
"GRD",1984,0.1250589,0.2638063,0.6060175,0.109881,NA,NA
"GRD",1985,0.1449303,0.2375938,0.5092391,0.0989629,NA,NA
"GRD",1986,0.1789033,0.207334,0.3253102,0.0863591,NA,NA
"GRD",1987,0.1912238,0.232863,0.3940732,0.0969924,NA,NA
"GRD",1988,0.1952975,0.2591088,0.4597292,0.1079244,NA,NA
"GRD",1989,0.2170858,0.2530321,0.4162945,0.1053933,NA,NA
"GRD",1990,0.2075032,0.3323138,0.5622967,0.1384158,NA,NA
"GRD",1991,0.203972,0.3304071,0.5098241,0.1376216,NA,NA
"GRD",1992,0.2169765,0.342978,0.5204979,0.1428577,NA,NA
"GRD",1993,0.2788906,0.3841827,0.5409437,0.1600203,NA,NA
"GRD",1994,0.2671058,0.3974912,0.568954,0.1655636,NA,NA
"GRD",1995,0.2673858,0.3980311,0.569539,0.1657885,NA,NA
"GRD",1996,0.2814149,0.4624564,0.6324247,0.1914551,NA,NA
"GRD",1997,0.3102916,0.4777566,0.6250235,0.1966812,NA,NA
"GRD",1998,0.3157653,0.463617,0.6013091,0.1918515,NA,NA
"GRD",1999,0.3270871,0.418184,0.53959,0.1741826,NA,NA
"GRD",2000,0.3133555,0.4767436,0.6144164,0.1963352,NA,NA
"GRD",2001,0.3208264,0.5172209,0.6470042,0.210161,NA,NA
"GRD",2002,0.3802795,0.5196794,0.6352536,0.2110008,NA,NA
"GRD",2003,0.3984754,0.5387977,0.6802385,0.2148304,NA,NA
"GRD",2004,0.40554,0.5915822,0.5761734,0.2301263,NA,NA
"GRD",2005,0.3973593,0.5660057,0.5116698,0.2101202,NA,NA
"GRD",2006,0.4128407,0.5653321,0.6908681,0.2074773,NA,NA
"GRD",2007,0.4216157,0.579178,0.6456044,0.2010818,NA,NA
"GRD",2008,0.3036248,0.5936081,0.6306881,0.2014933,NA,NA
"GRD",2009,0.3476776,0.6016314,0.5966569,0.2098232,NA,NA
"GRD",2010,0.3855485,0.6163892,0.6159971,0.2220557,NA,NA
"GRD",2011,0.3816036,0.619257,0.6080106,0.228789,NA,NA
"GRD",2012,0.3741055,0.6094203,0.5695565,0.1836877,NA,NA
"GRD",2013,0.3659158,0.6185654,0.5334948,0.1901692,NA,NA
"GRD",2014,0.3490968,0.6146801,0.5635102,0.187814,NA,NA
"GUY",1980,0.0452904,0.1109248,0.8421589,0.0515368,NA,0.0080336
"GUY",1981,0.0546127,0.1176171,0.8421589,0.0546461,NA,0.0085183
"GUY",1982,0.0700963,0.1180869,0.8228755,0.0548644,NA,0.0085523
"GUY",1983,0.0808398,0.1178516,0.8097249,0.054755,NA,0.0085353
"GUY",1984,0.0838265,0.1192681,0.8097249,0.0554132,NA,0.0086379
"GUY",1985,0.080726,0.1177605,0.8097249,0.0547127,NA,0.0085287
"GUY",1986,0.0899947,0.121947,0.8097249,0.0566578,NA,0.0088319
"GUY",1987,0.0850537,0.10375,0.758831,0.0482033,NA,0.007514
"GUY",1988,0.1097553,0.1400341,0.8139284,0.0650612,NA,0.0101418
"GUY",1989,0.0767125,0.1382429,0.8100244,0.064229,NA,0.0100121
"GUY",1990,0.0811689,0.1298442,0.7835445,0.0603269,NA,0.0094038
"GUY",1991,0.0593316,0.1209067,0.7584771,0.0561745,NA,0.0087565
"GUY",1992,0.0653774,0.1005898,0.6518502,0.046735,NA,0.0072851
"GUY",1993,0.0633571,0.091647,0.6074089,0.0425801,NA,0.0066374
"GUY",1994,0.0677321,0.0951734,0.6151996,0.0442185,NA,0.0068928
"GUY",1995,0.0886239,0.111227,0.6459358,0.0516772,NA,0.0080555
"GUY",1996,0.1339997,0.1138434,0.5988243,0.0528928,NA,0.008245
"GUY",1997,0.1547318,0.1086591,0.5439831,0.0504841,NA,0.0078695
"GUY",1998,0.1815196,0.1127724,0.5352604,0.0523952,NA,0.0081674
"GUY",1999,0.1663626,0.1197054,0.586145,0.0556163,NA,0.0086695
"GUY",2000,0.1794856,0.1214417,0.57755,0.056423,NA,0.0087953
"GUY",2001,0.198402,0.1227315,0.5441343,0.0570223,NA,0.0088887
"GUY",2002,0.2162547,0.1228638,0.5254756,0.0570837,NA,0.0088983
"GUY",2003,0.2957228,0.1190042,0.5358329,0.0552905,NA,0.0086187
"GUY",2004,0.3593642,0.1278313,0.5439499,0.0705744,NA,0.0110012
"GUY",2005,0.3608863,0.1308716,0.560033,0.0933257,NA,0.0250736
"GUY",2006,0.3644373,0.1340539,0.5634336,0.0665436,NA,0.0054525
"GUY",2007,0.295298,0.1392383,0.5869541,0.0695043,NA,0.0035353
"GUY",2008,0.2338002,0.1421622,0.5984569,0.0646787,NA,0.0025975
"GUY",2009,0.1632966,0.1457721,0.5868582,0.0607754,NA,0.0025975
"GUY",2010,0.0988701,0.1519723,0.5901398,0.0645211,NA,0.0025975
"GUY",2011,0.0998067,0.1591386,0.5906545,0.0733104,NA,0.0025975
"GUY",2012,0.1064216,0.1812537,0.5997941,0.0919117,NA,0.0025975
"GUY",2013,0.1131958,0.1866949,0.6032026,0.0919117,NA,0.0025975
"GUY",2014,0.1140783,0.1897078,0.6079633,0.0919117,NA,0.0025975
"BLZ",1980,0.0742312,0.2955613,0.8031551,0.0212205,NA,NA
"BLZ",1981,0.0946141,0.3590758,0.8408815,0.0257807,NA,NA
"BLZ",1982,0.1122895,0.4021405,0.8575596,0.0288726,NA,NA
"BLZ",1983,0.1159041,0.4323574,0.8742377,0.0310421,NA,NA
"BLZ",1984,0.1029569,0.4427191,0.8909158,0.0317861,NA,NA
"BLZ",1985,0.1076675,0.4849072,0.9075938,0.0334936,NA,NA
"BLZ",1986,0.0982609,0.5100707,0.9242718,0.0334936,NA,NA
"BLZ",1987,0.1028388,0.4134177,0.8428766,0.0296823,NA,NA
"BLZ",1988,0.1175236,0.3998298,0.8149467,0.0287067,NA,NA
"BLZ",1989,0.1189628,0.3693666,0.778239,0.0265195,NA,NA
"BLZ",1990,0.123756,0.3745548,0.7786379,0.026892,NA,NA
"BLZ",1991,0.143093,0.3957802,0.7822289,0.028416,NA,NA
"BLZ",1992,0.1342533,0.3737708,0.7658701,0.0268358,NA,NA
"BLZ",1993,0.1289571,0.3661477,0.7626781,0.0262884,NA,NA
"BLZ",1994,0.1302623,0.367651,0.7630772,0.0263964,NA,NA
"BLZ",1995,0.1501749,0.3813186,0.7582892,0.0273777,NA,NA
"BLZ",1996,0.1557645,0.355842,0.7092384,0.0255485,NA,NA
"BLZ",1997,0.1686291,0.3690861,0.7166035,0.0264994,NA,NA
"BLZ",1998,0.1783764,0.355793,0.6785052,0.025545,NA,NA
"BLZ",1999,0.1977075,0.3554125,0.6546899,0.0255177,NA,NA
"BLZ",2000,0.2117177,0.3567881,0.6453845,0.0256164,NA,NA
"BLZ",2001,0.2372653,0.375359,0.6516305,0.0269498,NA,NA
"BLZ",2002,0.2581031,0.3929212,0.6724371,0.0282107,NA,NA
"BLZ",2003,0.2700297,0.4172103,0.6843373,0.0334936,NA,NA
"BLZ",2004,0.2709557,0.4310504,0.6868375,0.0334936,NA,NA
"BLZ",2005,0.2595477,0.4353142,0.6278648,0.0334936,NA,NA
